map EGL-G1-C
fac 5 10 {0,104,85,249,189}
hosp 1 {0}
n_ALS 6 1 {1:104,2:85,3:189}
n_BLS 22 1 {3:0,3:104,6:85,5:249,5:189}
n_CLS 6 0 {1:0,1:104,2:249,2:189}
      c_m  head  tail      c_af      c_d  c_tau  c_h
20     18    65    91  0.399778  {0,2,0}     28    1
35     38   176   179  0.945463  {0,1,0}     25    0
91     46     5    26  0.866947  {1,1,0}     26    1
107    70   194   195  0.346772  {1,0,0}     27    1
38     92    27    28  0.875677  {1,1,0}     33    1
56    109    15    17  0.940752  {0,1,0}     35    1
52    158    59    60  0.190600  {0,2,0}     40    0
120   172    37    74  0.019882  {0,1,0}     38    1
14    180    14    15  0.088462  {0,1,0}     20    1
114   200    62    63  0.624166  {1,3,0}     33    1
25    226    43    44  0.424411  {1,0,0}     28    1
49    227   194   195  0.328170  {0,3,0}     30    1
81    231   163   168  0.470422  {0,2,0}     39    0
101   270   128   137  0.497766  {0,2,0}     38    0
42    324    55    56  0.544211  {0,2,0}     25    1
53    325   241   242  0.818133  {0,1,0}     24    0
92    376   134   135  0.032192  {0,2,0}     39    1
16    395     7     8  0.796715  {1,0,0}     36    1
126   404   190   191  0.237370  {1,1,0}     38    1
13    408   125   126  0.672344  {0,2,0}     25    1
115   418   103   104  0.678749  {0,3,0}     31    0
0     428    97   126  0.111320  {0,2,0}     29    0
86    447    45    46  0.518407  {1,0,0}     28    1
21    448   124   151  0.854895  {0,2,0}     28    1
68    503    39    52  0.819345  {0,2,0}     22    0
125   536   106   108  0.970106  {0,3,0}     38    1
39    538   111   112  0.165039  {0,1,0}     30    0
90    541   103   104  0.315351  {0,2,0}     37    0
4     556    40    41  0.585877  {0,0,1}     32    0
75    557   138   139  0.825781  {0,1,0}     20    1
87    560     4    22  0.948203  {0,3,0}     29    0
109   561   228   229  0.661596  {0,0,1}     20    0
26    595   151   152  0.096446  {1,0,0}     23    1
67    610   207   209  0.372280  {1,0,0}     30    0
22    611    80    88  0.541891  {0,1,0}     33    1
104   619   222   225  0.531152  {0,2,0}     23    1
73    626    89    91  0.332113  {0,0,1}     27    0
15    641   127   128  0.217267  {0,3,0}     34    0
93    642    98   130  0.085190  {0,0,1}     22    0
79    649     2     3  0.948478  {0,1,1}     30    0
106   692    15    17  0.918751  {0,1,0}     29    0
89    692    77    78  0.907991  {0,1,0}     21    0
65    698   152   153  0.375403  {0,2,0}     21    0
127   700   198   200  0.112651  {0,2,0}     35    0
117   714   244   249  0.715156  {1,1,0}     25    1
84    721   135   145  0.836069  {1,1,0}     38    1
29    723   165   177  0.889361  {0,0,1}     36    1
95    725    27    28  0.216410  {1,1,0}     29    1
30    739   225   227  0.815193  {0,2,0}     23    1
83    751   135   145  0.809131  {0,2,0}     29    0
46    752   237   238  0.800098  {1,1,0}     31    1
85    772    47    64  0.064418  {1,0,0}     27    1
36    778    16    17  0.038422  {0,1,1}     22    1
19    785   234   235  0.499822  {0,2,0}     40    1
74    793    83    85  0.797859  {1,2,0}     39    1
122   802   132   133  0.442576  {0,1,1}     31    1
78    807   219   220  0.739742  {0,1,0}     22    1
105   819    53    54  0.417955  {0,2,0}     27    0
27    865   102   110  0.105448  {0,2,0}     28    1
97    871   112   114  0.519633  {0,2,0}     20    1
113   875     1    12  0.023125  {1,1,0}     27    1
17    887    38    40  0.315011  {0,1,0}     28    1
45    887   176   179  0.685261  {0,1,0}     37    1
51    890    32    34  0.106718  {0,2,0}     38    1
119   892    36    37  0.422663  {1,1,0}     35    1
59    896    31    38  0.288707  {0,3,0}     25    1
37    902   161   162  0.869647  {0,1,1}     21    1
88    912   222   225  0.636896  {0,1,0}     30    1
44    915   234   235  0.082303  {0,2,0}     23    1
32    930     5     6  0.332215  {0,2,0}     33    0
50    947   174   176  0.552280  {1,0,0}     20    1
55    959     4    22  0.702197  {1,0,0}     28    1
82    959    80    81  0.559868  {0,1,1}     23    0
61    960   244   248  0.215320  {1,1,0}     29    1
96    962   117   118  0.510298  {1,0,0}     26    1
6     971     3    15  0.918338  {1,3,0}     38    1
9     981   115   122  0.648242  {1,1,0}     39    1
118   984   204   209  0.354501  {1,0,0}     34    1
103   985   225   226  0.767729  {0,3,0}     32    1
10   1006   157   159  0.534622  {0,1,0}     22    0
121  1015    13    14  0.615959  {0,3,0}     29    1
33   1021   170   171  0.446289  {0,1,0}     31    1
18   1022   191   193  0.289022  {1,0,0}     40    1
47   1037   100   101  0.394758  {0,0,1}     33    1
112  1041   231   236  0.383086  {0,3,0}     27    0
100  1048    61    62  0.958240  {0,1,0}     30    1
69   1056     9    34  0.797184  {0,3,0}     32    1
54   1060   228   229  0.389752  {1,0,0}     33    1
58   1070    80    88  0.116748  {1,1,0}     26    1
123  1077   202   204  0.653969  {0,1,1}     31    1
7    1078   237   238  0.497603  {0,1,1}     21    1
28   1079    80    88  0.585300  {0,2,0}     38    1
110  1102    39    40  0.912554  {0,3,0}     36    1
76   1105   107   108  0.579615  {0,2,0}     24    0
8    1114   237   238  0.762105  {0,2,0}     34    1
57   1117   216   217  0.234475  {0,2,0}     37    1
43   1137   122   123  0.559925  {0,0,1}     25    0
64   1144   179   180  0.360792  {0,2,0}     36    0
98   1149    26    28  0.666114  {1,0,0}     38    1
70   1156   163   168  0.862928  {1,0,0}     24    1
72   1158    90    91  0.024008  {1,0,0}     35    1
108  1164     7    30  0.226764  {1,0,0}     25    1
102  1179   117   118  0.324691  {1,1,0}     33    1
80   1188   225   226  0.369529  {1,1,0}     29    1
124  1203   101   110  0.549054  {0,3,0}     35    1
60   1210    96    97  0.332415  {0,3,0}     37    1
24   1214   120   154  0.835600  {0,2,0}     28    0
31   1220   163   164  0.662990  {0,2,0}     33    0
48   1224   204   205  0.182907  {0,2,0}     38    0
116  1233    12    13  0.600260  {1,0,0}     29    1
5    1234    61    62  0.615948  {1,1,0}     35    1
77   1246   198   199  0.241858  {0,2,0}     30    1
66   1253    31    38  0.891228  {0,1,0}     30    1
1    1260   228   229  0.299311  {0,3,0}     22    1
62   1267    19    25  0.770918  {1,1,0}     20    1
2    1288    88    96  0.808673  {1,1,0}     31    1
99   1296    61    62  0.339089  {1,1,0}     28    1
34   1302   129   136  0.751803  {0,2,0}     22    0
41   1311    24    26  0.920120  {1,0,0}     32    1
63   1313    32    34  0.078426  {0,2,0}     27    1
94   1319   155   161  0.243974  {0,3,0}     26    1
111  1335   120   154  0.947672  {0,2,0}     22    0
12   1375   103   113  0.523686  {1,0,0}     34    1
23   1412    12    13  0.681334  {0,1,0}     32    1
40   1415   132   134  0.040035  {0,0,1}     36    0
3    1421   202   203  0.379840  {0,2,0}     26    1
71   1432   177   178  0.397526  {0,3,0}     32    0
11   1439    98    99  0.794235  {0,1,0}     24    0
