map EGL-G2-C
fac 5 10 {0,194,113,150,200}
hosp 2 {0,150}
n_ALS 9 1 {3:0,4:194,1:150,1:200}
n_BLS 21 1 {5:0,3:194,6:113,3:150,4:200}
n_CLS 6 0 {2:0,3:113,1:150}
      c_m  head  tail      c_af      c_d  c_tau  c_h
100     1    84    86  0.283259  {0,2,0}     27    1
39     19   155   156  0.227441  {1,1,0}     36    1
63     25   130   131  0.285116  {0,1,1}     26    1
22     71   227   231  0.763703  {0,2,0}     24    0
125   125    55    56  0.134182  {0,3,0}     34    1
32    127    37    75  0.600300  {0,1,0}     37    0
12    129    96    98  0.739812  {0,1,0}     34    0
75    193   217   218  0.520940  {0,1,0}     21    1
71    200    32    34  0.088329  {0,1,1}     21    0
21    201   192   193  0.710919  {0,0,1}     36    1
90    214   218   225  0.629727  {0,1,0}     31    1
87    227    86    87  0.604256  {0,2,0}     36    1
120   228   199   200  0.779537  {1,0,0}     21    1
44    348   204   205  0.237365  {1,1,0}     21    1
14    354   227   229  0.054542  {0,2,0}     39    0
40    371   103   111  0.684946  {1,1,0}     34    1
88    421   165   166  0.253400  {1,0,0}     24    1
107   442    69    70  0.829156  {0,1,0}     33    1
95    443    63    65  0.248424  {0,2,0}     22    1
29    446    27    30  0.099292  {1,1,0}     32    1
126   451     4    22  0.791509  {0,2,0}     25    1
118   457   156   162  0.100078  {0,1,0}     30    1
28    479   234   239  0.352414  {0,3,0}     26    0
84    498   158   160  0.426168  {1,3,0}     32    1
73    502   174   183  0.158426  {1,0,0}     35    1
31    506   193   246  0.897555  {0,0,1}     26    0
98    509   127   128  0.509510  {0,1,0}     32    0
60    532    10    11  0.792608  {0,1,0}     24    1
103   538   159   161  0.933409  {0,3,0}     26    0
54    544   228   229  0.534680  {0,1,0}     22    1
52    555   164   165  0.468896  {0,1,0}     39    1
106   565    50    53  0.341315  {0,0,1}     35    1
89    571   192   193  0.130393  {0,2,0}     32    1
16    572    65    66  0.495731  {0,3,0}     27    1
43    580   104   105  0.659683  {0,2,0}     30    0
70    580   217   219  0.132394  {1,1,0}     20    1
62    593   156   157  0.854780  {0,3,0}     32    1
24    595   126   127  0.459995  {0,1,1}     33    1
113   628     3     4  0.481498  {0,1,0}     24    0
112   634   216   217  0.806380  {0,1,0}     25    1
99    647   157   163  0.715799  {1,1,0}     22    1
114   648   129   138  0.198306  {0,1,0}     32    0
82    661    23   171  0.874502  {0,1,0}     36    1
108   671   164   165  0.147427  {0,2,0}     27    1
2     675    94    95  0.003171  {0,2,0}     25    1
93    687   243   245  0.897407  {0,1,0}     20    1
53    691    78    79  0.431642  {1,3,0}     34    1
116   693    95    96  0.089484  {0,0,1}     33    0
76    694    61    62  0.401582  {0,2,0}     22    1
45    700    24    25  0.538137  {0,3,0}     27    1
91    702   236   238  0.138833  {1,1,0}     28    1
37    707    51    52  0.144966  {0,2,0}     35    0
123   715   131   132  0.426565  {1,1,0}     28    1
19    723    32    34  0.112299  {0,3,0}     27    1
78    726    56    57  0.328620  {0,1,0}     27    1
30    728   186   188  0.687086  {0,1,0}     25    1
104   739    81    89  0.470651  {0,3,0}     36    0
