map EGL-G2-D
fac 5 10 {0,61,45,80,66}
hosp 2 {0,49}
n_ALS 5 1 {2:0,2:45,1:66}
n_BLS 24 1 {8:0,4:61,4:45,6:80,2:66}
n_CLS 9 0 {2:61,2:45,3:80,2:66}
      c_m  head  tail      c_af      c_d  c_tau  c_h
52     53    30    33  0.711907  {0,2,0}     38    0
74     89   188   189  0.495455  {0,2,0}     36    0
61    106   122   124  0.483251  {0,3,0}     33    1
99    147     5     6  0.665013  {0,0,1}     29    0
89    152   148   149  0.030386  {0,2,0}     39    1
2     155    18    19  0.056421  {0,3,0}     34    1
10    164    12    13  0.696227  {0,0,1}     27    0
85    172   150   151  0.971657  {1,1,0}     21    1
105   208    50    52  0.565047  {1,0,0}     36    1
25    253    67    69  0.980526  {0,2,0}     26    1
36    267   205   208  0.678136  {0,1,0}     20    1
98    288    86    87  0.079451  {0,2,0}     25    0
11    302   167   168  0.495148  {0,3,0}     25    1
94    311   163   167  0.330532  {1,0,0}     36    1
13    360   179   183  0.625494  {0,0,1}     31    1
17    364   175   177  0.040108  {0,2,0}     33    0
16    374    27    28  0.904811  {0,1,0}     30    1
106   383     1     2  0.876570  {1,0,0}     39    1
77    392   156   162  0.675483  {0,1,0}     28    0
115   398   190   192  0.032259  {0,2,0}     34    1
88    421   179   180  0.964316  {0,3,0}     23    0
73    421   145   146  0.482907  {0,3,0}     20    0
50    427    10    41  0.759564  {0,1,0}     31    1
56    432   196   197  0.750588  {0,3,0}     33    0
63    445   185   187  0.082632  {0,2,0}     38    0
72    452   157   161  0.551771  {0,3,0}     30    1
83    464    51    52  0.212279  {0,3,0}     29    1
0     473   176   177  0.499553  {0,2,0}     31    1
119   491   192   194  0.837922  {0,3,0}     28    0
18    508    10    11  0.393931  {0,1,1}     32    0
126   509    84    86  0.502619  {1,0,0}     32    1
46    521   245   247  0.864197  {1,1,0}     21    1
68    536    24    26  0.372485  {0,1,0}     39    1
93    540    43    44  0.812286  {0,1,0}     32    1
121   542   163   168  0.870554  {0,1,0}     39    0
47    547   122   123  0.316987  {1,1,0}     40    1
21    566   158   160  0.190190  {1,0,0}     26    1
70    582   102   103  0.504910  {0,3,0}     25    1
62    608   177   181  0.896281  {0,1,1}     26    0
67    613     8    33  0.367749  {0,2,0}     26    1
32    642   162   163  0.639964  {1,1,0}     28    1
112   662   201   202  0.037511  {1,0,0}     36    1
71    663   185   187  0.955717  {1,1,0}     37    1
39    666    89    97  0.082691  {0,2,0}     23    0
31    684     3    15  0.308923  {1,1,0}     33    1
100   689   158   160  0.561738  {1,1,0}     22    1
6     701   201   203  0.108915  {0,1,0}     28    0
41    712    48    49  0.375766  {0,2,0}     37    0
118   718    26    28  0.602498  {0,2,0}     25    1
125   722    59    60  0.411072  {0,2,0}     33    1
108   731   201   202  0.148317  {1,0,0}     20    1
110   745    94    95  0.465072  {1,1,0}     21    1
69    765    12    16  0.627637  {0,2,0}     25    0
90    766   227   231  0.385242  {0,1,0}     30    0
86    777    23   237  0.472672  {0,1,1}     32    1
96    786    91    92  0.888339  {0,1,0}     24    1
101   816    25    26  0.673045  {1,1,0}     27    1
80    832    66    93  0.056552  {0,2,0}     32    0
103   839   190   192  0.445146  {1,0,0}     24    1
8     848   103   104  0.136159  {0,0,1}     34    0
45    855    41    51  0.555354  {0,3,0}     31    0
97    859   167   168  0.651783  {1,0,0}     30    1
49    865    32    34  0.641962  {0,3,0}     28    1
60    873   178   179  0.593415  {1,0,0}     20    1
92    878   185   187  0.147017  {0,1,1}     37    1
81    882     5    23  0.151153  {0,3,0}     20    1
66    882     6    27  0.898418  {0,2,0}     20    1
123   895   195   248  0.090798  {0,1,0}     27    1
109   899    55    56  0.408999  {0,1,0}     40    1
78    929   112   113  0.836156  {0,1,0}     39    1
28    941    17    22  0.527167  {0,1,1}     21    0
59    945    23   171  0.457589  {1,1,0}     30    1
9     948   244   245  0.969784  {1,1,0}     29    1
23    949   201   202  0.090397  {0,3,0}     24    0
114   956     5     6  0.651876  {1,0,0}     20    1
116   971    91    92  0.459372  {0,1,0}     39    0
24    980   112   113  0.389494  {0,2,0}     37    0
34   1018   157   163  0.863149  {0,2,0}     30    1
120  1023   104   105  0.607512  {1,1,0}     20    1
51   1034     9    10  0.620046  {0,1,0}     35    0
54   1037   102   103  0.142112  {0,2,0}     29    0
43   1042   136   146  0.248412  {1,1,0}     24    1
87   1045   204   205  0.640703  {0,1,0}     24    1
35   1052    53    54  0.614169  {1,1,0}     32    1
102  1060    66    93  0.229553  {0,1,0}     35    1
37   1063   133   134  0.492034  {0,1,0}     30    1
5    1064    86    87  0.231279  {1,0,0}     20    1
1    1075   171   172  0.241645  {1,1,0}     22    1
91   1075   125   126  0.050094  {1,0,0}     35    1
22   1092   107   108  0.229277  {1,3,0}     20    1
19   1103    95    99  0.186498  {0,1,0}     24    1
122  1105   142   143  0.583282  {0,1,1}     23    1
7    1109    28    29  0.170504  {0,1,0}     27    1
20   1109    45    46  0.611311  {0,2,0}     24    1
65   1110     3    15  0.520733  {1,1,0}     20    1
12   1110   121   122  0.015984  {0,1,0}     28    1
29   1126    65    66  0.104932  {1,1,0}     40    0
124  1126    24    25  0.137868  {0,2,0}     38    1
14   1142   239   244  0.560044  {0,1,0}     38    1
15   1150   140   141  0.582037  {0,2,0}     21    0
48   1182   140   141  0.113300  {0,2,0}     26    1
75   1189   209   216  0.963600  {1,1,0}     38    1
79   1190   252   253  0.889671  {0,1,0}     34    1
42   1190   133   134  0.589572  {1,0,0}     33    1
104  1192   223   224  0.003090  {0,1,0}     25    1
55   1203   132   133  0.290872  {1,1,0}     35    1
76   1208   186   188  0.029932  {0,2,0}     33    1
33   1228   194   242  0.801643  {1,1,0}     38    1
44   1229    90    92  0.231086  {0,1,0}     30    1
58   1231   216   217  0.860933  {1,1,0}     36    1
113  1245   130   137  0.833886  {1,1,0}     22    1
84   1247   154   158  0.255946  {0,1,1}     25    1
53   1255     3    23  0.746828  {0,3,0}     32    1
30   1269    59    72  0.906096  {0,2,0}     24    1
82   1273   123   124  0.952986  {0,3,0}     35    1
111  1274   101   112  0.016093  {0,1,0}     37    0
127  1281   150   151  0.207570  {0,1,0}     27    1
