map EGL-G2-A
fac 5 10 {0,156,189,87,106}
hosp 1 {0}
n_ALS 10 1 {1:0,2:156,4:189,2:87,1:106}
n_BLS 16 1 {2:0,2:156,3:189,5:87,4:106}
n_CLS 6 0 {3:0,1:87,2:106}
      c_m  head  tail      c_af      c_d  c_tau  c_h
27     27    90    91  0.816181  {0,2,0}     38    0
127    68    27    28  0.480296  {0,0,1}     36    1
91     76    99   131  0.285590  {0,3,0}     39    1
45     95   181   182  0.619838  {0,3,0}     33    1
25    119   247   248  0.206442  {1,0,0}     28    1
23    141    48    57  0.027849  {0,1,0}     22    0
94    149    61    62  0.542484  {1,1,0}     36    1
95    261   105   106  0.881031  {1,1,0}     21    1
59    263    90    92  0.541392  {1,0,0}     22    1
38    267     8    33  0.522672  {1,0,0}     30    1
120   269    67    69  0.666222  {0,2,0}     32    0
0     278   139   140  0.330218  {1,1,0}     28    1
100   280    54    55  0.946357  {0,1,0}     37    0
40    306   163   168  0.203297  {1,0,0}     28    1
110   318   158   160  0.127085  {0,1,0}     30    1
65    384    71    72  0.426028  {0,2,0}     21    1
76    397     2     3  0.670959  {1,0,0}     36    1
29    410   125   152  0.203777  {0,1,0}     26    1
61    416    42    43  0.538476  {0,1,0}     25    1
31    443    53    54  0.061752  {0,2,0}     21    1
10    443   122   124  0.173228  {1,0,0}     32    1
60    448   175   177  0.943069  {0,1,0}     36    0
101   456   157   163  0.981411  {1,0,0}     24    1
53    458    17    22  0.655332  {1,0,0}     29    1
21    464    63    64  0.979742  {0,2,0}     37    1
9     464    99   100  0.452718  {0,1,0}     24    1
116   482    85   101  0.287444  {0,2,0}     25    1
78    499   167   168  0.911775  {1,0,0}     27    1
88    528    49    56  0.422141  {1,0,0}     32    1
52    530   141   150  0.585418  {1,0,0}     34    1
14    537    39    40  0.110432  {0,2,0}     35    1
82    559    13    14  0.440769  {1,1,0}     23    1
83    565     5    26  0.871821  {0,2,0}     32    1
63    568   138   139  0.681970  {0,1,0}     37    1
2     572   178   185  0.004173  {0,3,0}     26    1
5     575    48    49  0.238843  {0,1,0}     34    1
12    598   143   145  0.785531  {1,1,0}     24    1
107   599   202   209  0.882421  {0,2,0}     38    1
124   604   127   128  0.043309  {0,2,0}     38    1
15    605   103   104  0.940575  {1,0,0}     23    1
68    613    58    59  0.911677  {0,1,0}     40    1
125   633   104   105  0.142644  {0,2,0}     34    1
69    634   106   108  0.986846  {0,1,0}     23    1
89    638   127   128  0.183878  {0,2,0}     37    0
44    653    16    17  0.458275  {1,0,0}     23    1
86    654   227   231  0.028286  {1,0,0}     32    1
70    659   252   253  0.191628  {0,1,0}     34    1
11    667   249   250  0.489448  {1,1,0}     35    1
34    671   129   138  0.460516  {0,2,0}     25    0
42    678   132   133  0.284363  {1,0,0}     37    1
118   689   146   147  0.000414  {0,1,1}     36    0
19    710    97   112  0.982620  {0,1,0}     25    1
113   719    42    43  0.206766  {0,2,0}     23    0
64    721    22    24  0.584766  {0,1,0}     28    1
92    730   190   192  0.045584  {1,1,0}     32    1
99    761   101   112  0.730323  {0,1,1}     39    1
98    765    17    19  0.351797  {1,0,0}     38    1
104   769    49    50  0.095875  {1,0,0}     20    1
32    773   106   108  0.352654  {0,3,0}     24    0
39    779   193   194  0.348073  {0,0,1}     30    1
73    800   161   165  0.226487  {1,0,0}     24    1
3     826   227   233  0.564728  {0,0,1}     29    1
122   840   166   175  0.928149  {1,1,0}     30    0
75    841    89    90  0.951646  {1,0,0}     24    1
66    856   167   168  0.100207  {0,2,0}     22    1
13    863   233   254  0.376334  {1,1,0}     38    1
48    867   163   167  0.369255  {0,1,0}     34    0
43    885   201   202  0.805199  {0,2,0}     39    0
119   889   192   193  0.879786  {0,0,1}     35    0
97    898    68    69  0.322182  {0,1,0}     35    1
55    908    22    24  0.757462  {1,1,0}     31    0
106   910   111   114  0.994177  {0,3,0}     39    1
112   913   129   130  0.945480  {1,0,0}     37    0
54    923   233   235  0.971073  {1,0,0}     24    1
41    926   192   194  0.468039  {0,2,0}     22    0
109   945    39    73  0.018642  {0,1,0}     35    1
