map EGL-G2-E
fac 5 10 {0,9,216,36,226}
hosp 1 {0}
n_ALS 8 1 {3:0,2:216,3:226}
n_BLS 16 1 {5:0,2:9,3:216,4:36,2:226}
n_CLS 8 0 {1:0,1:9,3:216,1:36,2:226}
      c_m  head  tail      c_af      c_d  c_tau  c_h
65      4    74    76  0.675335  {0,3,0}     40    0
47     26   106   108  0.323632  {0,3,0}     40    1
108    43    39    40  0.311425  {1,0,0}     40    0
17     76    27    28  0.379166  {0,2,0}     24    0
98    128   153   154  0.135260  {1,0,0}     39    1
20    149   107   108  0.460693  {0,2,0}     32    1
54    243    50    53  0.453946  {1,0,0}     21    1
103   250    26    28  0.983531  {0,2,0}     39    1
88    295    43    44  0.186235  {0,3,0}     20    1
89    321   204   205  0.333885  {0,2,0}     22    1
114   343   158   160  0.504067  {0,1,0}     39    0
27    345    21    35  0.964543  {0,2,0}     37    1
42    397   190   191  0.535920  {0,2,0}     29    0
116   409   162   163  0.437053  {1,1,0}     34    1
123   417    22    24  0.846851  {0,1,1}     36    0
69    420   221   222  0.137371  {0,1,0}     31    0
107   433   143   145  0.573668  {1,1,0}     38    1
113   440   181   182  0.658269  {0,1,1}     21    1
14    460   217   218  0.724640  {0,2,0}     25    1
82    468   119   120  0.516658  {1,1,0}     21    1
37    475   146   147  0.355903  {0,1,1}     25    1
81    505    16    18  0.806852  {1,1,0}     22    1
102   507    29    30  0.273284  {0,3,0}     29    1
22    508   159   160  0.770245  {0,2,0}     32    0
97    526    39    73  0.266997  {0,0,1}     38    1
84    530    76    78  0.162065  {0,0,1}     39    1
3     532    45    64  0.015328  {0,1,0}     25    1
63    577   234   235  0.133261  {0,3,0}     31    0
32    602   192   194  0.825589  {0,1,0}     27    0
80    602   201   202  0.937383  {0,0,1}     30    1
29    638   204   206  0.167396  {0,1,1}     28    1
118   639   181   182  0.057212  {1,1,0}     36    1
68    645    91    96  0.246602  {0,2,0}     35    0
44    654   101   102  0.947305  {0,3,0}     29    1
79    668   142   143  0.637644  {0,1,0}     36    1
83    686   140   142  0.582892  {0,3,0}     37    0
99    688   106   118  0.038876  {1,0,0}     39    1
66    691   174   183  0.522339  {0,2,0}     31    0
117   701   178   179  0.014739  {0,2,0}     35    0
85    702    36    38  0.764818  {1,1,0}     32    1
5     719    81    89  0.644166  {1,0,0}     27    1
30    728    62    63  0.450530  {1,0,0}     32    1
57    745    54    55  0.367629  {1,0,0}     33    1
6     759   211   212  0.160281  {0,0,1}     24    1
13    764   198   199  0.879056  {1,0,0}     30    1
126   764    36    37  0.471587  {0,2,0}     37    1
8     775   108   109  0.563369  {0,3,0}     22    1
70    777    45    46  0.778992  {1,0,0}     21    1
1     779   105   106  0.149289  {0,2,0}     22    1
41    782   216   218  0.230232  {0,3,0}     29    1
39    797    63    64  0.508839  {0,3,0}     36    1
76    817   204   205  0.428000  {1,0,0}     22    1
0     817   123   124  0.026633  {1,1,0}     40    1
45    827   227   229  0.070856  {0,2,0}     24    1
87    837   109   110  0.759691  {1,0,0}     38    1
110   838    99   131  0.080120  {0,3,0}     25    0
28    838   210   211  0.276884  {0,2,0}     22    1
100   839    21    35  0.943109  {0,1,0}     30    0
11    847   148   149  0.962259  {0,1,1}     27    1
115   852    43    46  0.359746  {0,3,0}     29    1
4     853    37    75  0.428358  {0,3,0}     27    0
67    856    72    73  0.295636  {0,2,0}     20    1
75    857   125   150  0.718465  {0,3,0}     23    1
94    881    50    51  0.736131  {0,2,0}     21    1
52    887   247   248  0.110464  {0,2,0}     26    0
74    898   213   214  0.385851  {1,0,0}     34    1
125   900     4    22  0.493892  {0,2,0}     36    1
34    941   168   176  0.196200  {1,1,0}     39    1
77    945   195   248  0.936663  {1,1,0}     22    1
31    954   157   163  0.138434  {0,0,1}     26    0
121   964   250   251  0.735187  {0,1,0}     37    0
112   972    50    51  0.096417  {0,2,0}     29    1
124   974   104   105  0.079550  {0,3,0}     26    0
16    985    43    44  0.753564  {1,3,0}     23    1
105   992   225   228  0.329927  {0,2,0}     21    0
71   1002   168   176  0.917420  {1,0,0}     29    0
62   1012    57    61  0.594535  {1,1,0}     27    1
10   1015    32    34  0.279061  {0,1,1}     32    1
96   1026   112   113  0.812531  {1,1,0}     31    1
33   1035    16    18  0.138164  {0,1,0}     31    1
59   1037    70    71  0.662825  {0,0,1}     20    1
64   1042   191   195  0.236159  {0,2,0}     20    1
60   1045   186   198  0.952188  {0,0,1}     37    1
43   1049    39    52  0.284299  {0,1,0}     33    1
90   1066     9    10  0.501906  {0,2,0}     35    0
51   1068   204   206  0.502449  {1,1,0}     23    1
91   1069    60    68  0.926996  {0,3,0}     38    0
122  1077   101   102  0.808678  {1,1,0}     28    1
104  1085     9    10  0.955565  {1,1,0}     34    1
21   1087   204   206  0.152531  {0,2,0}     39    1
12   1100    46    47  0.103425  {1,2,0}     36    1
109  1101    32    34  0.230291  {0,1,1}     23    0
72   1102    39    40  0.489915  {0,2,0}     24    1
15   1109   106   108  0.437682  {1,0,0}     22    1
23   1113    19    25  0.488411  {1,1,0}     28    1
127  1113    73    74  0.754961  {1,1,0}     30    1
25   1120    45    64  0.643023  {0,1,0}     26    0
56   1125   131   132  0.802579  {0,1,1}     33    1
7    1125    51    52  0.454088  {1,1,0}     25    1
53   1142   222   223  0.109813  {0,3,0}     31    0
58   1149    61    62  0.253031  {0,1,0}     28    0
9    1161   125   126  0.543368  {0,2,0}     25    1
120  1167   162   163  0.479186  {1,1,0}     32    1
