map EGL-G2-C
fac 5 10 {0,215,162,244,209}
hosp 2 {0,97}
n_ALS 7 1 {4:162,2:244,1:209}
n_BLS 23 1 {3:0,5:215,5:162,5:244,5:209}
n_CLS 10 0 {2:0,2:215,1:162,1:244,4:209}
      c_m  head  tail      c_af      c_d  c_tau  c_h
74      7     1    12  0.361437  {1,3,0}     40    1
101    30   143   145  0.756626  {1,3,0}     39    1
55     38    37    75  0.442824  {0,0,1}     34    1
71     55     8    33  0.719248  {0,1,1}     38    0
44     63   246   247  0.789879  {0,1,0}     40    1
111    68   196   197  0.852845  {0,1,0}     29    0
33    126    18    19  0.526122  {0,1,0}     28    1
53    131   174   183  0.393509  {0,2,0}     39    1
62    144   138   139  0.902152  {0,2,0}     24    0
108   145   244   245  0.417995  {0,2,0}     40    0
83    158   157   163  0.186926  {0,3,0}     21    1
106   169    82    83  0.455727  {0,1,0}     31    1
13    196   193   246  0.590072  {0,3,0}     24    1
67    271    71    73  0.156573  {0,2,0}     30    0
119   286   121   122  0.281988  {1,1,0}     20    1
120   295    16    18  0.515054  {0,3,0}     26    1
2     308    78    79  0.169163  {0,2,0}     26    1
20    381    76    77  0.573524  {0,3,0}     34    0
41    386   126   127  0.616680  {0,2,0}     31    1
125   400    23   171  0.951083  {0,1,0}     40    1
126   439    27    30  0.160078  {0,1,1}     38    1
117   453   244   253  0.099239  {0,1,0}     29    0
15    484   215   221  0.916405  {0,3,0}     24    1
113   484   161   165  0.921095  {0,1,0}     35    0
73    488   199   200  0.926200  {0,1,0}     34    1
30    496   165   166  0.248975  {0,3,0}     26    0
70    497    91    96  0.793558  {0,2,0}     38    1
52    523    82    83  0.763886  {0,2,0}     29    1
95    523    43    46  0.174487  {0,2,0}     35    1
75    529    46    47  0.702163  {0,2,0}     20    1
46    548   112   113  0.694672  {1,0,0}     37    1
40    551    85   101  0.573187  {0,1,0}     31    1
65    558    22    24  0.238597  {0,2,0}     36    1
47    558   203   204  0.005811  {0,1,0}     29    1
23    560    10    41  0.296572  {0,1,0}     37    0
56    560    91    92  0.786301  {0,1,1}     22    1
31    576   212   213  0.358577  {0,1,1}     22    1
98    585   208   210  0.634555  {0,2,0}     38    0
14    590   152   155  0.892771  {0,1,0}     21    0
118   595   252   253  0.999082  {0,2,0}     34    1
72    599    39    73  0.374519  {1,0,0}     38    1
24    600   212   213  0.550101  {1,1,0}     30    1
