map EGL-G1-E
fac 5 10 {0,223,196,200,58}
hosp 1 {0}
n_ALS 6 1 {2:0,1:196,3:58}
n_BLS 21 1 {5:0,3:223,6:196,4:200,3:58}
n_CLS 9 0 {2:0,1:196,3:200,3:58}
      c_m  head  tail      c_af      c_d  c_tau  c_h
40     14    80    81  0.449326  {1,0,0}     27    1
95     40    62    63  0.441627  {0,1,0}     20    1
98     76    97   126  0.477108  {1,0,0}     23    1
39    114   195   197  0.088659  {0,3,0}     32    0
116   174    17    22  0.823755  {0,0,1}     20    0
79    192    82    83  0.252985  {1,0,0}     36    1
93    247    39    52  0.440644  {0,1,0}     23    0
94    265   169   173  0.935369  {0,3,0}     32    1
64    295   139   141  0.642713  {1,0,0}     20    1
32    332    83    85  0.887137  {0,1,1}     21    1
125   359    73    75  0.651551  {0,2,0}     33    1
73    434    39    40  0.614200  {1,0,0}     35    1
104   459    55    56  0.159522  {0,2,0}     35    1
1     463   106   107  0.972486  {0,3,0}     32    0
112   473    23   149  0.043881  {0,1,1}     35    0
43    481    80    88  0.794803  {0,2,0}     31    1
97    483    83    84  0.651022  {1,0,0}     36    1
82    494   171   172  0.715423  {0,0,1}     29    1
103   500   142   144  0.839116  {0,3,0}     28    1
78    501   199   202  0.681324  {0,2,0}     23    1
86    513    94    95  0.714770  {0,1,0}     35    1
27    523    68    79  0.710168  {0,1,0}     28    1
33    528    51    52  0.207422  {1,1,0}     20    1
105   530    31    32  0.391876  {0,2,0}     28    1
114   546   162   167  0.628357  {1,1,0}     23    1
6     562   160   163  0.207229  {0,2,0}     22    1
19    580   155   161  0.362297  {1,0,0}     24    1
55    584   120   121  0.013082  {0,1,0}     21    1
123   597   232   234  0.749818  {0,3,0}     27    1
57    604    48    57  0.030238  {0,2,0}     27    1
36    606   204   205  0.156453  {1,0,0}     23    1
65    624    24    26  0.008911  {0,1,0}     25    0
60    624   188   189  0.209024  {0,1,0}     21    0
72    636   238   239  0.782516  {0,1,0}     28    1
76    641    88    96  0.812485  {1,1,0}     25    1
87    655   136   137  0.590513  {1,0,0}     39    1
56    657   191   193  0.450284  {0,1,0}     27    0
45    671   127   138  0.722598  {0,1,0}     39    1
110   671    72    73  0.038205  {1,0,0}     33    1
3     681   104   106  0.940822  {1,0,0}     26    1
41    682   228   230  0.087480  {0,1,0}     27    1
61    683    69    70  0.324281  {1,1,0}     20    1
81    684   106   108  0.007682  {1,1,0}     31    1
99    712     8     9  0.517370  {0,2,0}     28    1
92    735    38    40  0.895996  {0,1,0}     27    1
26    739   124   125  0.466223  {0,3,0}     36    1
50    745    71    72  0.469676  {0,2,0}     28    0
53    755   196   203  0.226367  {1,1,0}     29    1
44    760   138   139  0.404375  {0,2,0}     21    0
89    763   102   103  0.579704  {0,3,0}     23    1
17    763   135   145  0.177485  {0,2,0}     26    1
71    775    11    42  0.218197  {1,1,0}     29    1
102   782   150   152  0.083681  {0,2,0}     21    0
28    786   169   170  0.173045  {0,2,0}     35    1
15    788   231   236  0.372604  {0,1,0}     39    1
88    791     8    33  0.981244  {0,3,0}     34    1
14    792    98   130  0.280574  {0,3,0}     34    1
90    794    94    98  0.166386  {0,3,0}     34    1
46    796    32    33  0.775565  {1,0,0}     29    1
113   804   147   148  0.456912  {0,1,0}     23    0
62    828    25    26  0.893526  {1,0,0}     28    1
9     831   137   138  0.889491  {0,1,0}     31    1
66    832    67    68  0.745504  {0,2,0}     37    0
49    839    48    49  0.662263  {1,1,0}     20    0
85    841   232   234  0.282544  {0,1,0}     33    1
122   842   219   221  0.719156  {0,0,1}     38    1
37    847    82    83  0.056529  {1,0,0}     25    1
38    861   160   163  0.954589  {0,1,0}     37    1
121   864   238   239  0.149661  {0,1,0}     26    1
127   867     7    30  0.891824  {0,1,0}     35    1
75    872     5     6  0.206649  {1,0,0}     25    1
2     876   197   198  0.453966  {0,1,0}     21    1
11    897     4     5  0.979417  {0,1,0}     33    1
4     905    50    52  0.942230  {0,1,0}     40    1
51    911     5     6  0.369714  {1,0,0}     35    1
74    916   203   210  0.318110  {1,0,0}     37    1
35    917   131   132  0.480783  {0,1,0}     21    1
109   924    34    41  0.530491  {0,0,1}     38    1
23    937     3    15  0.373727  {0,2,0}     25    0
58    938   121   122  0.636673  {0,2,0}     31    1
77    947     6     7  0.599545  {0,2,0}     37    0
108   954    89    91  0.852450  {0,2,0}     28    0
68    961   225   226  0.172602  {0,1,0}     33    1
70    976    89    90  0.515299  {0,2,0}     40    0
115   980     5    26  0.670995  {1,1,0}     22    1
124   981    79    80  0.600334  {0,0,1}     34    1
20    987     3     4  0.442817  {0,3,0}     34    1
63    996   232   233  0.417336  {0,3,0}     39    1
10    996    54    58  0.757311  {0,1,0}     33    0
31   1023   198   199  0.392679  {0,1,0}     31    1
59   1026   115   116  0.555906  {1,1,0}     20    1
34   1028   174   176  0.934515  {0,2,0}     26    0
47   1030   189   241  0.165514  {0,3,0}     40    1
80   1035    23    86  0.095400  {0,0,1}     20    1
48   1040    32    34  0.357319  {0,0,1}     38    0
18   1049   227   228  0.307306  {0,3,0}     31    1
30   1054   123   124  0.585498  {0,0,1}     32    1
22   1066   185   186  0.586863  {0,2,0}     21    1
117  1082   225   227  0.547587  {0,3,0}     27    0
24   1087    10    41  0.121897  {1,1,0}     36    1
21   1098    80    88  0.192338  {0,3,0}     25    1
100  1112    95    97  0.773197  {0,3,0}     22    0
106  1121   118   119  0.708766  {0,2,0}     24    0
8    1122     5    26  0.228510  {1,0,0}     29    1
12   1130   191   193  0.391732  {1,1,0}     32    1
0    1131   157   158  0.931137  {0,1,0}     36    1
7    1154    95    97  0.042556  {0,1,0}     38    1
84   1166   151   154  0.898804  {0,0,1}     28    1
111  1182   147   148  0.548292  {0,2,0}     26    0
52   1195   102   110  0.345501  {0,1,0}     35    0
16   1204   231   232  0.795806  {1,0,0}     29    1
120  1204   121   123  0.269831  {0,1,0}     24    1
126  1216   213   216  0.651657  {0,1,0}     36    0
25   1222    53    54  0.855957  {0,2,0}     27    1
42   1232    27    30  0.797985  {1,0,0}     25    1
5    1241   116   117  0.697981  {0,1,0}     34    1
119  1252   190   191  0.553113  {0,2,0}     37    1
67   1276   225   226  0.118752  {1,3,0}     28    1
69   1298   157   158  0.676538  {0,2,0}     40    0
13   1316   240   242  0.757652  {0,3,0}     33    1
29   1327   232   233  0.258191  {1,1,0}     30    1
83   1384     9    34  0.355191  {0,1,1}     21    0
91   1401    80    88  0.839777  {0,2,0}     34    1
101  1406    77    81  0.932280  {0,2,0}     24    0
54   1408    70    72  0.912624  {0,3,0}     39    1
107  1408    89    91  0.336304  {0,0,1}     20    1
118  1409   174   175  0.016241  {0,1,1}     35    0
96   1410    14    15  0.704775  {0,2,0}     25    1
