map EGL-G2-E
fac 5 10 {0,173,56,202,142}
hosp 1 {0}
n_ALS 8 1 {2:173,4:202,2:142}
n_BLS 21 1 {5:0,8:173,4:56,2:202,2:142}
n_CLS 10 0 {3:56,3:202,4:142}
      c_m  head  tail      c_af      c_d  c_tau  c_h
103     0     2    14  0.363272  {1,1,0}     36    1
122    12   117   119  0.039348  {0,3,0}     30    0
25     13   157   161  0.524219  {1,0,0}     40    1
58     18     9    34  0.567764  {0,3,0}     38    1
82     40    32    34  0.471223  {1,0,0}     21    1
96     52    54    55  0.149741  {0,1,0}     21    1
13     77   188   189  0.235774  {1,1,0}     23    1
95     97    22    24  0.029798  {0,3,0}     34    0
120   184    51    52  0.020012  {1,1,0}     20    1
63    213     3    23  0.014528  {0,1,0}     20    0
46    218    10    11  0.346206  {1,1,0}     33    1
66    233    32    33  0.806373  {0,2,0}     39    1
78    245     1     2  0.499679  {0,1,0}     39    1
44    254   129   138  0.868189  {0,3,0}     27    1
41    303   226   229  0.049730  {0,2,0}     29    1
124   306    29    30  0.172677  {0,0,1}     25    1
85    340   148   149  0.249431  {1,1,0}     31    1
94    341   113   115  0.293139  {0,0,1}     37    1
24    351   130   137  0.252009  {0,0,1}     34    1
79    358    89    90  0.737860  {1,1,0}     40    1
39    369    78    82  0.773382  {0,1,0}     30    0
31    398     0     1  0.022625  {0,2,0}     29    0
119   403    53    55  0.385261  {1,1,0}     36    1
51    426   167   168  0.861264  {0,1,0}     32    1
15    432   204   205  0.627280  {1,0,0}     35    1
115   433   178   185  0.734716  {0,2,0}     20    1
23    448    87    88  0.548154  {0,1,0}     36    1
104   451   157   161  0.093620  {1,1,0}     27    1
28    474   188   189  0.259199  {1,0,0}     21    1
73    504    78    82  0.838933  {0,2,0}     35    1
65    532   249   250  0.671414  {0,3,0}     33    1
11    536   197   199  0.632205  {0,3,0}     26    1
37    536   126   127  0.505409  {0,2,0}     35    1
108   550    36    38  0.185896  {1,0,0}     21    1
7     560    48    49  0.173689  {0,2,0}     35    0
107   564    74    75  0.629429  {1,0,0}     32    1
4     566    98   127  0.865672  {0,2,0}     30    1
89    590   195   196  0.322427  {0,3,0}     29    1
53    599   101   112  0.776900  {0,3,0}     37    0
90    605   249   250  0.349577  {0,1,1}     35    1
60    616   250   251  0.774234  {0,1,0}     34    0
109   625   116   123  0.297888  {0,1,0}     36    1
48    625   164   169  0.194186  {0,3,0}     40    1
91    629    61    62  0.838991  {0,1,0}     36    0
76    632    60    68  0.147617  {0,2,0}     23    1
45    634   249   250  0.049681  {0,2,0}     40    1
71    643   225   226  0.186149  {0,0,1}     31    0
64    644   179   180  0.228120  {1,0,0}     37    1
106   644    79    80  0.590661  {0,1,0}     36    1
1     675    91    92  0.047684  {1,0,0}     21    1
33    678    82    85  0.077372  {1,1,0}     20    1
43    679    69    80  0.624010  {0,1,0}     21    1
98    688   166   167  0.850879  {0,2,0}     24    0
27    690   146   147  0.759928  {0,2,0}     26    0
19    692    24    25  0.211815  {1,1,0}     36    1
102   698   203   204  0.450701  {1,2,0}     40    1
117   714   143   145  0.472208  {0,2,0}     34    1
93    733   180   181  0.481719  {0,2,0}     34    0
83    745    23   237  0.555461  {0,1,0}     37    1
97    747   141   142  0.144337  {0,3,0}     38    0
67    750   140   141  0.658499  {0,1,0}     21    1
0     756    39    52  0.862324  {1,1,0}     23    1
62    764   220   221  0.339690  {0,3,0}     21    0
57    767   161   164  0.243751  {0,1,0}     33    0
14    795    42    43  0.456794  {1,0,0}     31    1
9     796   217   219  0.645096  {1,0,0}     39    1
36    797   200   201  0.011090  {0,1,0}     26    1
127   806    23   150  0.832433  {1,0,0}     31    1
6     825   172   173  0.221726  {0,1,0}     20    1
5     828   202   209  0.276118  {1,1,0}     26    1
74    831   154   157  0.790183  {0,1,0}     22    0
50    837    20    21  0.596381  {0,3,0}     22    0
59    838    80    81  0.281747  {0,2,0}     28    0
69    840    18    19  0.294078  {0,2,0}     40    0
112   855    95    96  0.239959  {0,2,0}     29    0
88    859   156   157  0.882681  {0,3,0}     36    0
92    865   239   244  0.434332  {1,1,0}     31    1
68    911   204   205  0.225037  {0,3,0}     23    1
47    922   249   250  0.301904  {0,1,0}     21    0
113   948   101   102  0.501080  {0,1,0}     28    1
16    955   133   135  0.033367  {0,1,0}     25    1
38    959   234   235  0.447706  {0,0,1}     31    1
2     966   102   103  0.809619  {0,3,0}     27    0
84    988    53    55  0.331904  {1,0,0}     21    1
81    989    76    78  0.477406  {0,1,0}     24    0
20    990   209   216  0.647042  {0,1,1}     33    1
56    994   108   109  0.924677  {0,1,0}     25    0
17   1007   233   254  0.719559  {0,1,0}     30    1
30   1022   245   247  0.708199  {1,1,0}     28    1
34   1031   122   123  0.988907  {0,1,0}     28    1
87   1033   206   207  0.355412  {1,0,0}     38    1
114  1037   227   231  0.065405  {1,0,0}     25    1
18   1041   121   122  0.711944  {0,1,0}     23    1
70   1044    22    24  0.152376  {0,1,0}     37    0
110  1049    46    47  0.662125  {0,3,0}     35    1
125  1057   226   251  0.522316  {1,0,0}     23    1
52   1064    69    80  0.599686  {0,2,0}     38    0
118  1072   171   172  0.427888  {0,2,0}     21    1
111  1078   139   140  0.916796  {0,3,0}     27    0
35   1087    39    40  0.811521  {0,1,0}     32    1
21   1095    38    40  0.129790  {0,1,0}     36    0
22   1098    74    76  0.071687  {0,1,1}     36    1
105  1099    71    72  0.494751  {0,1,0}     25    1
100  1112   126   150  0.796932  {0,1,0}     26    0
54   1146   161   165  0.327365  {0,2,0}     26    0
26   1151   137   138  0.165518  {1,0,0}     38    1
75   1160   190   192  0.739440  {0,2,0}     20    1
32   1179   152   155  0.952766  {0,3,0}     37    0
61   1187   193   194  0.287563  {1,0,0}     31    1
29   1189     1    12  0.234673  {0,3,0}     22    0
99   1213    35    36  0.701161  {1,0,0}     26    1
126  1218   180   181  0.300907  {0,3,0}     21    0
72   1224   206   207  0.281858  {0,1,0}     38    0
121  1231   215   221  0.765906  {1,0,0}     33    0
123  1237   108   109  0.783221  {1,1,0}     38    1
40   1258    82    83  0.852799  {0,1,0}     20    1
86   1265   105   106  0.472701  {1,0,0}     40    1
77   1291    23    87  0.986802  {1,1,0}     36    1
42   1308   135   147  0.257701  {0,2,0}     38    0
101  1315   239   240  0.285310  {0,3,0}     32    0
116  1336   211   212  0.278712  {0,1,0}     24    0
12   1352    34    41  0.212350  {0,3,0}     36    1
55   1381   105   106  0.379493  {1,0,0}     36    1
8    1385   204   206  0.594721  {1,0,0}     32    1
49   1387   222   223  0.277941  {0,1,0}     31    1
80   1415    54    58  0.727313  {0,3,0}     20    1
3    1420    62    63  0.704005  {0,1,0}     33    1
10   1426    80    81  0.319228  {0,1,1}     23    1
