map EGL-G2-C
fac 5 10 {0,24,121,19,23}
hosp 2 {0,93}
n_ALS 9 1 {2:0,1:24,1:121,4:19,1:23}
n_BLS 18 1 {6:0,3:24,4:121,4:19,1:23}
n_CLS 8 0 {2:0,2:24,2:121,1:19,1:23}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98     12    80    81  0.401564  {0,3,0}     31    0
44     20   124   125  0.119158  {0,3,0}     33    0
15     24   220   221  0.628356  {0,1,1}     20    0
26     70   174   183  0.342784  {1,1,0}     40    1
116    77   117   119  0.978613  {0,2,0}     31    0
70     98   242   243  0.312850  {0,0,1}     23    1
38    106    66    93  0.298889  {0,2,0}     34    1
24    112   195   248  0.546200  {1,1,0}     29    1
109   123    36    38  0.049146  {0,2,0}     33    1
77    174   240   241  0.787936  {0,1,0}     27    0
57    183     4    22  0.118299  {0,0,1}     32    0
96    188    23   150  0.598970  {1,1,0}     30    1
29    208   170   171  0.732010  {0,3,0}     23    1
120   229   201   203  0.588813  {0,2,0}     29    0
125   352    82    83  0.923238  {0,2,0}     35    0
45    387   181   182  0.979958  {0,2,0}     23    0
91    407    89    90  0.479230  {0,2,0}     37    0
55    436     6     7  0.319818  {0,1,1}     31    1
104   445    99   132  0.277126  {0,1,1}     24    1
36    459   221   222  0.690778  {1,1,0}     37    1
86    477   211   212  0.579722  {0,3,0}     29    0
111   483   150   151  0.334849  {1,0,0}     27    1
64    489   217   219  0.156163  {0,0,1}     27    1
7     498   155   156  0.837207  {0,1,0}     22    1
16    517   158   159  0.617152  {1,1,0}     40    1
28    520   152   155  0.971467  {0,2,0}     38    0
11    531   246   247  0.461621  {1,0,0}     30    1
10    534   151   153  0.848943  {0,1,0}     33    1
123   535   107   108  0.104706  {0,2,0}     22    0
101   552   213   215  0.355155  {0,3,0}     20    1
87    559     2     3  0.357555  {0,3,0}     26    0
113   561   129   138  0.342118  {0,1,0}     35    0
31    569   151   152  0.674308  {0,1,0}     25    1
127   578    61    65  0.080002  {0,1,0}     24    1
93    585    45    46  0.748887  {0,0,1}     34    1
118   587   209   216  0.384927  {0,1,1}     28    1
6     608    23   171  0.295536  {1,1,0}     36    1
21    613   157   163  0.867297  {0,0,1}     21    1
41    616    91    96  0.348158  {0,3,0}     30    0
106   626   233   254  0.664186  {1,0,0}     21    1
2     627   109   110  0.527855  {1,3,0}     36    1
81    637    50    53  0.921054  {0,3,0}     31    1
122   638   170   171  0.726953  {0,3,0}     24    1
97    645    82    83  0.117678  {0,2,0}     39    1
62    648   113   115  0.143804  {1,0,0}     27    1
1     656   113   114  0.510784  {1,0,0}     28    1
112   677   120   170  0.269661  {0,2,0}     34    1
43    678    12    16  0.285601  {1,1,0}     32    1
59    680   251   254  0.379518  {1,2,0}     29    1
88    690   178   179  0.140033  {0,2,0}     35    0
32    707   136   137  0.906229  {0,3,0}     35    1
82    713     8     9  0.332174  {0,2,0}     28    0
92    731   245   247  0.936669  {1,0,0}     22    1
100   741    29    30  0.587143  {0,2,0}     22    1
5     758     3    15  0.870964  {0,1,0}     32    0
