map EGL-G1-B
fac 5 10 {0,249,154,96,170}
hosp 2 {0,41}
n_ALS 5 1 {2:0,2:249,1:170}
n_BLS 19 1 {5:0,5:249,3:154,2:96,4:170}
n_CLS 7 0 {2:0,3:249,2:154}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95     74   170   171  0.123022  {1,1,0}     25    1
37    106    49    56  0.382348  {0,1,0}     30    1
34    124    31    32  0.550271  {1,1,0}     26    0
21    129    32    33  0.964849  {0,2,0}     20    1
69    137   118   119  0.420304  {0,3,0}     35    0
52    146     8     9  0.989996  {0,0,1}     24    0
18    224   198   199  0.669082  {1,1,0}     26    1
117   259   128   137  0.372940  {0,2,0}     37    0
55    270    75    76  0.938283  {0,1,0}     34    1
103   284   124   151  0.476384  {1,1,0}     20    0
35    363   220   222  0.907274  {0,1,0}     34    1
115   404    34    41  0.177830  {1,0,0}     37    1
14    442   124   151  0.311805  {0,1,1}     23    0
23    457    97   126  0.928175  {1,0,0}     31    1
64    473   244   249  0.135702  {0,2,0}     40    1
86    488   125   149  0.804523  {0,1,1}     26    1
119   489   196   197  0.837891  {0,3,0}     34    0
78    490   124   125  0.289509  {0,3,0}     28    0
124   505   242   243  0.930272  {1,1,0}     29    1
102   514   108   109  0.357623  {1,1,0}     30    1
11    518    43    44  0.877578  {0,2,0}     39    0
84    541    49    56  0.800169  {0,2,0}     25    0
3     541   204   205  0.034338  {0,0,1}     39    1
27    542    38    40  0.163989  {0,2,0}     25    1
17    542    95    97  0.092195  {1,0,0}     29    1
104   543     0     1  0.612840  {1,1,0}     25    1
20    567   107   108  0.448068  {0,2,0}     24    1
60    587    88    89  0.979092  {1,0,0}     34    1
92    597    69    70  0.282372  {1,1,0}     37    1
28    605     7     8  0.316117  {0,3,0}     20    0
90    612    89    91  0.292378  {1,2,0}     20    1
85    623    77    81  0.248557  {1,1,0}     37    1
22    627    56    57  0.103529  {0,3,0}     32    0
33    632   130   131  0.354859  {1,3,0}     38    1
24    636   188   189  0.602034  {0,1,0}     33    0
72    656     6     7  0.614283  {1,0,0}     36    1
13    658     1     2  0.850061  {0,3,0}     22    1
54    662   171   172  0.493709  {0,1,0}     20    1
75    663    38    40  0.264811  {0,3,0}     28    1
99    663     3     4  0.035932  {1,0,0}     25    1
44    694   131   132  0.810795  {1,1,0}     32    1
63    715   138   139  0.616130  {1,3,0}     28    1
105   719    51    52  0.508227  {0,1,0}     22    1
108   720    63    64  0.030350  {0,2,0}     38    1
101   729    23   170  0.773248  {0,1,1}     34    1
59    730   118   119  0.313287  {1,0,0}     37    1
58    744   185   192  0.885878  {0,2,0}     38    0
30    744   225   248  0.405099  {1,0,0}     34    1
100   762    48    57  0.347223  {1,1,0}     30    1
97    778   161   162  0.506681  {0,1,0}     22    1
67    778    34    41  0.279585  {1,0,0}     36    1
109   787   163   168  0.976331  {0,2,0}     37    0
98    800    54    58  0.472965  {0,1,1}     32    0
113   813   105   117  0.584172  {0,2,0}     21    1
114   824    65    92  0.842386  {0,1,1}     24    1
7     826    39    52  0.240724  {0,2,0}     31    1
120   836    18    20  0.405423  {0,1,1}     22    1
122   837   210   211  0.571164  {0,0,1}     31    1
70    847   191   193  0.299837  {1,1,0}     30    1
87    850    98   131  0.560067  {1,0,0}     20    1
61    854   110   113  0.726864  {1,1,0}     29    1
5     871   212   218  0.355204  {0,1,1}     22    1
82    876     4     5  0.753009  {1,0,0}     39    1
47    877   106   108  0.898552  {1,0,0}     39    1
71    891   130   131  0.545639  {0,1,0}     26    1
89    895    51    52  0.229192  {0,2,0}     31    1
2     905   135   145  0.497507  {1,1,0}     33    1
107   914    68    79  0.626295  {1,1,0}     22    1
38    932   244   248  0.748236  {0,1,0}     24    1
65    932   144   147  0.280514  {0,1,0}     39    0
118   938   130   131  0.664880  {0,1,0}     25    1
51    954   203   210  0.380122  {0,1,1}     34    0
1     961    23   170  0.101890  {0,2,0}     36    0
123   963   163   164  0.017499  {0,1,1}     24    1
29    971   139   140  0.214763  {1,0,0}     31    1
74    972   220   222  0.973328  {0,1,0}     31    1
41    977    89    91  0.538935  {0,3,0}     21    1
62    978   240   242  0.663606  {0,1,0}     36    1
12    983   229   230  0.084937  {0,2,0}     22    1
110   991    34    41  0.943460  {0,2,0}     31    1
0    1004   238   239  0.707968  {0,1,0}     20    0
80   1011   202   203  0.148601  {0,1,0}     37    0
73   1012   203   210  0.431240  {0,1,0}     22    0
46   1023   192   193  0.453085  {0,2,0}     20    1
32   1024    97   126  0.338783  {1,1,0}     26    1
81   1029    80    88  0.850778  {0,1,0}     23    0
88   1029   206   207  0.342226  {1,1,0}     32    1
68   1038   129   136  0.785762  {1,0,0}     23    1
9    1043    38    40  0.818581  {0,3,0}     34    1
48   1078   112   113  0.902130  {0,2,0}     29    0
6    1085    11    42  0.407837  {1,1,0}     22    1
112  1086     7     8  0.453052  {1,1,0}     27    1
94   1092   194   195  0.298075  {0,1,0}     20    1
42   1093   240   242  0.395450  {0,3,0}     30    0
127  1103   166   167  0.348929  {0,2,0}     23    1
36   1120    17    19  0.297686  {0,1,0}     26    1
31   1130   112   113  0.463369  {1,1,0}     37    1
121  1148    39    40  0.172633  {1,0,0}     39    1
106  1151   202   203  0.149970  {1,1,0}     34    1
19   1155    22    24  0.725021  {0,1,0}     25    1
16   1169    57    61  0.814877  {0,2,0}     34    1
56   1170    27    28  0.122066  {1,1,0}     24    1
49   1176    62    63  0.098843  {1,0,0}     39    1
76   1180   135   136  0.285809  {1,0,0}     28    1
40   1181    91    92  0.438463  {0,3,0}     34    1
4    1193   223   224  0.156824  {0,3,0}     35    0
111  1202   145   146  0.593646  {0,0,1}     40    1
116  1221    38    40  0.291746  {1,0,0}     21    1
15   1222   144   147  0.004161  {0,3,0}     39    1
126  1224     1    12  0.980813  {0,2,0}     20    1
83   1225   120   154  0.141102  {0,2,0}     20    0
25   1230   149   150  0.651709  {0,0,1}     20    0
91   1232    54    55  0.822802  {0,3,0}     32    1
43   1243    86    87  0.553123  {0,2,0}     27    1
96   1260   151   152  0.262024  {0,1,1}     22    1
66   1260    86    87  0.825834  {0,2,0}     26    1
50   1287    50    53  0.374857  {0,2,0}     21    0
53   1292    98    99  0.243893  {1,0,0}     31    1
93   1297    27    28  0.255683  {0,1,0}     34    1
39   1315   198   200  0.996253  {1,0,0}     34    1
10   1321   100   101  0.358871  {0,3,0}     20    1
125  1321    92    93  0.711189  {0,3,0}     40    0
45   1395   195   197  0.119750  {0,3,0}     40    0
79   1398    56    57  0.136164  {0,2,0}     20    1
26   1418   220   222  0.905616  {1,3,0}     26    1
77   1429   231   236  0.973658  {1,0,0}     35    1
57   1431   102   103  0.416510  {0,3,0}     26    1
8    1437   150   151  0.728776  {0,2,0}     23    0
