map EGL-G2-D
fac 5 10 {0,181,249,186,197}
hosp 2 {0,221}
n_ALS 9 1 {3:249,5:186,1:197}
n_BLS 18 1 {5:0,2:181,3:249,5:186,3:197}
n_CLS 8 0 {2:0,1:181,3:249,2:197}
      c_m  head  tail      c_af      c_d  c_tau  c_h
108    14   176   177  0.346016  {0,1,0}     37    0
74     46   116   123  0.590991  {0,0,1}     32    0
103    87    73    74  0.129744  {0,1,1}     33    1
120   106   217   218  0.757479  {0,2,0}     38    0
21    111   223   224  0.653023  {0,3,0}     22    0
38    146   249   252  0.936253  {1,1,0}     38    1
100   264    67    68  0.474891  {0,0,1}     22    1
28    289   166   167  0.645775  {0,2,0}     39    0
116   320    90    92  0.060969  {0,3,0}     28    0
90    351   176   177  0.078750  {0,2,0}     34    1
33    390    68    69  0.052850  {0,1,1}     21    0
4     396   199   200  0.944103  {1,0,0}     32    1
29    399    99   100  0.717711  {0,2,0}     20    0
30    422   103   111  0.057006  {0,2,0}     26    0
44    483   131   132  0.133378  {0,1,0}     37    0
124   485   178   179  0.387245  {0,1,0}     25    1
11    487    72    73  0.239159  {0,2,0}     33    0
40    488   117   119  0.226189  {0,3,0}     36    0
94    488    39    52  0.216998  {0,1,1}     36    0
78    488   225   228  0.943130  {0,1,0}     31    1
3     504   170   171  0.308159  {1,0,0}     26    1
65    509   227   229  0.697559  {0,1,0}     25    0
60    529    47    48  0.154673  {0,2,0}     25    1
19    549   142   143  0.889668  {0,1,0}     29    0
125   557   123   124  0.317939  {0,1,0}     30    0
6     568    53    54  0.102939  {1,0,0}     40    1
15    570   185   187  0.214260  {0,1,0}     35    1
16    583    36    39  0.270151  {0,3,0}     28    0
18    609     9    34  0.964643  {0,1,0}     32    0
10    614   209   216  0.509268  {1,1,0}     21    1
96    678   181   182  0.382531  {0,2,0}     23    1
22    679    54    58  0.569238  {1,3,0}     25    1
98    681   217   219  0.205509  {0,1,0}     32    0
86    682   218   225  0.605345  {0,3,0}     39    0
9     683   212   213  0.181376  {0,2,0}     31    0
118   686    25    26  0.740784  {1,1,0}     39    1
25    688   221   222  0.802941  {0,3,0}     38    0
71    694   107   109  0.929982  {1,1,0}     24    1
20    696   200   201  0.495321  {0,2,0}     28    1
68    716   234   235  0.322373  {1,2,0}     24    0
1     720   172   173  0.939335  {0,0,1}     38    1
113   727    76    78  0.157744  {0,1,0}     33    1
127   730     3    23  0.407797  {0,1,1}     22    1
14    732   234   239  0.023684  {0,3,0}     24    0
123   736   150   151  0.478163  {1,1,0}     35    1
101   739   102   111  0.122446  {1,0,0}     34    1
43    743    27    28  0.534026  {0,1,0}     24    1
117   743    87    88  0.728223  {0,2,0}     38    1
24    746    31    32  0.933442  {0,3,0}     28    1
109   757   209   216  0.503077  {0,2,0}     30    0
79    786   239   240  0.277826  {0,1,0}     39    1
47    808   118   119  0.221798  {0,2,0}     38    0
88    816   107   108  0.080429  {0,1,1}     37    1
91    822    57    61  0.699533  {0,0,1}     36    0
13    825   198   199  0.735148  {0,2,0}     39    1
69    839   135   147  0.875106  {1,0,0}     38    1
8     855    92    93  0.976626  {1,0,0}     32    1
57    864   186   198  0.003073  {1,1,0}     37    1
67    866    27    28  0.313884  {0,0,1}     33    1
46    907   176   177  0.728738  {0,2,0}     27    1
66    910   126   127  0.330175  {0,3,0}     32    1
85    913    12    16  0.226639  {1,0,0}     40    1
26    921   201   203  0.854289  {0,1,0}     38    1
89    922   233   254  0.165790  {0,2,0}     37    1
52    934   179   184  0.089115  {0,3,0}     34    0
119   940   236   237  0.591908  {1,1,0}     28    1
114   944   126   150  0.131298  {0,2,0}     40    1
83    954   131   132  0.489173  {0,2,0}     29    1
