map EGL-G2-B
fac 5 10 {0,70,175,184,94}
hosp 2 {0,105}
n_ALS 6 1 {1:70,1:184,4:94}
n_BLS 25 1 {4:0,9:70,4:175,2:184,6:94}
n_CLS 8 0 {2:0,2:175,4:184}
      c_m  head  tail      c_af      c_d  c_tau  c_h
16     50    43    46  0.139113  {0,1,0}     23    1
59     52     6     7  0.805522  {1,2,0}     37    1
109    75     9    34  0.930372  {0,0,1}     23    1
5      77    80    81  0.012793  {1,1,0}     21    1
83     82   196   198  0.310983  {1,2,0}     27    1
0      87   178   185  0.243523  {0,3,0}     27    1
52    140    67    68  0.435773  {1,1,0}     25    0
65    182    29    31  0.952202  {0,2,0}     24    1
118   183     8     9  0.866646  {0,1,0}     32    0
100   203   143   145  0.343336  {1,1,0}     26    1
121   223   116   117  0.660436  {0,2,0}     32    1
46    235   168   176  0.536642  {0,3,0}     31    0
119   242   206   207  0.697671  {0,2,0}     23    1
96    255   122   124  0.804482  {0,1,0}     26    1
49    296    34    41  0.432695  {0,1,0}     33    1
57    309     5    23  0.179006  {1,0,0}     37    1
56    320   125   150  0.747041  {1,1,0}     28    1
22    323    49    50  0.269664  {0,1,0}     34    1
81    332   218   225  0.501185  {1,1,0}     28    1
94    354   205   208  0.316334  {1,1,0}     30    1
47    360    17    22  0.256288  {1,0,0}     20    1
102   363   111   114  0.929860  {1,0,0}     27    1
3     413   175   177  0.827355  {1,1,0}     28    1
39    434   225   228  0.220608  {0,2,0}     32    1
127   445   164   165  0.237547  {0,1,1}     26    1
41    462   186   198  0.440167  {1,0,0}     20    1
92    463   227   233  0.389196  {0,3,0}     37    1
42    473   190   191  0.889873  {0,1,0}     37    0
62    491    59    72  0.182196  {1,0,0}     37    1
122   502     6    27  0.479357  {0,2,0}     34    1
64    527    76    78  0.948445  {1,2,0}     25    1
35    539   127   128  0.267979  {0,3,0}     35    0
78    563   152   155  0.950952  {0,1,0}     22    0
66    568    67    68  0.225758  {0,0,1}     40    0
95    572   137   138  0.934265  {0,2,0}     30    1
13    586    89    97  0.912430  {1,0,0}     34    1
75    591   159   160  0.755730  {0,1,0}     31    1
34    606    39    52  0.787243  {1,0,0}     29    1
19    607    50    52  0.516504  {0,2,0}     25    1
54    607   159   160  0.112152  {0,3,0}     38    0
112   622   122   123  0.835339  {0,1,0}     40    1
126   622   105   107  0.858362  {0,1,0}     23    1
4     646   239   244  0.943995  {1,1,0}     22    1
77    655    22    24  0.492175  {0,1,0}     39    0
116   660   175   177  0.159187  {1,1,0}     26    1
50    664   140   142  0.493635  {1,1,0}     20    1
18    667    32    33  0.575017  {0,3,0}     32    1
40    670   106   118  0.987760  {1,1,0}     22    1
10    676     3    15  0.235358  {0,1,0}     21    1
31    682   150   151  0.094922  {1,1,0}     27    1
60    691    89    97  0.968812  {1,3,0}     35    1
113   712    47    48  0.528741  {0,0,1}     21    1
67    725    82    85  0.622277  {0,1,0}     31    1
44    727   158   159  0.983202  {1,1,0}     25    1
8     734   105   107  0.802663  {0,1,0}     36    1
48    739   164   169  0.263498  {0,2,0}     39    1
84    741   105   107  0.811054  {0,3,0}     29    1
125   749   191   195  0.113018  {1,1,0}     34    1
124   762   181   182  0.693612  {1,1,0}     40    1
9     763   251   252  0.624935  {1,1,0}     25    1
53    766    18    19  0.513735  {1,0,0}     34    1
82    767    15    17  0.610334  {1,0,0}     20    1
28    772   145   146  0.238098  {0,1,1}     40    1
45    784    19    25  0.866564  {0,2,0}     22    1
107   792   239   243  0.542437  {0,1,0}     26    1
51    798     6    27  0.949534  {1,0,0}     25    1
36    801   202   203  0.799084  {0,2,0}     26    0
98    816    50    53  0.504041  {0,2,0}     28    1
86    824    15    17  0.049353  {0,3,0}     40    1
21    825    13    14  0.575333  {1,1,0}     31    1
14    827    10    11  0.093336  {1,0,0}     28    1
110   896   198   199  0.985001  {0,2,0}     27    1
85    900     7    30  0.992338  {1,1,0}     21    1
88    909   226   227  0.830593  {0,1,0}     40    1
103   913    70    79  0.836589  {0,3,0}     27    1
115   913   226   229  0.368867  {0,1,0}     38    0
106   916    95    96  0.911597  {0,3,0}     39    1
68    917    45    64  0.677243  {0,2,0}     30    1
25    924     0    21  0.812511  {0,2,0}     24    0
105   934   233   234  0.192669  {1,0,0}     32    1
104   943   143   144  0.973752  {1,0,0}     34    1
2     960   171   172  0.467666  {0,2,0}     25    0
29    961   242   243  0.820748  {0,1,0}     37    0
20    964   252   253  0.761384  {0,2,0}     20    1
93    974   170   171  0.024300  {0,2,0}     37    0
111   976    91    96  0.407897  {1,1,0}     23    1
71    984   103   111  0.412879  {0,2,0}     32    0
23    985   192   193  0.620842  {0,2,0}     31    1
90    991    99   132  0.385467  {0,2,0}     28    0
26    998   151   152  0.640998  {0,2,0}     39    1
87   1001   174   183  0.079040  {0,2,0}     32    1
114  1002   249   250  0.724015  {0,1,0}     40    1
37   1006   126   127  0.123830  {0,2,0}     38    1
70   1036    69    80  0.452017  {1,0,0}     28    1
30   1038    57    61  0.262222  {1,1,0}     21    1
99   1050   210   215  0.067948  {1,0,0}     28    1
6    1052   143   144  0.628971  {0,3,0}     25    1
120  1053    39    40  0.981494  {1,0,0}     21    1
61   1064   113   115  0.570385  {0,0,1}     27    0
79   1072   118   119  0.561881  {1,2,0}     23    1
58   1088   242   243  0.980394  {1,1,0}     29    1
76   1101   129   130  0.461789  {1,0,0}     30    1
38   1103    67    69  0.796627  {0,2,0}     36    0
11   1109   243   245  0.181591  {0,3,0}     21    0
72   1165   218   225  0.547394  {0,0,1}     28    1
7    1172   119   120  0.860641  {0,3,0}     36    0
117  1176   158   159  0.424162  {0,3,0}     24    1
24   1187    10    41  0.051293  {0,2,0}     27    1
55   1188   151   153  0.317482  {0,2,0}     22    0
33   1190   116   123  0.669246  {0,2,0}     20    1
101  1191   191   195  0.265379  {0,1,0}     20    1
80   1201   223   224  0.414518  {0,2,0}     37    1
69   1205    59    72  0.414818  {1,0,0}     34    1
43   1208   236   237  0.931551  {1,1,0}     22    1
63   1219   133   134  0.489036  {0,1,0}     35    1
12   1227     0     1  0.283436  {0,1,0}     32    0
91   1277    53    55  0.644775  {0,1,0}     33    1
