map EGL-G1-D
fac 5 10 {0,3,160,110,116}
hosp 2 {0,161}
n_ALS 5 1 {2:3,2:160,1:116}
n_BLS 24 1 {4:0,7:3,6:160,4:110,3:116}
n_CLS 8 0 {2:0,1:3,1:160,1:110,3:116}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110    12   132   133  0.804089  {1,1,0}     21    1
67     18     3    23  0.064621  {0,0,1}     26    1
72     45   174   176  0.855711  {0,3,0}     40    0
101    69    34    41  0.461524  {0,1,0}     35    0
120    70   213   216  0.781937  {0,1,0}     32    0
41    288   170   171  0.623720  {0,1,0}     24    1
124   299    70    71  0.922947  {0,1,0}     20    1
1     308   134   146  0.456304  {1,1,0}     32    1
7     324   104   105  0.600977  {1,1,0}     24    1
123   341   122   123  0.070099  {1,1,0}     21    1
18    411   129   130  0.854274  {1,1,0}     37    1
106   415   118   119  0.189023  {0,0,1}     28    1
99    418   195   196  0.940985  {0,3,0}     20    0
119   422    56    57  0.612484  {1,0,0}     22    1
19    426   229   230  0.414550  {0,2,0}     30    1
126   439    19    25  0.016274  {0,1,0}     37    0
32    439   190   192  0.062997  {1,0,0}     26    1
14    451   177   178  0.372557  {0,1,0}     23    0
117   466    36    38  0.391657  {0,2,0}     34    1
102   467   198   200  0.205795  {1,0,0}     29    1
27    472   220   222  0.818962  {1,0,0}     25    1
49    474    55    56  0.173438  {1,1,0}     33    1
60    476    83    84  0.748711  {0,1,0}     37    0
86    494   135   136  0.469595  {1,0,0}     25    1
44    510    88    96  0.950567  {1,0,0}     26    0
111   519    67    68  0.346806  {1,1,0}     27    1
108   539    85    86  0.167363  {0,2,0}     36    0
78    564   131   132  0.476912  {0,1,1}     34    0
81    568   228   229  0.996945  {0,0,1}     20    1
59    573    39    52  0.093543  {1,1,0}     34    1
69    574   105   107  0.245892  {0,1,1}     34    1
92    589   180   181  0.277905  {1,0,0}     40    1
26    596    69    70  0.096733  {0,1,0}     38    1
15    632   116   118  0.772148  {0,1,1}     37    1
80    633   155   156  0.025980  {0,1,0}     29    1
61    640   108   109  0.429314  {1,0,0}     22    1
33    640   190   192  0.503915  {0,1,0}     30    1
13    646    80    81  0.566108  {0,2,0}     38    0
125   653    53    55  0.719772  {0,2,0}     34    1
66    661   178   179  0.591847  {1,0,0}     34    1
87    679    43    45  0.749094  {0,2,0}     40    1
58    692   160   163  0.759623  {1,1,0}     39    1
24    696     5    26  0.254776  {0,2,0}     28    1
25    702   127   128  0.671273  {1,0,0}     27    1
45    704   134   135  0.474751  {0,2,0}     32    0
2     705   199   202  0.864417  {0,1,0}     40    0
53    707    36    38  0.602381  {0,3,0}     26    0
113   710   193   194  0.874072  {0,1,1}     22    1
29    716    75    77  0.336990  {1,1,0}     23    0
71    717   137   138  0.575422  {1,0,0}     26    1
82    749   162   166  0.527453  {0,1,0}     23    0
84    762   156   160  0.083097  {1,0,0}     39    1
38    767   219   220  0.878532  {0,2,0}     32    0
22    767   139   141  0.701330  {0,0,1}     25    1
91    768   199   201  0.640867  {0,2,0}     22    1
93    771    98    99  0.785737  {0,0,1}     28    1
83    793   191   193  0.154384  {0,2,0}     28    0
122   800    86    87  0.993805  {0,2,0}     26    0
90    804    24    25  0.127854  {0,1,0}     28    1
79    814   225   248  0.339394  {1,1,0}     25    1
112   816   123   124  0.475818  {1,1,0}     40    1
54    825   103   113  0.361652  {1,1,0}     33    1
103   827     2     3  0.415721  {0,2,0}     29    1
35    838   169   170  0.864575  {1,1,0}     20    1
30    840   198   200  0.608704  {0,2,0}     25    0
0     841   169   170  0.609632  {1,0,0}     31    1
89    847   140   141  0.699059  {0,2,0}     32    0
34    847   196   203  0.915527  {0,1,1}     21    1
127   855   155   156  0.887776  {0,0,1}     31    0
116   861    95    97  0.063013  {0,0,1}     21    1
74    886   116   117  0.002701  {0,2,0}     28    0
