map EGL-G2-D
fac 5 10 {0,126,223,251,158}
hosp 3 {0,23,21}
n_ALS 10 1 {3:126,4:223,2:251,1:158}
n_BLS 19 1 {3:0,4:126,2:223,4:251,6:158}
n_CLS 6 0 {1:0,2:223,3:158}
      c_m  head  tail      c_af      c_d  c_tau  c_h
37      6   195   196  0.684018  {1,0,0}     22    1
95     15    27    28  0.126005  {0,1,0}     29    1
10     29   103   111  0.171397  {1,0,0}     33    1
56     33   212   213  0.646296  {0,2,0}     31    0
78     37    38    40  0.386650  {0,1,0}     30    1
43    112   217   218  0.558906  {0,1,0}     39    1
39    115   159   161  0.651443  {0,3,0}     29    1
109   148    71    73  0.547210  {0,3,0}     21    1
117   152    18    20  0.272347  {0,1,1}     35    1
11    163    69    80  0.417416  {0,1,0}     24    0
122   184   145   148  0.066389  {0,3,0}     36    1
66    217    15    17  0.842372  {0,3,0}     25    1
27    224    54    58  0.939538  {1,1,0}     24    0
48    245   175   177  0.199314  {0,1,0}     22    1
88    253   245   246  0.234968  {0,1,0}     22    1
35    269    45    64  0.032130  {0,1,0}     40    0
100   403   129   138  0.364501  {1,0,0}     28    1
41    425    47    64  0.127591  {0,2,0}     40    0
38    429    80    81  0.414571  {0,3,0}     32    0
91    429    74    76  0.261907  {0,1,0}     34    0
69    438   165   166  0.488510  {0,2,0}     29    1
52    441   239   240  0.981254  {1,0,0}     24    1
6     446    36    38  0.005823  {1,1,0}     27    1
118   505   152   155  0.491920  {0,0,1}     28    1
86    509    30    33  0.575306  {0,1,0}     37    1
18    520     8     9  0.573253  {1,0,0}     21    1
121   522    17    22  0.482899  {0,1,1}     33    1
79    544    59    72  0.678486  {0,1,0}     26    0
125   557   157   161  0.361273  {1,1,0}     35    1
46    567    98   127  0.805572  {1,0,0}     40    1
119   567   147   148  0.476915  {1,1,0}     37    1
13    568    41    51  0.018792  {0,0,1}     32    0
24    590   219   220  0.525325  {1,0,0}     32    1
76    595     9    10  0.641911  {1,0,0}     21    1
19    600    51    52  0.215363  {0,2,0}     21    0
115   609    55    56  0.825291  {0,1,0}     23    1
53    613   192   193  0.324709  {0,1,0}     28    1
44    638    30    33  0.593138  {0,2,0}     36    1
90    655    23   237  0.872648  {1,0,0}     26    1
124   669   102   111  0.665220  {0,3,0}     33    0
14    673   177   180  0.718134  {0,1,0}     35    1
33    675    58    59  0.625592  {0,1,0}     25    1
21    679   227   231  0.142871  {0,3,0}     29    0
64    679    87    88  0.876684  {0,3,0}     26    1
89    695   116   117  0.573987  {0,1,0}     27    1
50    712   147   148  0.742199  {0,3,0}     38    0
60    730     4     5  0.754860  {1,0,0}     38    1
12    747    71    73  0.277092  {1,0,0}     37    1
40    755   145   148  0.491702  {1,1,0}     24    1
77    765   101   112  0.939640  {0,1,0}     23    0
67    787   135   136  0.390349  {0,2,0}     25    0
110   791   209   216  0.744921  {0,0,1}     30    1
49    797   177   180  0.326443  {0,1,0}     31    1
93    804   118   119  0.914252  {1,1,0}     33    1
23    819    57    61  0.125283  {0,2,0}     21    0
87    819    84    86  0.771417  {1,1,0}     40    1
58    831   137   138  0.035114  {1,1,0}     33    1
59    836    50    53  0.998489  {0,2,0}     31    1
102   846   135   136  0.278877  {0,2,0}     32    1
62    856   116   117  0.841665  {0,2,0}     40    1
15    860   205   208  0.293104  {0,2,0}     27    1
114   867   170   171  0.028315  {0,0,1}     20    1
32    873   151   153  0.917040  {0,1,0}     29    1
4     879   145   148  0.654324  {0,1,0}     25    0
26    882     1     2  0.618162  {1,1,0}     36    1
98    886   107   109  0.890134  {0,2,0}     26    1
106   889   161   165  0.547763  {0,2,0}     33    1
103   897   166   167  0.909834  {0,1,1}     30    1
112   918    68    69  0.474663  {0,1,0}     30    0
36    943   213   215  0.116770  {1,1,0}     27    1
2     959    14    15  0.414583  {0,2,0}     37    1
42    962    84    86  0.154024  {0,1,1}     23    0
