map EGL-G1-C
fac 5 10 {0,150,193,183,220}
hosp 2 {0,147}
n_ALS 5 1 {2:193,1:183,2:220}
n_BLS 24 1 {1:0,6:150,7:193,7:183,3:220}
n_CLS 5 0 {3:150,1:183,1:220}
      c_m  head  tail      c_af      c_d  c_tau  c_h
59      3    36    37  0.928494  {0,3,0}     37    1
42     46   232   233  0.779873  {1,1,0}     20    1
52     48   244   248  0.236735  {0,1,1}     38    1
10     63    24    26  0.454433  {0,1,0}     34    0
123    78   161   162  0.550287  {0,1,0}     22    0
58     82    53    54  0.896396  {0,0,1}     23    0
89     91   142   144  0.387192  {0,2,0}     21    1
24    100    31    32  0.027785  {1,0,0}     21    1
79    124    89    90  0.151251  {1,0,0}     34    1
56    132    92    93  0.992563  {0,3,0}     24    1
8     139    39    40  0.680897  {0,2,0}     29    1
108   174    43    44  0.187887  {0,3,0}     23    0
72    189     4    22  0.894750  {0,2,0}     40    0
48    236   195   196  0.178357  {0,1,0}     39    0
74    242   243   244  0.419430  {1,0,0}     20    1
47    243   156   162  0.110561  {0,3,0}     31    1
9     307   213   216  0.450885  {0,1,0}     35    0
27    311    77    78  0.963855  {1,1,0}     23    1
49    334   137   138  0.864523  {0,0,1}     25    1
77    353    19    25  0.034377  {0,0,1}     40    1
90    356   220   222  0.735219  {0,3,0}     23    1
71    387   184   185  0.356577  {0,2,0}     40    1
69    397   234   235  0.544572  {1,0,0}     35    1
2     430   135   145  0.107699  {1,1,0}     32    1
88    446   139   141  0.554538  {0,1,1}     20    0
105   449   219   220  0.293234  {0,2,0}     35    0
66    469   101   102  0.439446  {0,2,0}     29    0
7     473   122   123  0.578174  {1,0,0}     23    1
36    510     7     8  0.462238  {0,2,0}     32    1
114   518    49    50  0.398376  {0,1,0}     40    1
122   549   155   156  0.456362  {0,0,1}     25    1
22    556    56    57  0.693009  {1,1,0}     31    1
61    594   227   228  0.473396  {0,3,0}     36    0
107   595    13    14  0.946724  {1,1,0}     29    1
104   597    12    13  0.293262  {0,2,0}     38    0
125   599    11    42  0.048882  {0,1,0}     27    0
64    608    45    64  0.037836  {1,0,0}     26    1
4     610   225   226  0.195438  {0,2,0}     23    1
112   611   198   200  0.295051  {0,0,1}     40    1
86    612    70    71  0.657750  {0,1,0}     21    0
81    615   189   190  0.939032  {0,3,0}     24    0
102   630     4     5  0.695934  {1,0,0}     26    1
103   638    27    28  0.697826  {0,2,0}     20    0
106   639    81    84  0.483621  {1,2,0}     22    1
3     639   237   238  0.047409  {0,2,0}     34    1
37    640   131   132  0.173145  {0,2,0}     32    1
109   645    12    16  0.228492  {1,0,0}     40    1
45    654   142   143  0.692332  {0,1,0}     33    1
26    682    36    39  0.022754  {1,0,0}     34    1
5     683     6     7  0.458781  {1,0,0}     39    1
29    695    23   149  0.465142  {0,3,0}     22    0
60    700    23    86  0.596749  {0,2,0}     37    0
85    701    97   126  0.552124  {0,3,0}     24    1
113   745    93    94  0.518600  {0,1,1}     35    1
93    764   165   174  0.100186  {0,3,0}     31    1
43    775    80    88  0.731232  {0,2,0}     32    1
126   794   225   227  0.377205  {0,2,0}     26    1
110   801    43    46  0.283758  {0,2,0}     34    1
75    804    24    25  0.104497  {0,3,0}     33    0
119   805    84   100  0.035630  {0,1,0}     34    1
87    809   226   231  0.421549  {0,1,0}     34    0
15    830    63    64  0.270366  {0,2,0}     21    1
83    833   242   245  0.038446  {0,2,0}     27    0
91    833    39    40  0.343952  {0,1,0}     22    0
23    841    60    67  0.925380  {1,1,0}     34    1
120   844   232   234  0.133421  {0,3,0}     31    0
116   848    17    22  0.905893  {0,0,1}     35    1
78    849   156   160  0.674355  {1,1,0}     22    1
98    862   194   195  0.000898  {0,2,0}     33    1
35    872   127   128  0.599113  {0,2,0}     34    1
63    873    69    70  0.889427  {0,2,0}     20    0
30    874    91    92  0.817257  {1,0,0}     22    1
39    874   145   146  0.741044  {0,3,0}     29    0
99    877   179   180  0.102973  {0,2,0}     33    0
41    885    15    17  0.749534  {1,0,0}     25    1
118   890   165   166  0.547481  {1,0,0}     36    1
57    895    37    74  0.819539  {0,3,0}     38    1
115   896     0     1  0.286412  {1,0,0}     36    1
21    907   127   128  0.284517  {0,1,0}     30    1
62    914    81    82  0.548641  {1,1,0}     25    1
127   942   117   118  0.989184  {1,0,0}     29    1
20    947   144   147  0.206193  {1,0,0}     30    1
84    951    78    79  0.671987  {0,1,0}     24    0
80    957   237   240  0.634483  {0,3,0}     32    1
65    960   135   145  0.666431  {1,0,0}     33    1
53    961   111   112  0.828091  {1,0,0}     36    1
82    970    45    64  0.294487  {1,1,0}     27    1
70    988    42    43  0.777637  {0,3,0}     37    1
46    993   120   121  0.151441  {0,1,0}     22    0
54   1002   132   134  0.802439  {0,2,0}     36    1
68   1004     1    12  0.261228  {0,1,0}     33    1
124  1023    53    54  0.493199  {0,3,0}     30    1
97   1027   105   117  0.461885  {0,1,0}     26    1
95   1030   228   229  0.092886  {0,1,0}     38    0
117  1039     2     3  0.151050  {0,1,0}     27    1
12   1043    24    26  0.695322  {0,1,0}     38    0
38   1056   120   121  0.755839  {0,1,0}     27    1
13   1074   140   149  0.647381  {0,1,0}     33    1
121  1074   219   221  0.241572  {1,1,0}     40    0
18   1080   154   155  0.824476  {1,1,0}     29    1
32   1092   125   149  0.080638  {1,1,0}     24    1
51   1112   161   162  0.164575  {1,0,0}     22    1
111  1115    31    38  0.945793  {0,0,1}     32    1
28   1122   176   180  0.964648  {0,3,0}     26    1
1    1135    50    53  0.820394  {0,1,0}     33    0
50   1145    53    54  0.320535  {1,0,0}     20    1
55   1157   219   220  0.687158  {0,2,0}     24    1
6    1161    11    42  0.023815  {0,1,0}     24    1
31   1179   100   101  0.323375  {0,1,1}     24    1
0    1199   244   248  0.546321  {0,1,0}     39    1
16   1201   232   234  0.926748  {1,0,0}     23    1
94   1204     7    30  0.791488  {1,1,0}     39    1
33   1214   199   202  0.759890  {0,1,1}     23    1
67   1226    38    40  0.268358  {0,2,0}     22    1
11   1233   103   104  0.659544  {0,3,0}     29    1
19   1237   111   112  0.831753  {0,2,0}     20    1
100  1254    89    91  0.786740  {1,1,0}     35    1
40   1260    88    96  0.508982  {0,2,0}     23    1
92   1264   197   198  0.034168  {0,3,0}     36    1
44   1279    65    66  0.891355  {1,1,0}     22    1
76   1284   127   138  0.826915  {0,1,0}     32    0
34   1304    93    94  0.394875  {0,1,0}     34    1
17   1343   225   226  0.316745  {1,0,0}     29    1
73   1345   127   138  0.672196  {0,2,0}     24    1
101  1386    54    58  0.458795  {0,3,0}     27    0
14   1403   118   119  0.561909  {1,0,0}     22    1
25   1423    23   229  0.967638  {0,1,0}     35    0
96   1439    23   229  0.951956  {1,0,0}     35    1
