map EGL-G1-B
fac 5 10 {0,108,42,106,6}
hosp 1 {0}
n_ALS 9 1 {3:0,1:108,1:42,1:106,3:6}
n_BLS 19 1 {4:0,4:108,3:42,5:106,3:6}
n_CLS 6 0 {3:0,2:108,1:6}
      c_m  head  tail      c_af      c_d  c_tau  c_h
81     22   198   200  0.842572  {0,2,0}     28    0
26     67    86    87  0.929405  {0,2,0}     25    1
48     87   136   137  0.111321  {0,1,0}     20    0
69    130   156   160  0.413357  {0,1,0}     25    1
27    165   149   150  0.642568  {0,0,1}     27    0
99    172    38    40  0.447076  {0,1,0}     36    1
71    193    43    45  0.092158  {1,2,0}     40    0
43    212    47    64  0.598861  {1,0,0}     38    1
79    224   179   180  0.172845  {0,1,0}     31    1
57    230    40    41  0.338058  {1,0,0}     32    1
84    235   206   207  0.619098  {0,2,0}     38    1
77    267     9    10  0.166620  {1,1,0}     38    1
21    289     3     4  0.757517  {0,3,0}     38    1
76    313   157   158  0.663282  {0,1,0}     23    0
60    332   173   181  0.295963  {0,3,0}     23    0
41    333   102   103  0.054270  {0,3,0}     36    1
92    360    31    32  0.842885  {1,0,0}     20    1
121   360    53    54  0.062731  {0,3,0}     33    1
7     371   107   108  0.633755  {0,2,0}     35    1
98    377    42    43  0.017055  {0,1,0}     32    1
37    389   105   107  0.243864  {0,0,1}     22    1
62    412   207   209  0.643547  {0,1,0}     27    1
96    427   163   168  0.348149  {0,3,0}     22    1
24    430   134   135  0.132204  {1,0,0}     23    1
8     433   107   108  0.741716  {0,3,0}     38    0
91    471    30    33  0.806184  {1,1,0}     27    1
9     471    26    28  0.298614  {0,2,0}     22    0
15    483    82    83  0.288608  {1,0,0}     29    1
112   501   140   141  0.791425  {0,1,1}     22    0
23    519    70    72  0.469825  {0,3,0}     33    0
125   536   124   149  0.655777  {1,0,0}     38    1
103   550   195   196  0.946057  {0,2,0}     35    1
123   552    65    91  0.794693  {0,1,1}     23    1
118   554    66    68  0.343983  {0,3,0}     23    1
2     583    91    92  0.057681  {0,1,1}     24    0
14    584    16    18  0.490703  {0,3,0}     36    1
40    599   199   202  0.565974  {1,1,0}     38    1
109   599   245   246  0.850457  {0,0,1}     25    1
20    604    62    63  0.762298  {1,1,0}     32    1
68    608   124   151  0.536595  {0,2,0}     40    0
122   611     9    34  0.127540  {0,1,0}     28    0
104   621   194   195  0.677393  {1,1,0}     27    1
75    624   116   117  0.930102  {0,2,0}     24    0
72    627    14    15  0.334624  {0,2,0}     34    1
42    631   167   175  0.765305  {0,3,0}     33    0
102   638   135   136  0.460526  {0,1,0}     33    0
101   648   123   124  0.825635  {1,1,0}     22    1
56    652   171   172  0.396106  {0,1,0}     23    1
78    661    23   149  0.510518  {0,0,1}     40    1
31    662    82    83  0.987424  {0,0,1}     24    1
28    664   160   164  0.036373  {0,2,0}     32    1
93    669     8    33  0.346307  {1,0,0}     33    1
3     675   213   216  0.454782  {0,2,0}     25    1
110   675   128   137  0.472114  {1,0,0}     25    1
113   690   144   147  0.138035  {1,2,0}     27    1
50    695    36    38  0.613064  {0,1,0}     38    0
114   697    47    64  0.142397  {0,2,0}     25    0
83    721   185   192  0.789244  {0,1,0}     36    0
106   726   151   154  0.611105  {0,3,0}     37    1
18    737    45    64  0.316526  {1,1,0}     25    1
127   737    26    28  0.274080  {0,1,0}     38    0
6     744   226   227  0.905306  {0,2,0}     29    1
39    771    91    92  0.103793  {0,1,1}     25    1
70    780   156   160  0.319586  {0,2,0}     40    1
86    786    66    68  0.236356  {0,1,0}     21    1
97    793     5     6  0.255987  {1,0,0}     40    1
46    800    24    25  0.731455  {0,3,0}     21    1
119   805   114   115  0.762810  {0,1,0}     22    0
108   807    37    74  0.038833  {0,3,0}     20    1
