map EGL-G1-D
fac 5 10 {0,7,74,27,185}
hosp 1 {0}
n_ALS 6 1 {2:0,3:7,1:74}
n_BLS 23 1 {6:0,2:7,6:74,3:27,6:185}
n_CLS 7 0 {1:0,1:7,1:74,2:27,2:185}
      c_m  head  tail      c_af      c_d  c_tau  c_h
15     12   198   200  0.263888  {0,2,0}     22    1
51     40   222   225  0.096212  {1,1,0}     26    1
74     89    96   114  0.262338  {0,2,0}     28    0
84     96   174   175  0.595757  {0,1,0}     22    1
124   103    58    59  0.474258  {0,1,0}     27    1
5     135   184   185  0.963050  {0,2,0}     32    0
13    180    73    75  0.043442  {0,1,0}     21    0
114   188   174   175  0.245791  {0,2,0}     36    0
35    303   108   109  0.442255  {0,1,0}     38    1
108   310    13    14  0.496652  {1,0,0}     39    1
46    328   134   146  0.788444  {0,2,0}     34    1
85    329   101   102  0.043605  {1,1,0}     35    1
126   331    96   114  0.639471  {1,1,0}     39    0
17    332   116   120  0.803697  {0,3,0}     32    1
53    369     5    26  0.837099  {0,2,0}     29    1
110   441   227   228  0.038568  {0,2,0}     26    1
18    445    81    82  0.213036  {1,0,0}     22    1
41    483   123   124  0.145719  {0,2,0}     27    1
100   488   213   216  0.645617  {0,1,0}     40    0
63    499   116   118  0.597950  {0,1,1}     26    0
21    530   142   144  0.816308  {1,0,0}     39    1
36    542   212   218  0.415129  {1,1,0}     33    1
75    542     6    27  0.243698  {0,1,0}     37    0
113   545    54    58  0.270137  {0,3,0}     30    0
55    569   232   233  0.975968  {1,0,0}     37    1
66    576   150   151  0.662202  {1,0,0}     24    1
24    613   190   192  0.695352  {0,3,0}     34    1
0     620    91    92  0.078539  {1,1,0}     29    1
33    627    43    45  0.958466  {0,1,0}     33    0
79    638    45    46  0.877262  {0,1,0}     22    1
28    642   190   191  0.367834  {0,1,0}     29    1
47    661    90    91  0.723156  {1,0,0}     21    1
65    663   180   181  0.423512  {0,1,0}     35    0
58    665     6     7  0.166487  {0,1,0}     25    1
16    667   149   150  0.078661  {0,3,0}     38    1
96    670    54    55  0.341940  {0,3,0}     23    1
94    670    10    41  0.336324  {0,2,0}     40    1
39    674    23    86  0.669305  {0,1,0}     29    1
19    680   211   213  0.049442  {1,0,0}     29    1
120   687    39    40  0.302030  {0,3,0}     31    1
117   688    71    72  0.311407  {1,0,0}     22    0
122   692    29    30  0.479331  {0,1,1}     29    1
50    698    78    79  0.399428  {1,1,0}     39    1
68    712    88    89  0.016452  {0,3,0}     39    1
86    715   199   202  0.504853  {0,1,1}     35    1
88    727    78    79  0.060460  {0,1,0}     27    1
70    729     5    23  0.251914  {1,1,0}     21    1
42    736   196   203  0.631459  {0,1,0}     24    1
57    737   228   230  0.524931  {0,1,0}     30    0
81    758    19    20  0.454199  {0,1,0}     28    1
109   760   194   195  0.687185  {1,0,0}     40    1
106   767   242   243  0.415424  {1,0,0}     22    1
72    770   213   214  0.227078  {1,1,0}     33    1
92    780    98    99  0.315815  {0,1,0}     20    0
60    794   234   235  0.886344  {0,0,1}     25    1
31    801     6     7  0.653389  {1,0,0}     29    1
61    806    95    97  0.902415  {0,2,0}     32    0
64    825   210   212  0.243063  {0,2,0}     28    0
125   826    79    80  0.365531  {0,2,0}     38    1
14    851   240   242  0.993327  {1,0,0}     36    1
67    909    96   114  0.602592  {0,2,0}     26    1
123   912   237   238  0.258012  {1,1,0}     23    1
82    918    79    80  0.089706  {0,1,0}     22    0
102   929    42    43  0.275546  {1,1,0}     29    1
104   929    39    72  0.215066  {1,1,0}     28    1
83    930   125   126  0.881613  {0,1,0}     35    1
121   932   219   221  0.767803  {1,0,0}     38    1
76    942    45    64  0.685676  {0,2,0}     23    1
49    946   102   103  0.748863  {0,1,1}     35    1
97    949    32    33  0.221133  {0,1,0}     34    0
9     955   237   240  0.914848  {0,2,0}     36    1
71    974    16    17  0.860631  {1,0,0}     40    1
59    977   215   216  0.540338  {0,3,0}     26    0
26    981   169   170  0.133872  {1,1,0}     35    1
101   990    80    88  0.623399  {0,1,1}     40    1
2     993   176   179  0.663979  {1,1,0}     32    1
37    994    66    67  0.315497  {0,2,0}     30    0
127  1004   195   196  0.928455  {0,3,0}     23    0
91   1016    12    13  0.688822  {0,1,0}     35    0
54   1018    96    97  0.858268  {1,1,0}     30    1
78   1028   244   245  0.609897  {0,1,1}     31    1
56   1030   176   180  0.297472  {0,2,0}     38    0
111  1040   238   239  0.399137  {0,2,0}     34    0
32   1060   195   196  0.300179  {1,0,0}     37    1
93   1063   223   224  0.404375  {1,3,0}     35    1
4    1074   116   118  0.463979  {0,1,0}     32    1
10   1088     2    14  0.229136  {0,3,0}     35    1
77   1091    43    45  0.655754  {0,2,0}     30    0
12   1097   225   227  0.602093  {0,1,0}     38    1
1    1098    39    72  0.988555  {0,1,0}     30    0
8    1098    31    32  0.821041  {0,0,1}     30    1
73   1114    43    44  0.967515  {0,3,0}     24    1
6    1139    50    51  0.936185  {0,1,0}     26    1
69   1150   207   208  0.865950  {1,0,0}     27    1
48   1158    40    41  0.828126  {0,3,0}     25    1
43   1161    14    15  0.591053  {1,1,0}     38    1
105  1164    66    68  0.215480  {0,2,0}     37    0
23   1170   242   243  0.133015  {0,1,0}     38    1
115  1170   151   152  0.252407  {0,2,0}     22    0
29   1191    45    46  0.527037  {0,1,0}     27    0
116  1192   206   207  0.423506  {1,0,0}     40    1
25   1213    12    16  0.910693  {0,2,0}     32    1
34   1218    12    13  0.888433  {0,1,0}     37    1
99   1222   225   248  0.652735  {0,1,0}     22    0
112  1224   206   207  0.080844  {0,2,0}     31    1
11   1226    83    84  0.582804  {1,0,0}     31    1
30   1228   231   232  0.856395  {0,1,0}     20    1
45   1230   125   126  0.406118  {0,2,0}     29    0
20   1242   102   103  0.542631  {0,3,0}     40    0
118  1260   151   152  0.064943  {1,0,0}     29    1
3    1275    12    16  0.385406  {1,0,0}     37    1
90   1275   199   202  0.220638  {1,1,0}     24    1
52   1282    77    78  0.703146  {0,1,0}     39    0
40   1287    36    39  0.520223  {0,2,0}     22    1
80   1302   108   109  0.241197  {0,1,0}     20    1
119  1305   163   164  0.370071  {0,2,0}     38    1
89   1309    39    40  0.668979  {1,0,0}     21    0
22   1318    83    85  0.127860  {0,2,0}     35    0
98   1323    10    41  0.048189  {0,1,0}     25    1
103  1330     3    15  0.443224  {1,0,0}     24    1
107  1331   121   123  0.810257  {0,1,1}     23    0
27   1335    68    79  0.605347  {0,1,0}     31    1
87   1344    73    75  0.530005  {0,2,0}     33    1
7    1353    23   170  0.896970  {0,2,0}     36    0
95   1358     0     1  0.109544  {0,2,0}     27    1
62   1365     9    10  0.290258  {1,0,0}     24    1
44   1374    88    96  0.309455  {1,1,0}     36    1
38   1406   184   185  0.262588  {1,1,0}     38    1
