map EGL-G2-D
fac 5 10 {0,200,159,221,15}
hosp 1 {0}
n_ALS 5 1 {1:200,1:159,1:221,2:15}
n_BLS 19 1 {3:0,5:200,6:159,5:15}
n_CLS 6 0 {3:200,1:159,2:221}
      c_m  head  tail      c_af      c_d  c_tau  c_h
67      0   252   253  0.705260  {1,0,0}     28    1
42     10    81    89  0.363115  {0,1,1}     28    0
19     27   189   190  0.071008  {0,2,0}     30    1
12    110   194   242  0.944640  {0,3,0}     33    1
54    166    51    52  0.325036  {1,1,0}     21    1
108   182    97    98  0.281267  {0,1,0}     35    0
102   230    50    52  0.626619  {0,1,0}     28    1
120   275   124   125  0.149563  {0,2,0}     28    0
24    300   142   143  0.641605  {1,1,0}     24    1
37    349   170   174  0.725267  {1,1,0}     23    1
15    420   108   109  0.412611  {1,3,0}     28    1
11    442   209   216  0.884991  {0,0,1}     22    0
118   451   195   196  0.771272  {0,1,0}     24    1
86    451    38    40  0.088754  {0,1,0}     24    1
70    453   204   206  0.564736  {0,1,0}     32    1
113   458   105   107  0.530477  {1,0,0}     21    1
92    464   180   181  0.807850  {1,0,0}     25    1
123   467    24    25  0.983274  {0,2,0}     37    1
20    470    46    47  0.794392  {1,0,0}     31    1
117   483   225   228  0.952495  {0,2,0}     24    1
116   485   240   241  0.182596  {1,0,0}     25    1
64    497   235   236  0.043880  {1,1,0}     28    1
26    519   251   252  0.125848  {0,1,0}     23    0
91    530   175   177  0.467385  {0,1,0}     21    0
115   532   185   187  0.962739  {0,3,0}     23    1
122   543    92    93  0.705141  {0,2,0}     37    0
106   544    99   131  0.827910  {0,2,0}     32    0
5     554    45    46  0.886886  {0,1,1}     35    1
104   559   130   131  0.089827  {0,1,1}     33    1
107   587   188   189  0.721267  {1,1,0}     32    0
34    626   104   114  0.266669  {0,1,0}     21    1
28    631   186   198  0.042301  {1,0,0}     29    1
56    663    87    88  0.435606  {0,0,1}     37    1
110   663    99   132  0.389528  {0,2,0}     26    1
114   673    81    82  0.094021  {0,1,0}     34    1
50    690   178   179  0.109449  {1,0,0}     36    1
99    699    78    79  0.710169  {0,2,0}     23    1
31    700   252   253  0.097531  {0,3,0}     39    1
88    708   122   123  0.405528  {0,3,0}     22    1
47    715   227   231  0.303851  {0,2,0}     29    0
38    715   125   152  0.812580  {0,2,0}     20    0
125   716   126   127  0.251943  {1,1,0}     21    1
0     719    86    87  0.524379  {1,0,0}     25    1
76    725     3    23  0.781460  {0,3,0}     28    1
52    736   127   128  0.062729  {0,1,0}     27    1
109   750    10    41  0.262175  {1,0,0}     23    1
32    760   123   124  0.726514  {0,2,0}     26    0
27    780   151   153  0.205188  {1,0,0}     28    1
18    781   192   193  0.476704  {1,1,0}     26    1
46    793   106   108  0.762579  {0,2,0}     23    1
29    796    83    84  0.503749  {1,1,0}     22    1
100   798   117   119  0.163750  {1,1,0}     24    1
69    811    53    54  0.903097  {0,1,0}     21    0
71    814   103   104  0.980194  {0,1,0}     31    1
10    817   175   177  0.563482  {0,1,0}     21    1
83    818   177   181  0.015237  {0,2,0}     39    0
6     819   174   189  0.451831  {0,3,0}     21    1
103   820    97   112  0.815697  {0,1,0}     23    0
48    828    17    22  0.815955  {1,0,0}     33    1
49    838   117   119  0.675294  {0,2,0}     40    0
101   843   122   124  0.039638  {0,3,0}     38    0
72    850   158   160  0.830700  {1,0,0}     29    1
30    856   125   150  0.930020  {1,0,0}     32    1
43    856   197   199  0.184913  {1,0,0}     26    1
126   866   217   218  0.370239  {1,0,0}     21    1
45    874    29    30  0.671266  {0,2,0}     21    1
90    894   216   217  0.545203  {0,3,0}     35    1
63    897     8     9  0.654274  {0,3,0}     25    0
23    898   111   114  0.423346  {0,1,0}     24    1
3     905   208   209  0.496855  {1,0,0}     20    1
7     916    68    69  0.754289  {1,0,0}     25    1
51    920    97    98  0.192138  {1,0,0}     22    1
80    920    36    38  0.071311  {1,1,0}     21    1
74    938   118   119  0.380152  {0,2,0}     26    1
1     946     3     4  0.699164  {1,1,0}     35    1
94    953   152   153  0.405452  {0,2,0}     39    1
81    956   125   126  0.770062  {0,1,0}     31    0
78    959    78    82  0.706055  {1,1,0}     40    1
82    967   148   149  0.882063  {0,1,0}     40    1
66    976   236   238  0.277877  {0,3,0}     31    0
105   980   190   192  0.962590  {0,1,0}     34    1
9     980   151   152  0.324236  {1,0,0}     34    1
98    984   166   167  0.637902  {0,1,0}     24    0
14    985    61    62  0.843122  {0,0,1}     32    1
127   986   117   121  0.691985  {1,1,0}     36    1
124   988   126   127  0.912278  {0,1,0}     20    1
89    996    80    81  0.904240  {1,0,0}     29    1
41   1024     3    15  0.878146  {0,2,0}     29    0
21   1029    51    52  0.013107  {1,0,0}     23    1
60   1034    76    78  0.194032  {0,0,1}     36    1
93   1059    68    69  0.736637  {0,1,1}     31    0
112  1064   162   163  0.410122  {0,0,1}     34    1
36   1066   151   152  0.213632  {1,0,0}     26    0
121  1067    70    71  0.289236  {0,2,0}     23    0
62   1072    24    26  0.725747  {0,1,0}     34    0
59   1099    36    39  0.260072  {0,1,0}     25    1
40   1122   215   221  0.506529  {0,0,1}     24    1
65   1130   161   165  0.021210  {0,1,1}     40    1
13   1130    39    73  0.895945  {1,0,0}     25    1
57   1130    91    92  0.557480  {1,0,0}     22    1
16   1154    23   171  0.373025  {0,0,1}     30    1
4    1162    66    93  0.414712  {0,2,0}     33    0
119  1165    10    11  0.954409  {0,3,0}     37    0
77   1166   116   117  0.099861  {1,1,0}     40    1
22   1187   200   201  0.052317  {1,1,0}     22    1
17   1191   113   114  0.373355  {0,3,0}     28    0
84   1197   154   157  0.911539  {1,0,0}     29    1
8    1197   127   128  0.756578  {0,1,1}     26    0
61   1199    59    72  0.398576  {0,1,0}     36    0
85   1207   108   109  0.178658  {0,2,0}     39    1
79   1232    47    48  0.064797  {1,1,0}     29    1
111  1234     5    26  0.704096  {0,2,0}     24    1
73   1235   240   241  0.726045  {1,1,0}     28    1
25   1237   251   252  0.466915  {0,1,0}     40    1
33   1240    47    48  0.608343  {0,1,0}     38    1
95   1258   132   133  0.632777  {0,2,0}     30    0
68   1260    71    72  0.911804  {0,2,0}     26    0
53   1263   192   194  0.442306  {0,1,1}     32    0
75   1269   152   153  0.121237  {0,1,1}     40    0
97   1287   202   203  0.044120  {0,0,1}     20    1
2    1301   122   123  0.604437  {0,1,0}     21    1
87   1303   157   161  0.054177  {1,1,0}     39    1
55   1307   179   180  0.088041  {1,0,0}     26    1
58   1324    65    66  0.358795  {0,3,0}     29    1
39   1328    65    66  0.307410  {0,2,0}     31    1
96   1356   195   248  0.878542  {0,2,0}     24    1
44   1387   225   226  0.640259  {0,2,0}     37    0
35   1436   236   238  0.528528  {0,1,0}     22    1
