map EGL-G1-B
fac 5 10 {0,198,191,78,115}
hosp 3 {0,33,165}
n_ALS 8 1 {2:0,3:198,1:191,1:78,1:115}
n_BLS 16 1 {3:0,1:198,2:191,5:78,5:115}
n_CLS 7 0 {2:0,3:198,2:78}
      c_m  head  tail      c_af      c_d  c_tau  c_h
94     29   234   236  0.038220  {1,0,0}     21    1
78     54    68    79  0.122154  {0,1,1}     37    1
63     60   127   138  0.504651  {1,1,0}     30    1
36    120    22    24  0.452680  {1,0,0}     24    1
15    122   202   203  0.308828  {0,1,0}     23    1
113   137   131   132  0.996862  {0,2,0}     28    1
35    159   211   213  0.372019  {0,0,1}     40    1
25    183   116   120  0.779742  {0,1,1}     21    1
40    248    82    83  0.616658  {1,0,0}     35    1
52    322    27    30  0.076798  {0,1,0}     26    1
82    362    45    64  0.466697  {0,1,0}     35    1
34    384    96   111  0.407801  {0,3,0}     39    1
43    426    13    14  0.018212  {1,2,0}     26    1
106   426    35    36  0.938175  {0,2,0}     24    0
109   444    54    55  0.844471  {0,1,0}     36    0
51    461   199   201  0.594279  {0,1,0}     38    0
53    470    34    41  0.193198  {0,2,0}     40    1
86    500    96    97  0.762775  {0,2,0}     28    0
121   508    49    56  0.655037  {1,0,0}     27    0
123   515    18    19  0.489416  {0,3,0}     23    0
32    517   166   167  0.435558  {0,2,0}     28    1
66    520    54    55  0.787675  {0,2,0}     32    1
38    522   140   141  0.351466  {0,0,1}     29    1
114   540   155   161  0.689576  {0,2,0}     40    0
18    544   198   199  0.097496  {1,1,0}     37    1
112   551   129   136  0.052599  {0,2,0}     40    0
1     552   134   135  0.855712  {0,1,0}     26    1
100   562   121   122  0.866599  {0,1,0}     22    0
9     563    55    56  0.279900  {1,1,0}     24    1
90    572   213   216  0.516393  {0,2,0}     37    0
4     572     3    23  0.536350  {0,1,0}     29    1
3     582   158   160  0.309011  {0,3,0}     27    1
88    587    26    28  0.034016  {0,1,0}     34    0
115   593   162   166  0.288237  {1,1,0}     25    1
55    593   142   144  0.443187  {0,2,0}     30    0
70    600    98   130  0.664114  {1,1,0}     40    1
