map EGL-G2-D
fac 5 10 {0,99,69,150,163}
hosp 1 {0}
n_ALS 7 1 {2:99,2:69,3:163}
n_BLS 24 1 {6:0,6:99,4:69,1:150,7:163}
n_CLS 9 0 {1:0,3:69,5:150}
      c_m  head  tail      c_af      c_d  c_tau  c_h
118     8   108   109  0.717318  {0,0,1}     38    1
22     45   181   182  0.048694  {0,1,0}     38    1
46     66   135   147  0.539573  {1,0,0}     22    1
12    123    85   101  0.596184  {0,3,0}     38    1
117   126     3    15  0.309452  {0,1,0}     39    0
66    146    81    82  0.839646  {1,1,0}     31    1
89    177   244   253  0.572279  {0,1,1}     28    0
103   239    27    28  0.226086  {1,1,0}     28    1
86    284   165   166  0.742799  {0,2,0}     39    1
38    311   217   219  0.884428  {1,0,0}     37    1
87    318     5     6  0.691544  {1,1,0}     20    1
14    332   101   102  0.281313  {0,2,0}     32    1
104   357   172   173  0.935443  {0,1,0}     31    0
43    360   195   196  0.010939  {1,1,0}     31    1
5     374   189   190  0.431818  {1,1,0}     27    1
114   377    20    21  0.212711  {0,1,1}     24    0
119   398   244   245  0.415245  {0,1,1}     35    0
69    415    73    74  0.004735  {1,1,0}     37    1
102   421    27    28  0.967965  {0,1,0}     36    1
30    445   122   123  0.824530  {0,1,0}     25    1
16    463   153   154  0.648305  {0,3,0}     33    0
62    464    54    58  0.281159  {0,1,1}     29    1
81    467    65    66  0.696161  {0,3,0}     33    1
1     504    19    25  0.615870  {0,1,1}     38    1
126   507    78    82  0.855154  {0,1,0}     37    1
112   532   200   201  0.183261  {1,1,0}     39    1
120   533   251   252  0.337085  {1,0,0}     25    1
76    537   197   199  0.461986  {0,1,0}     30    1
71    538   209   216  0.206050  {0,1,0}     40    1
42    542    66    67  0.120809  {1,1,0}     38    1
4     563    97    98  0.961341  {0,1,0}     20    1
113   569    98   127  0.779360  {1,0,0}     24    1
2     578     4     5  0.676974  {0,3,0}     29    0
111   588    91    96  0.828342  {1,1,0}     30    1
48    591    42    43  0.703207  {0,1,0}     31    0
50    596   215   221  0.044525  {0,1,0}     34    0
47    603   226   227  0.023054  {1,1,0}     30    1
19    617    23   237  0.846502  {0,1,0}     36    0
44    619    63    64  0.509886  {1,1,0}     31    1
95    619   120   170  0.450966  {0,1,1}     29    1
39    635    90    92  0.595784  {0,2,0}     20    1
78    646    10    41  0.854053  {0,2,0}     34    1
124   660    40    41  0.900897  {1,1,0}     29    1
0     683    40    41  0.247408  {0,2,0}     22    0
79    689    26    28  0.572655  {0,1,0}     33    0
36    699   152   153  0.876436  {0,1,0}     36    0
115   704   158   160  0.249609  {0,2,0}     35    1
98    718    50    53  0.943514  {0,1,0}     20    0
15    733   171   172  0.435869  {0,2,0}     35    1
70    736   252   253  0.831928  {0,1,0}     27    1
64    746    46    47  0.882598  {0,1,0}     21    0
29    760   246   247  0.017047  {0,2,0}     25    0
99    766    82    83  0.373755  {1,1,0}     21    1
122   774    39    73  0.735889  {1,1,0}     23    1
21    780   243   245  0.457642  {0,0,1}     30    0
93    781   218   225  0.759761  {0,2,0}     30    0
63    781   251   252  0.123377  {0,1,1}     33    1
82    799    10    41  0.261700  {0,2,0}     23    1
75    803    67    68  0.371210  {0,3,0}     33    0
8     804   103   104  0.264409  {1,1,0}     23    1
83    811   145   146  0.760502  {0,1,1}     35    1
31    815   249   252  0.024518  {1,0,0}     32    1
96    842   167   168  0.559575  {0,2,0}     21    1
94    844   102   103  0.087568  {0,3,0}     22    0
41    846   143   145  0.769985  {0,3,0}     37    1
24    871   222   223  0.387722  {0,2,0}     35    1
58    874   129   138  0.715848  {0,1,0}     35    1
20    882    39    40  0.152732  {0,0,1}     32    1
17    896   186   188  0.605489  {0,0,1}     29    0
49    897   205   207  0.414779  {0,2,0}     28    0
52    900    78    79  0.527881  {1,0,0}     24    1
107   902   196   198  0.546735  {0,0,1}     35    1
18    909    10    11  0.442131  {0,2,0}     25    1
116   944    41    51  0.019252  {1,1,0}     27    1
53    948    99   131  0.396267  {0,1,0}     31    0
101   949   126   150  0.449014  {0,0,1}     37    1
40    951    26    28  0.175357  {0,2,0}     22    1
123   959   176   177  0.767118  {0,3,0}     23    0
6     969    30    33  0.096596  {1,1,0}     35    0
85    976   198   199  0.826822  {0,1,0}     33    0
11    983   222   223  0.999185  {1,2,0}     30    1
27    988    87    88  0.003124  {0,1,0}     24    0
97    991     0    21  0.894421  {0,3,0}     40    1
35   1011    12    16  0.905308  {1,0,0}     32    1
32   1012    87    88  0.135202  {0,3,0}     40    0
3    1026   158   160  0.967387  {0,1,1}     39    0
100  1044   227   233  0.554346  {0,2,0}     35    0
68   1066    70    71  0.332614  {0,2,0}     27    1
110  1069   226   251  0.279819  {1,0,0}     21    1
45   1073    66    93  0.945953  {0,2,0}     40    0
72   1075    61    65  0.071278  {0,1,1}     24    0
26   1076   203   204  0.488014  {0,3,0}     32    0
28   1091   116   117  0.055459  {1,3,0}     20    1
92   1106    70    79  0.512846  {1,0,0}     39    1
34   1109    90    91  0.802645  {0,1,0}     32    1
105  1125   120   162  0.259897  {0,1,0}     30    0
25   1135    74    75  0.973823  {0,2,0}     35    1
55   1168   174   182  0.403757  {0,1,0}     24    0
37   1171   189   190  0.395549  {0,1,0}     35    0
91   1174   145   148  0.060711  {0,1,0}     39    1
65   1190   113   115  0.176702  {0,1,0}     33    1
54   1192   163   167  0.634887  {0,1,0}     29    1
80   1193    55    56  0.779898  {0,3,0}     40    0
88   1196   120   162  0.677857  {1,1,0}     32    1
61   1233   208   209  0.592152  {0,3,0}     33    0
33   1251   106   118  0.942973  {0,2,0}     31    1
57   1261   223   224  0.949115  {0,3,0}     20    1
