map EGL-G1-A
fac 5 10 {0,54,149,46,151}
hosp 2 {0,134}
n_ALS 5 1 {2:0,1:54,2:46}
n_BLS 23 1 {2:0,5:54,4:149,6:46,6:151}
n_CLS 8 0 {3:149,2:46,3:151}
      c_m  head  tail      c_af      c_d  c_tau  c_h
49     16   158   160  0.588573  {0,1,0}     23    1
79     21    80    81  0.141956  {0,2,0}     33    1
5      45   111   112  0.491788  {0,1,0}     36    1
4      62    83    84  0.373934  {0,2,0}     31    1
24     99    69    78  0.331106  {1,1,0}     32    1
53    101   152   153  0.299173  {0,1,0}     31    1
71    112   171   172  0.012267  {0,2,0}     38    0
44    136   162   166  0.533487  {0,3,0}     23    1
16    137   154   155  0.386455  {1,2,0}     28    1
63    144    19    25  0.427244  {0,1,1}     38    1
18    197    18    20  0.694874  {1,1,0}     40    1
40    208   243   244  0.185670  {1,0,0}     28    1
2     209   121   123  0.013074  {0,2,0}     28    0
29    226    83    84  0.442147  {0,3,0}     40    0
15    254   195   196  0.103372  {0,3,0}     21    1
94    290   199   202  0.778327  {0,1,1}     23    1
101   370   246   248  0.898429  {0,0,1}     22    1
90    370   158   160  0.209809  {1,1,0}     34    1
87    404   104   105  0.025986  {0,3,0}     20    0
39    420    58    59  0.053352  {0,1,0}     32    0
84    422   212   243  0.685405  {0,3,0}     24    1
103   463    23    86  0.901309  {1,0,0}     21    1
1     474   146   147  0.201669  {1,0,0}     27    1
74    475    72    73  0.534257  {1,1,0}     25    1
19    515   163   168  0.313447  {0,1,0}     29    0
62    520   153   156  0.734814  {0,2,0}     40    0
25    527   170   171  0.772224  {0,3,0}     37    0
89    537    14    15  0.418797  {1,3,0}     27    1
8     555   155   161  0.806208  {0,1,0}     22    0
42    564   234   235  0.230919  {1,0,0}     32    0
115   573    85    86  0.605255  {1,1,0}     32    0
27    580   124   149  0.116489  {0,1,0}     26    0
21    585    77    78  0.538842  {0,3,0}     29    1
7     586    83    84  0.910882  {0,2,0}     25    1
64    593    68    69  0.602962  {0,2,0}     31    0
37    595    59    71  0.290968  {0,1,1}     24    0
56    612   215   216  0.100411  {0,3,0}     32    1
41    627   165   174  0.776205  {0,1,0}     35    1
76    628    18    20  0.255953  {0,3,0}     20    0
14    633    25    26  0.311811  {0,1,0}     20    0
68    647   139   141  0.830687  {0,3,0}     23    1
67    654   232   234  0.967264  {1,1,0}     32    1
