map EGL-G1-C
fac 5 10 {0,46,82,236,86}
hosp 2 {0,199}
n_ALS 8 1 {1:0,1:46,2:82,3:236,1:86}
n_BLS 22 1 {6:0,5:46,6:82,3:236,2:86}
n_CLS 5 0 {1:0,2:46,2:82}
      c_m  head  tail      c_af      c_d  c_tau  c_h
11     21   166   167  0.092754  {0,1,0}     30    1
59     71   110   113  0.936079  {0,1,1}     40    0
114    86   180   181  0.051968  {1,2,0}     28    0
98    101   167   175  0.675011  {1,0,0}     33    1
119   113     7     8  0.666667  {0,2,0}     40    0
28    151   195   197  0.851987  {1,1,0}     39    1
35    156   100   101  0.331223  {1,0,0}     39    1
110   178   101   102  0.934421  {0,0,1}     38    1
14    208     8     9  0.977831  {0,3,0}     40    1
50    230    42    43  0.607969  {0,1,0}     21    1
113   233   117   118  0.143078  {0,2,0}     24    1
64    249    23   149  0.984531  {1,0,0}     26    1
122   277   178   183  0.876925  {1,0,0}     24    1
60    281   104   105  0.562592  {0,3,0}     21    0
39    306     4     5  0.541955  {0,2,0}     34    1
23    315   185   192  0.659395  {0,2,0}     22    1
67    320    23   170  0.129123  {1,1,0}     28    1
2     334   225   248  0.286782  {0,3,0}     37    0
45    385   131   132  0.997072  {1,1,0}     36    1
62    400    51    52  0.584870  {0,1,1}     21    1
55    401   227   228  0.455984  {0,3,0}     37    1
72    409    54    58  0.911957  {1,1,0}     29    1
54    434   108   109  0.962990  {0,1,1}     25    0
84    446    24    25  0.080676  {0,1,0}     22    0
63    446   131   132  0.567875  {0,3,0}     35    1
19    447    41    51  0.182319  {0,2,0}     40    1
51    455    90    91  0.252747  {0,2,0}     29    1
33    471   211   212  0.784478  {0,3,0}     29    1
96    481   100   111  0.838660  {0,3,0}     25    1
10    499    82    83  0.002374  {1,1,0}     24    1
3     500   199   202  0.800655  {0,1,0}     36    1
70    505   125   126  0.689420  {0,1,0}     38    1
22    505    71    72  0.306143  {1,1,0}     30    1
108   508   219   220  0.887018  {0,2,0}     20    1
69    527   146   147  0.867260  {0,3,0}     24    1
44    552   142   143  0.108128  {0,0,1}     33    1
4     565   108   109  0.196474  {1,0,0}     34    1
42    567   173   181  0.300077  {0,0,1}     30    1
105   568    18    19  0.954775  {1,0,0}     27    1
7     572   176   179  0.330528  {0,1,0}     30    1
47    572    57    61  0.325296  {0,1,0}     27    0
73    580   100   101  0.669792  {0,1,0}     28    1
79    594    43    45  0.632204  {0,2,0}     24    0
37    629    77    81  0.274354  {1,0,0}     31    1
89    633   225   248  0.087448  {0,2,0}     30    1
40    635   219   220  0.160365  {0,1,1}     30    0
18    652    15    17  0.257443  {0,3,0}     38    0
1     654   112   113  0.564405  {0,2,0}     31    0
5     656   178   182  0.513428  {1,1,0}     24    1
29    665    48    57  0.867889  {1,0,0}     21    1
58    667     7     8  0.430401  {0,3,0}     21    1
123   672    42    43  0.768582  {1,1,0}     28    1
80    672   167   175  0.894132  {0,3,0}     33    1
32    682   157   159  0.648102  {0,1,0}     35    1
81    692   118   119  0.075838  {0,1,0}     36    1
26    703    77    78  0.881842  {0,2,0}     32    0
68    713   186   187  0.521491  {0,1,0}     32    1
111   714   195   196  0.844834  {0,1,0}     26    1
9     720    30    33  0.093006  {0,2,0}     29    1
56    725   152   153  0.313349  {1,0,0}     37    0
121   731   174   176  0.672546  {0,1,0}     35    1
21    746   101   102  0.722845  {0,3,0}     38    1
38    752   115   122  0.034228  {1,0,0}     20    1
31    780   144   147  0.271812  {0,2,0}     24    1
95    781   198   199  0.814675  {1,1,0}     37    1
125   782   186   187  0.972082  {0,1,0}     30    1
30    801   101   102  0.349191  {0,0,1}     29    1
83    806   129   136  0.793283  {0,1,0}     30    1
117   808   242   243  0.923206  {0,2,0}     38    0
127   809   165   177  0.305331  {0,3,0}     37    1
82    813   219   221  0.337119  {1,3,0}     26    1
49    827    81    82  0.772887  {0,2,0}     34    0
92    828   231   236  0.425432  {0,3,0}     24    1
99    870   190   191  0.981687  {1,2,0}     30    1
46    872   156   162  0.870407  {0,3,0}     35    1
94    893    88    89  0.898033  {1,1,0}     26    1
48    904   106   108  0.760169  {1,1,0}     28    1
36    908   228   230  0.187233  {1,1,0}     22    1
97    919   186   187  0.036569  {0,1,0}     25    0
25    924   190   192  0.230596  {0,3,0}     23    1
0     926     9    10  0.298951  {0,2,0}     24    1
85    927   180   181  0.017225  {0,1,0}     28    0
101   933   210   212  0.200171  {1,1,0}     38    0
15    934   132   133  0.760487  {0,1,0}     26    1
8     947    45    64  0.653904  {1,1,0}     39    1
90    948    80    88  0.455267  {0,2,0}     38    1
16    953   134   146  0.134997  {0,1,0}     20    1
100   957    67    68  0.515808  {0,1,0}     31    0
103   962   158   159  0.182923  {0,2,0}     20    1
71    964    68    79  0.958769  {0,2,0}     36    0
116   970    36    38  0.314680  {0,1,0}     22    1
27    982   142   144  0.582614  {1,1,0}     35    1
107   993   122   123  0.347976  {0,2,0}     24    1
88   1002    48    49  0.599038  {1,1,0}     32    1
109  1025   191   193  0.914592  {0,2,0}     22    1
112  1026   179   180  0.459337  {0,1,0}     27    0
43   1032   196   203  0.194670  {1,0,0}     33    1
12   1038    69    78  0.945718  {1,1,0}     39    1
102  1039   227   228  0.463707  {0,1,0}     29    0
57   1049   103   104  0.510675  {0,2,0}     36    0
120  1056   237   240  0.663631  {0,3,0}     38    0
78   1061    85    86  0.081465  {0,2,0}     34    1
24   1062   237   238  0.699501  {1,0,0}     38    1
13   1063   180   181  0.316682  {0,2,0}     23    1
53   1078   106   108  0.792889  {0,3,0}     35    1
75   1088   226   227  0.977197  {0,2,0}     33    1
66   1095   178   179  0.943668  {0,3,0}     31    1
93   1100   177   184  0.160757  {1,1,0}     27    1
6    1103   142   144  0.925182  {1,1,0}     26    1
74   1104     7     8  0.201635  {0,1,0}     20    1
87   1117   152   153  0.574923  {0,1,0}     29    1
115  1154   142   144  0.836043  {0,2,0}     20    0
126  1183   199   202  0.002886  {1,1,0}     27    1
41   1203   112   114  0.750303  {0,3,0}     39    1
91   1210   153   157  0.195885  {0,2,0}     38    1
106  1226   219   220  0.643586  {0,1,0}     21    0
86   1245   107   108  0.755880  {1,0,0}     36    1
52   1251    98    99  0.110346  {0,2,0}     34    0
20   1318   176   179  0.925845  {1,1,0}     30    1
77   1325   116   117  0.542812  {1,0,0}     28    1
34   1326    94    98  0.889001  {0,2,0}     34    0
65   1331    96   114  0.943243  {0,1,0}     30    0
124  1352   129   130  0.707707  {0,1,1}     26    0
118  1377    32    33  0.068711  {1,0,0}     30    1
104  1404   228   230  0.449505  {1,0,0}     26    1
76   1407   136   137  0.041140  {1,0,0}     20    1
17   1429    80    81  0.431792  {0,0,1}     37    1
61   1438   121   122  0.092681  {0,3,0}     36    0
