map EGL-G1-D
fac 5 10 {0,5,180,153,41}
hosp 2 {0,64}
n_ALS 5 1 {1:5,1:180,3:153}
n_BLS 25 1 {2:0,6:5,5:180,6:153,6:41}
n_CLS 5 0 {4:180,1:41}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     50   108   109  0.129006  {1,1,0}     39    1
124    58   101   102  0.508599  {0,1,0}     29    1
48     69    92    93  0.737402  {0,2,0}     27    1
127    83    94    98  0.643795  {0,3,0}     30    0
70     84    49    50  0.095034  {0,2,0}     39    0
2      91    54    58  0.335750  {0,1,0}     26    1
102    94     7     8  0.863482  {0,2,0}     26    1
88     97   178   179  0.672587  {0,3,0}     20    0
79    103   105   117  0.228977  {0,1,0}     38    0
89    107   103   104  0.322404  {0,2,0}     34    1
53    165   115   122  0.254861  {0,1,0}     40    0
1     180   234   236  0.118917  {0,1,0}     34    0
90    201    94    95  0.912243  {0,1,0}     30    1
31    210   176   180  0.287910  {0,2,0}     40    0
38    228    40    41  0.632776  {0,2,0}     40    1
21    281   238   240  0.000311  {1,3,0}     30    1
110   322   166   167  0.796410  {0,1,0}     26    1
15    343     2     3  0.372502  {1,1,0}     25    1
52    422   178   179  0.514651  {0,0,1}     21    0
100   452   142   144  0.220625  {1,0,0}     23    1
65    455    13    14  0.300660  {1,0,0}     24    1
45    456    23   149  0.479336  {0,1,0}     33    0
20    485    77    78  0.131898  {0,1,0}     34    0
75    531   151   154  0.879580  {0,3,0}     20    0
59    533    78    79  0.509439  {0,1,0}     31    1
43    562   112   113  0.184639  {1,1,0}     31    1
64    567    17    22  0.688760  {0,0,1}     34    1
26    582    19    25  0.656850  {1,1,0}     35    1
16    582     7    30  0.703407  {1,0,0}     27    1
60    585   164   165  0.019844  {1,1,0}     21    1
76    588    63    64  0.885812  {0,1,0}     20    1
109   590    30    33  0.075878  {0,3,0}     29    0
126   593    41    51  0.760914  {0,0,1}     40    1
9     597    61    62  0.914041  {0,1,0}     31    1
39    601   207   209  0.969605  {0,1,0}     22    1
113   611   119   169  0.030143  {0,3,0}     29    1
78    615   136   137  0.372294  {1,1,0}     20    1
111   622   147   148  0.857623  {1,0,0}     38    1
0     638   165   174  0.850371  {0,1,1}     21    1
40    645    32    33  0.336805  {0,2,0}     38    0
87    659    23   149  0.804601  {0,1,1}     29    1
57    676   225   248  0.938264  {0,2,0}     26    1
118   680   244   248  0.207152  {0,2,0}     36    1
30    700   138   139  0.085661  {0,1,0}     32    0
34    725    70    72  0.908828  {1,0,0}     23    1
63    729    89    91  0.236671  {1,0,0}     24    0
68    729   238   240  0.664999  {0,0,1}     39    1
12    731   223   224  0.461878  {0,3,0}     36    1
106   736    98   131  0.339831  {0,2,0}     30    0
107   740    11    42  0.445558  {0,2,0}     29    1
116   743    54    55  0.426869  {1,1,0}     22    1
62    745   213   216  0.569174  {0,1,0}     40    1
86    749   128   137  0.744302  {1,1,0}     32    1
66    749    24    25  0.969064  {0,1,0}     30    1
117   750   223   224  0.883290  {0,1,0}     22    0
14    753    57    61  0.973736  {0,2,0}     39    1
27    758   132   134  0.361873  {0,1,0}     28    1
58    770    49    50  0.368965  {0,2,0}     28    0
73    771    54    55  0.615182  {1,1,0}     29    1
23    782   119   169  0.901648  {1,3,0}     32    1
67    801    31    38  0.416980  {0,3,0}     31    1
98    805   242   245  0.879842  {1,1,0}     24    1
94    811   219   221  0.829722  {0,3,0}     25    1
51    820   137   138  0.569496  {0,2,0}     28    1
29    832    17    19  0.568721  {0,1,0}     33    1
18    832    77    81  0.966214  {0,3,0}     28    0
101   838   185   186  0.345410  {0,2,0}     33    1
32    838   130   131  0.390550  {0,1,0}     38    1
119   842   106   107  0.956169  {0,1,0}     32    1
47    855    32    33  0.685863  {0,2,0}     38    1
22    883   114   115  0.492882  {0,0,1}     33    1
74    886    24    25  0.833510  {0,3,0}     30    0
85    892     8    33  0.680854  {1,1,0}     26    1
33    904     4    22  0.775184  {0,1,0}     34    1
61    905   100   101  0.047472  {1,0,0}     36    1
125   911   231   236  0.322285  {0,2,0}     33    1
4     921   207   208  0.811740  {1,1,0}     25    1
120   942   104   106  0.173209  {0,1,1}     23    0
25    960    73    75  0.274324  {0,3,0}     39    1
103   960    65    92  0.460906  {0,1,0}     21    0
92    980   105   107  0.337350  {0,2,0}     39    0
83    984     4     5  0.774412  {0,2,0}     33    0
10   1016   197   198  0.031403  {0,2,0}     32    1
24   1017   216   217  0.148994  {0,3,0}     26    1
13   1018    95    97  0.762041  {0,1,0}     26    1
108  1034   167   175  0.772486  {0,3,0}     39    0
93   1040   103   104  0.788900  {0,3,0}     29    1
69   1054   222   225  0.041537  {1,0,0}     36    1
77   1057    56    57  0.738786  {1,1,0}     22    1
50   1059   154   155  0.908323  {0,1,0}     30    1
7    1067   108   109  0.436850  {1,1,0}     35    1
104  1067    51    52  0.401125  {0,1,0}     25    1
115  1079    61    62  0.404709  {1,1,0}     22    1
56   1081   102   110  0.125716  {0,2,0}     33    1
123  1091     0     1  0.489120  {0,1,0}     33    0
80   1103   149   150  0.767783  {0,1,0}     34    1
97   1103   140   149  0.116614  {0,2,0}     36    0
19   1106   213   216  0.315510  {0,2,0}     23    0
35   1112   207   209  0.502439  {0,0,1}     39    1
105  1118    19    25  0.024184  {0,3,0}     27    1
5    1121   206   207  0.345648  {1,0,0}     36    0
8    1135   191   193  0.619738  {0,1,0}     21    0
3    1136   174   175  0.624260  {0,1,0}     24    0
82   1157   193   194  0.503077  {0,2,0}     22    0
11   1159   185   186  0.792513  {0,2,0}     36    0
54   1162   244   245  0.318021  {0,0,1}     27    1
42   1164    89    90  0.813403  {0,3,0}     20    1
55   1174   166   167  0.029922  {0,1,0}     26    0
84   1175    51    52  0.386993  {0,1,0}     40    1
71   1180   169   173  0.303972  {0,1,1}     29    1
17   1211   206   207  0.536899  {1,0,0}     22    1
81   1216   149   150  0.298570  {0,2,0}     37    0
49   1229    59    71  0.591736  {1,1,0}     33    1
122  1237   245   246  0.262279  {1,1,0}     29    1
99   1283   196   203  0.695772  {0,3,0}     28    0
6    1292   238   240  0.487354  {1,1,0}     20    1
95   1300    23   229  0.769833  {0,3,0}     28    1
36   1337   119   161  0.938364  {0,1,0}     31    1
28   1338   211   213  0.534404  {0,3,0}     38    0
121  1347    60    67  0.364220  {0,1,1}     31    1
46   1349    72    73  0.756723  {0,2,0}     20    0
72   1364   196   203  0.037028  {0,0,1}     31    1
91   1374   144   145  0.296408  {0,3,0}     31    1
114  1380    14    15  0.474451  {1,0,0}     25    1
41   1395    77    81  0.977078  {0,1,0}     26    0
96   1403    60    67  0.680885  {1,1,0}     28    1
37   1423   240   242  0.959767  {0,1,1}     37    1
112  1436    92    93  0.022025  {1,1,0}     30    1
