map EGL-G2-E
fac 5 10 {0,67,4,252,69}
hosp 3 {0,240,166}
n_ALS 5 1 {1:0,2:67,2:4}
n_BLS 24 1 {5:0,4:67,8:4,3:252,4:69}
n_CLS 10 0 {1:0,4:67,4:252,1:69}
      c_m  head  tail      c_af      c_d  c_tau  c_h
57     18    81    82  0.570783  {0,3,0}     31    1
93     21   175   177  0.426255  {0,3,0}     37    1
99     40   216   218  0.591180  {0,1,0}     24    1
0      62    97   112  0.697738  {1,0,0}     37    1
120    66   127   128  0.633344  {0,2,0}     29    1
12     99    59    72  0.104203  {0,3,0}     23    1
37    127   121   122  0.849951  {0,2,0}     30    1
123   158   216   218  0.121245  {0,2,0}     35    0
24    179    71    72  0.666695  {1,1,0}     31    1
112   186   154   158  0.825949  {0,0,1}     40    1
49    186    32    34  0.309990  {0,3,0}     27    1
43    217    15    17  0.573154  {0,2,0}     30    0
55    242    94    95  0.801285  {1,1,0}     37    1
16    250   126   150  0.081395  {0,2,0}     29    0
53    275    39    40  0.963314  {0,3,0}     25    1
84    304   163   168  0.431563  {0,1,1}     26    0
1     316    73    74  0.148724  {1,1,0}     36    0
76    325   146   147  0.606658  {0,0,1}     35    1
36    357   163   168  0.882873  {0,2,0}     22    1
71    366   226   229  0.078736  {0,1,0}     23    0
27    399   185   186  0.255516  {1,1,0}     20    1
22    438   248   249  0.224357  {1,0,0}     30    1
3     461     5    26  0.362319  {0,2,0}     29    1
31    470   205   207  0.728968  {0,2,0}     38    1
59    478   152   153  0.407229  {1,1,0}     36    1
113   484   213   214  0.790960  {0,1,1}     23    0
127   493   249   250  0.738436  {1,0,0}     40    1
96    501     5    23  0.451257  {0,2,0}     22    0
87    512    36    38  0.972022  {0,2,0}     20    0
63    524   103   111  0.818006  {0,2,0}     36    1
58    529    89    90  0.058721  {0,0,1}     27    0
114   545   172   173  0.155253  {1,1,0}     40    0
61    559   140   141  0.300709  {1,0,0}     25    1
105   568    38    40  0.896040  {1,0,0}     34    1
83    571    91    92  0.436883  {1,0,0}     33    1
82    573    95    96  0.036885  {0,0,1}     23    0
6     581    54    55  0.075572  {0,2,0}     29    0
122   589   143   145  0.262608  {0,1,0}     31    0
2     591   168   176  0.856331  {0,2,0}     34    1
81    594   126   127  0.303432  {0,2,0}     37    0
65    596    10    41  0.031849  {0,3,0}     25    1
32    607   119   120  0.555393  {0,1,0}     35    0
7     635    92    93  0.441286  {0,2,0}     28    0
72    642    60    68  0.789441  {0,1,1}     27    1
56    646   107   108  0.560560  {0,1,0}     34    1
67    648   210   215  0.680490  {0,3,0}     33    0
66    653   174   189  0.362345  {0,0,1}     28    0
79    655    50    53  0.844666  {0,2,0}     28    0
119   657    74    75  0.275756  {0,3,0}     36    1
102   695    73    74  0.252775  {0,3,0}     33    1
108   702   122   124  0.973180  {1,1,0}     29    1
52    703     1    12  0.328667  {0,1,0}     21    1
109   703    45    46  0.034740  {0,3,0}     29    1
126   707   205   208  0.824339  {1,1,0}     28    1
28    708   117   118  0.738995  {0,3,0}     27    1
80    718   228   230  0.569131  {1,1,0}     39    1
68    742   253   254  0.727275  {0,1,1}     33    1
25    743    81    82  0.848506  {0,3,0}     29    1
111   754   119   120  0.645296  {0,2,0}     24    1
29    765   117   119  0.830024  {0,2,0}     36    1
92    767   205   208  0.715512  {0,0,1}     31    1
18    776   159   160  0.227859  {0,1,0}     29    1
75    780   113   115  0.279845  {0,0,1}     30    0
5     795   176   177  0.034045  {1,0,0}     24    1
106   799   240   242  0.650638  {1,1,0}     38    1
38    804   219   220  0.108118  {1,1,0}     30    1
69    804    91    96  0.620135  {1,0,0}     22    1
125   804   135   147  0.117045  {0,3,0}     30    0
