map EGL-G1-D
fac 5 10 {0,209,88,235,71}
hosp 3 {0,50,81}
n_ALS 7 1 {2:209,1:88,3:235,1:71}
n_BLS 22 1 {9:0,2:209,3:88,3:235,5:71}
n_CLS 10 0 {1:0,2:209,5:88,1:235,1:71}
      c_m  head  tail      c_af      c_d  c_tau  c_h
5      20   188   189  0.178361  {0,2,0}     39    1
76     52   204   209  0.593736  {0,3,0}     23    0
115    57   163   168  0.385322  {0,2,0}     24    0
118    93     0     1  0.121045  {0,1,0}     30    0
28    103    19    25  0.000683  {0,2,0}     28    0
61    111   120   121  0.443648  {1,0,0}     40    1
7     152     0     1  0.967815  {0,2,0}     34    1
83    195     5    23  0.579715  {0,3,0}     35    1
75    316   165   166  0.026915  {0,1,0}     29    0
32    318   212   243  0.296929  {1,0,0}     36    1
111   334   177   184  0.439756  {0,1,0}     38    0
107   336    90    91  0.586172  {0,0,1}     22    0
114   346     3    23  0.218064  {0,3,0}     31    0
91    387    63    64  0.103913  {0,1,0}     33    0
80    405    22    24  0.559877  {0,1,0}     32    1
52    431   142   143  0.343219  {0,3,0}     33    1
40    443   173   181  0.472559  {0,2,0}     34    1
41    450   115   116  0.893955  {0,2,0}     37    1
42    468   246   247  0.951550  {0,1,0}     35    1
116   483    84   100  0.050263  {0,2,0}     27    0
72    486    90    91  0.849044  {0,0,1}     34    0
59    492   101   102  0.799175  {1,1,0}     20    1
92    496    84   100  0.418286  {1,1,0}     27    1
65    513    73    74  0.115514  {0,1,0}     27    1
119   517    36    39  0.305852  {1,2,0}     34    1
53    535    13    14  0.429457  {0,0,1}     27    1
87    537    39    72  0.284969  {0,1,0}     28    0
101   539   225   248  0.848163  {0,1,0}     38    1
90    561    29    30  0.579318  {0,1,1}     38    0
0     567    96   114  0.373231  {1,1,0}     40    1
117   574   116   120  0.978127  {0,3,0}     32    1
82    595   198   200  0.635881  {0,3,0}     40    0
110   598   210   211  0.506812  {0,3,0}     38    1
3     599   185   192  0.329968  {0,1,0}     21    1
14    602   149   150  0.598846  {0,1,1}     24    1
73    625     1    12  0.435055  {0,1,0}     40    1
122   625   223   224  0.613729  {0,1,0}     23    0
104   634    37    74  0.517673  {0,1,0}     25    1
