map EGL-G1-A
fac 5 10 {0,55,136,151,133}
hosp 2 {0,100}
n_ALS 9 1 {4:0,1:55,1:136,3:133}
n_BLS 15 1 {2:55,3:136,4:151,6:133}
n_CLS 5 0 {3:136,1:151,1:133}
      c_m  head  tail      c_af      c_d  c_tau  c_h
41     35    43    44  0.549600  {0,2,0}     28    1
1      79    84   100  0.950564  {1,1,0}     32    1
26     81    55    56  0.457589  {1,1,0}     40    1
113   101    88    89  0.392783  {0,1,0}     29    1
13    127    61    62  0.665137  {1,1,0}     21    1
7     180   165   174  0.714695  {1,0,0}     29    1
99    189   163   168  0.442366  {0,1,0}     29    1
82    222    89    90  0.302301  {0,2,0}     32    1
87    227   213   214  0.549465  {1,0,0}     32    1
74    244     6     7  0.920512  {0,1,0}     27    1
124   259    46    47  0.123659  {0,1,0}     34    0
11    267     9    34  0.287628  {0,1,0}     24    1
50    288    65    66  0.471630  {0,1,1}     34    1
2     329   177   184  0.140424  {0,2,0}     29    0
121   359    83    85  0.547306  {1,0,0}     32    1
38    361   144   145  0.036939  {0,1,0}     37    0
111   377   220   222  0.252660  {0,1,0}     27    1
81    383    43    45  0.028859  {1,0,0}     35    1
114   389     6    27  0.194292  {0,3,0}     31    1
10    400     2     3  0.192418  {0,0,1}     40    0
52    437    58    59  0.962899  {0,1,0}     24    1
83    457   128   129  0.898479  {1,1,0}     22    0
97    472   223   224  0.683215  {1,1,0}     37    1
62    479    49    50  0.410802  {1,0,0}     23    1
112   480   138   139  0.570334  {0,2,0}     27    0
48    487   234   236  0.154472  {0,2,0}     32    1
8     489   149   150  0.528889  {1,1,0}     33    1
35    492    83    85  0.003668  {0,1,0}     39    1
56    500   244   248  0.334382  {1,1,0}     30    1
55    542    70    71  0.675457  {0,1,0}     32    1
93    549    70    72  0.351661  {0,2,0}     20    1
5     550    63    64  0.645897  {0,3,0}     36    0
98    550    14    15  0.673684  {0,3,0}     20    1
16    571    41    51  0.752716  {0,1,1}     32    1
100   575   227   228  0.871484  {0,2,0}     37    0
44    577   206   207  0.641029  {0,3,0}     29    1
104   595   196   203  0.962924  {1,0,0}     29    1
15    601   157   159  0.404233  {0,3,0}     24    1
58    602    68    79  0.240770  {1,0,0}     31    1
57    625   210   212  0.763038  {1,0,0}     34    1
86    626    50    53  0.854499  {1,1,0}     23    1
53    629   206   207  0.933768  {0,3,0}     40    1
28    635   244   248  0.309277  {1,0,0}     32    1
107   638   166   167  0.529876  {1,2,0}     28    1
59    668   169   170  0.833901  {0,2,0}     27    0
122   681   231   232  0.238098  {1,3,0}     40    1
29    696   103   113  0.488630  {1,0,0}     29    1
37    714   211   212  0.398757  {1,1,0}     32    1
23    720    32    34  0.412949  {0,2,0}     22    0
49    725   238   240  0.386404  {0,1,0}     34    1
9     740   216   217  0.989652  {0,1,1}     30    0
126   743    19    25  0.337744  {1,1,0}     27    1
54    745   101   110  0.968531  {0,1,1}     39    0
95    753   160   163  0.402071  {0,3,0}     27    0
117   755    24    26  0.644692  {0,2,0}     20    0
17    761   240   242  0.196118  {0,1,0}     28    1
110   762   191   194  0.410873  {1,0,0}     20    0
45    786   165   177  0.740944  {1,1,0}     23    1
79    802   219   220  0.213538  {1,1,0}     34    1
40    816    70    71  0.571349  {1,1,0}     24    0
39    840    34    41  0.459022  {1,0,0}     31    1
125   850   203   210  0.535318  {1,1,0}     32    1
78    853   210   211  0.723475  {0,2,0}     34    0
64    855   198   199  0.540399  {0,1,0}     24    0
88    863   156   162  0.682059  {0,1,0}     39    0
108   866   204   209  0.714287  {0,1,1}     28    1
91    881    28    29  0.715095  {0,2,0}     24    1
32    886     3    23  0.342116  {0,1,0}     24    0
84    887   136   137  0.293198  {0,3,0}     40    0
89    900   132   133  0.000417  {0,2,0}     37    0
120   906   204   209  0.854587  {0,3,0}     36    1
80    911    59    60  0.860314  {0,2,0}     37    1
60    915    36    38  0.265918  {1,0,0}     38    1
127   916   210   212  0.164451  {0,2,0}     37    0
75    917     0     1  0.142629  {0,2,0}     26    1
85    927   180   181  0.600168  {0,1,0}     35    0
14    938    50    51  0.249114  {1,1,0}     35    0
36    939    23   149  0.694761  {0,2,0}     20    1
72    952   103   104  0.014078  {1,0,0}     29    1
66    953   238   239  0.138624  {0,1,0}     25    0
71    953    66    67  0.052817  {0,3,0}     28    0
68    956     5     6  0.206920  {1,1,0}     38    1
22    967   112   113  0.789421  {1,1,0}     28    1
33    972    43    45  0.034123  {1,0,0}     31    1
105   976    27    30  0.393202  {0,3,0}     30    0
123   980   127   128  0.003491  {1,0,0}     22    1
90    990   210   211  0.347464  {0,1,0}     40    1
73    995    96   111  0.874841  {1,1,0}     22    1
96   1007    31    38  0.201039  {0,0,1}     25    1
19   1010    54    55  0.142442  {0,2,0}     29    1
63   1029   106   107  0.418059  {0,1,0}     25    1
94   1043    37    74  0.269429  {0,3,0}     31    0
27   1054   132   134  0.901402  {0,1,0}     38    1
51   1056    23    86  0.322646  {1,1,0}     29    1
43   1085   207   208  0.595229  {0,2,0}     31    0
77   1106    16    18  0.177046  {0,1,0}     24    0
20   1107   212   218  0.280513  {1,2,0}     33    1
65   1108   127   128  0.101105  {0,2,0}     38    1
102  1113    60    67  0.737524  {0,1,0}     32    1
18   1120   195   197  0.603581  {0,2,0}     29    0
24   1130   106   108  0.877857  {0,0,1}     24    1
67   1133   229   230  0.044408  {0,3,0}     31    0
115  1156   138   139  0.468541  {0,2,0}     30    1
3    1158    82    83  0.948967  {0,1,1}     39    1
