map EGL-G1-B
fac 5 10 {0,34,54,161,19}
hosp 2 {0,197}
n_ALS 6 1 {2:54,2:161,2:19}
n_BLS 24 1 {3:0,6:34,7:54,3:161,5:19}
n_CLS 6 0 {2:34,1:54,2:161,1:19}
      c_m  head  tail      c_af      c_d  c_tau  c_h
117     5    47    48  0.630658  {1,0,0}     33    1
61     21   141   142  0.501258  {0,1,0}     25    1
107    53   194   195  0.596229  {0,1,0}     29    1
76     57   213   214  0.362980  {1,1,0}     37    1
55     84    83    85  0.484169  {0,2,0}     33    1
11     95    77    81  0.741172  {0,1,1}     20    1
80    115   231   236  0.208908  {0,2,0}     21    0
105   120   120   154  0.527417  {0,3,0}     40    0
125   126    50    52  0.190527  {0,0,1}     35    1
75    127    96   114  0.680408  {1,0,0}     27    1
122   151   142   144  0.244626  {1,1,0}     20    1
37    152   112   113  0.485489  {1,1,0}     40    1
57    237   215   216  0.910135  {0,1,0}     34    0
93    259    96    97  0.391387  {0,1,0}     26    0
73    352   106   108  0.848776  {1,1,0}     40    0
126   363   171   172  0.382348  {0,1,0}     29    1
74    391    73    75  0.479320  {0,2,0}     37    0
19    400    98   131  0.097732  {1,0,0}     35    0
118   408    73    74  0.208987  {0,2,0}     40    0
13    414   192   193  0.176361  {0,3,0}     23    1
115   419    47    48  0.174453  {1,1,0}     39    1
12    422   124   151  0.895843  {0,1,0}     33    0
86    427    22    24  0.752997  {0,2,0}     33    1
25    431    73    75  0.772979  {0,1,0}     22    0
53    433    78    79  0.394904  {0,2,0}     23    0
47    438   223   224  0.310869  {0,1,0}     28    1
35    446   226   227  0.657219  {0,3,0}     37    1
91    446    82    83  0.562424  {1,3,0}     31    1
108   457     5    23  0.028079  {0,2,0}     36    1
112   464   154   155  0.008295  {0,1,1}     33    1
116   473   192   193  0.756431  {0,1,0}     34    1
119   500   156   162  0.707660  {0,1,0}     24    0
27    504   216   217  0.072968  {1,1,0}     24    0
46    505    39    72  0.041994  {0,2,0}     36    1
36    541   139   140  0.477615  {0,1,0}     37    1
98    552    48    49  0.938782  {0,3,0}     29    0
66    586    63    64  0.133254  {0,3,0}     29    0
41    591   219   221  0.488731  {1,0,0}     22    1
85    595    47    64  0.034561  {0,0,1}     33    1
3     636   121   123  0.461164  {0,1,0}     30    1
69    641    43    44  0.983570  {0,1,0}     37    1
65    656    29    30  0.696959  {0,2,0}     35    1
48    657   232   233  0.394147  {1,1,0}     31    1
127   670   132   134  0.739207  {0,2,0}     31    0
54    677   128   137  0.419171  {0,2,0}     29    0
29    681    59    60  0.841534  {0,1,1}     29    0
14    683    89    90  0.281681  {0,2,0}     38    0
124   685    88    96  0.208633  {0,2,0}     34    1
24    688   240   241  0.791443  {0,1,0}     27    0
50    688    48    49  0.027193  {0,3,0}     30    0
121   688   196   203  0.511444  {0,3,0}     39    1
8     696   116   118  0.615410  {1,0,0}     32    1
120   705   167   175  0.208925  {1,1,0}     35    1
113   708   186   187  0.417030  {0,0,1}     39    1
84    709   189   190  0.809541  {0,3,0}     26    1
71    716     5     6  0.862952  {1,0,0}     39    1
6     716   125   126  0.725726  {0,0,1}     25    1
78    722   126   127  0.647917  {1,1,0}     23    1
103   738    35    36  0.303748  {0,3,0}     28    1
58    739   121   122  0.636656  {0,2,0}     20    1
63    741   194   195  0.952473  {0,3,0}     34    0
31    745   112   113  0.886163  {1,1,0}     24    1
45    752     4    22  0.046907  {0,1,0}     40    1
100   768   163   164  0.782582  {0,1,0}     37    1
110   769    42    43  0.497166  {0,1,0}     32    0
33    779    27    30  0.653625  {1,1,0}     34    1
99    780   219   221  0.204161  {1,0,0}     37    1
51    784    85    86  0.832145  {0,1,0}     35    1
49    796   226   227  0.410557  {1,0,0}     26    1
21    801   234   236  0.170222  {0,2,0}     24    1
88    806   166   167  0.903614  {0,2,0}     39    0
92    809   120   154  0.381371  {1,2,0}     38    1
83    811   120   154  0.820465  {0,1,0}     27    0
30    822    79    80  0.544482  {0,0,1}     23    0
22    824    65    92  0.434443  {1,0,0}     35    1
81    836   175   176  0.191737  {0,3,0}     37    0
60    840    65    66  0.378430  {0,3,0}     39    0
15    846    65    92  0.190625  {0,1,0}     36    1
40    854   129   130  0.486500  {0,0,1}     20    0
101   855    81    82  0.231759  {0,1,0}     28    0
42    891    63    64  0.763780  {0,1,0}     31    1
79    891     7    30  0.446361  {0,3,0}     32    0
28    906   108   109  0.454056  {0,1,0}     30    1
82    906   243   244  0.662054  {0,2,0}     34    0
4     910   103   113  0.597540  {0,2,0}     33    0
56    917    43    44  0.683307  {1,3,0}     36    1
