map EGL-G1-A
fac 5 10 {0,125,45,107,65}
hosp 1 {0}
n_ALS 10 1 {2:0,1:125,1:45,1:107,5:65}
n_BLS 20 1 {3:0,4:125,4:45,4:107,5:65}
n_CLS 6 0 {2:0,2:125,2:107}
      c_m  head  tail      c_af      c_d  c_tau  c_h
94     15   124   125  0.395771  {0,2,0}     38    1
65     66   179   180  0.342979  {0,2,0}     22    0
68     79    89    91  0.370648  {1,1,0}     21    1
102    90     7     8  0.172438  {1,0,0}     30    1
80    155   169   170  0.254690  {1,0,0}     34    1
29    263   237   240  0.143174  {0,2,0}     31    1
6     312   139   140  0.894653  {0,3,0}     23    1
123   317   165   174  0.321956  {1,1,0}     21    1
92    320    66    68  0.112603  {0,3,0}     40    0
112   347   102   110  0.221996  {0,2,0}     22    1
31    368   171   172  0.094800  {1,0,0}     22    1
70    422   219   220  0.011784  {0,2,0}     38    1
91    429    43    44  0.821169  {0,1,0}     40    0
67    461    16    17  0.450611  {1,1,0}     22    1
107   515   156   162  0.336435  {0,1,0}     35    0
50    548   120   154  0.244393  {1,1,0}     35    1
40    552    98   130  0.285820  {1,0,0}     30    1
51    553    39    40  0.304500  {0,2,0}     29    1
35    585   246   248  0.856664  {0,1,0}     31    0
43    592   243   244  0.498036  {1,0,0}     37    1
23    596    30    33  0.312876  {1,0,0}     20    1
24    608   176   180  0.227375  {0,1,0}     25    1
28    617    19    25  0.653375  {1,1,0}     25    1
60    623   129   136  0.176580  {1,0,0}     40    1
38    629    27    30  0.166607  {0,0,1}     39    0
121   638    62    63  0.526575  {0,1,0}     22    1
96    646    92    93  0.732914  {0,1,0}     39    0
116   651    85    86  0.932291  {0,1,0}     25    0
41    665   116   120  0.930460  {0,0,1}     35    1
2     667   222   225  0.766930  {0,1,0}     32    0
11    667     1    12  0.133435  {0,2,0}     40    0
75    671   167   175  0.987099  {0,0,1}     28    1
1     672   124   149  0.404045  {0,1,0}     34    0
109   677   244   249  0.957711  {1,2,0}     25    1
0     692   190   191  0.790636  {0,0,1}     22    1
64    695     7     8  0.412814  {0,0,1}     33    0
14    699   191   193  0.597361  {0,1,0}     31    1
101   705    61    62  0.124000  {0,3,0}     37    1
87    720    12    13  0.970708  {0,2,0}     30    1
88    726    11    42  0.807208  {0,2,0}     22    0
61    731   198   199  0.631233  {1,1,0}     35    1
113   743   104   106  0.731123  {0,3,0}     40    1
16    751   145   146  0.339723  {0,1,0}     34    0
4     754    48    49  0.592263  {1,1,0}     24    1
22    762   216   217  0.234426  {1,0,0}     26    1
18    762   151   152  0.573195  {0,2,0}     21    1
30    764    95    97  0.490176  {0,1,1}     34    1
63    769     9    34  0.560662  {0,1,0}     39    1
34    780   137   138  0.525024  {0,1,0}     31    1
124   785    18    20  0.468232  {1,1,0}     40    1
10    791   190   192  0.219344  {0,1,1}     27    0
82    802   137   138  0.324794  {0,0,1}     37    1
21    807    60    67  0.301938  {0,2,0}     30    0
39    816    27    28  0.264931  {0,1,1}     20    0
83    820    39    52  0.243781  {0,1,0}     21    1
42    827    32    33  0.392426  {0,1,0}     20    0
48    833   162   166  0.239961  {0,3,0}     36    0
5     837     1     2  0.148775  {0,1,1}     30    1
33    845   216   217  0.422471  {1,0,0}     21    1
32    850    37    74  0.752864  {0,0,1}     35    0
103   860   165   166  0.535842  {0,3,0}     25    0
13    869   186   187  0.992290  {0,1,0}     25    1
119   879   116   120  0.912576  {0,3,0}     31    1
85    890   111   112  0.534696  {1,0,0}     36    1
122   890    57    61  0.332571  {0,2,0}     40    0
89    891   118   119  0.363929  {0,0,1}     33    1
46    910   135   136  0.102820  {0,1,0}     38    1
106   913   162   167  0.215369  {0,0,1}     26    1
9     916    82    83  0.036266  {0,1,1}     20    1
57    923   165   166  0.492947  {0,3,0}     32    0
76    926   158   159  0.596943  {1,1,0}     39    1
36    935   120   121  0.541217  {0,2,0}     37    1
115   936    16    18  0.082642  {1,1,0}     27    1
26    937   171   172  0.884766  {0,1,0}     35    1
95    943   132   134  0.387313  {0,2,0}     36    1
78    946   151   154  0.678809  {0,3,0}     23    0
12    958    85    86  0.682731  {0,3,0}     22    1
110   967    31    32  0.501784  {0,2,0}     22    1
111   973    20    21  0.384813  {1,0,0}     34    1
98    975   104   106  0.811983  {1,0,0}     24    1
73    984    98   131  0.279504  {0,2,0}     20    1
127   992   149   150  0.645726  {0,1,0}     38    1
104   996   108   109  0.380567  {0,3,0}     21    1
81    998   161   162  0.158122  {0,2,0}     37    1
93   1005    75    77  0.818171  {0,3,0}     29    0
56   1025    70    71  0.538759  {0,3,0}     34    1
72   1027    16    18  0.823735  {0,1,0}     29    0
99   1041   185   186  0.092393  {0,2,0}     30    0
3    1044   188   189  0.316627  {0,1,0}     30    0
20   1047   112   113  0.769579  {0,1,0}     31    0
8    1048   240   242  0.778251  {0,1,0}     29    1
53   1052   220   222  0.912603  {0,1,0}     22    1
15   1054   191   194  0.494011  {1,1,0}     25    1
71   1062   195   197  0.379574  {0,1,0}     23    1
114  1070   107   108  0.342930  {0,1,0}     38    0
97   1080    14    15  0.356740  {1,1,0}     33    1
77   1087   211   212  0.859169  {0,1,0}     26    0
126  1095    95    97  0.158973  {0,1,0}     30    1
108  1109    84   100  0.973303  {0,0,1}     25    0
25   1111   242   245  0.521458  {0,1,0}     23    0
44   1139   228   230  0.096414  {0,1,0}     24    1
45   1140   162   166  0.987731  {0,2,0}     32    1
105  1167   240   241  0.159575  {0,1,0}     32    1
49   1186    98   131  0.514616  {0,0,1}     24    0
37   1199   229   230  0.392194  {0,1,1}     26    1
86   1213   160   164  0.777661  {1,0,0}     22    1
74   1219   225   248  0.093514  {1,1,0}     31    1
17   1221    60    67  0.525939  {0,1,0}     39    1
79   1225    81    84  0.081345  {0,2,0}     40    1
125  1226   106   107  0.777041  {0,1,1}     38    0
62   1243   161   162  0.444747  {0,3,0}     32    0
58   1249   210   211  0.632308  {0,2,0}     23    1
84   1256    49    50  0.516218  {0,1,0}     26    0
7    1257   244   245  0.919456  {0,3,0}     23    1
54   1258    84   100  0.656174  {0,1,0}     30    1
120  1266   185   186  0.890630  {0,1,1}     28    1
118  1267   211   213  0.826889  {0,2,0}     21    1
55   1276    94    95  0.821312  {1,0,0}     25    1
27   1277    23   149  0.930747  {0,2,0}     31    1
52   1294     4    22  0.363111  {1,1,0}     39    1
59   1302     5    23  0.763143  {1,1,0}     30    1
90   1352   180   181  0.731345  {0,0,1}     32    1
117  1388   215   216  0.084016  {0,2,0}     35    1
47   1391   144   145  0.175195  {1,1,0}     36    1
66   1396     4     5  0.133882  {1,0,0}     28    1
100  1403   186   187  0.759751  {0,1,1}     28    1
19   1424    55    56  0.842158  {0,3,0}     39    1
69   1431   189   190  0.768512  {1,1,0}     20    1
