map EGL-G1-E
fac 5 10 {0,22,33,40,168}
hosp 3 {0,122,105}
n_ALS 6 1 {1:0,1:22,1:33,2:40,1:168}
n_BLS 17 1 {4:0,4:22,4:33,2:40,3:168}
n_CLS 8 0 {1:33,6:40,1:168}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     26    80    88  0.753307  {0,2,0}     39    1
81     29    24    26  0.980523  {0,0,1}     26    0
113    55   115   116  0.516531  {0,3,0}     21    0
89     65    69    78  0.609918  {0,1,0}     34    1
123    88    86    87  0.588236  {0,2,0}     29    0
107   123    12    13  0.273160  {0,1,0}     35    0
16    125    22    24  0.985701  {0,2,0}     27    1
55    133    17    22  0.591473  {0,3,0}     24    0
63    153   121   123  0.896670  {0,2,0}     38    0
70    188    39    40  0.824294  {1,1,0}     28    0
85    245   137   138  0.960268  {1,1,0}     40    1
39    357   153   156  0.810705  {0,1,0}     37    1
75    386   237   240  0.303767  {0,3,0}     34    1
47    391   130   131  0.972130  {1,0,0}     36    1
59    413   189   190  0.285653  {1,0,0}     24    1
34    418   238   240  0.461839  {1,0,0}     40    1
51    420   242   243  0.808400  {1,1,0}     37    1
108   427    98   130  0.916788  {1,1,0}     34    1
97    449   121   123  0.317414  {0,2,0}     33    1
74    455    78    79  0.748349  {0,1,0}     29    0
11    485    41    51  0.308749  {0,1,1}     23    1
5     500   199   202  0.056016  {1,1,0}     32    1
79    517   211   213  0.181717  {0,3,0}     35    1
31    523   135   136  0.644140  {1,1,0}     32    1
77    530   127   138  0.737455  {0,3,0}     20    1
84    535    24    25  0.701422  {0,2,0}     22    1
127   536   213   216  0.275146  {0,1,0}     22    0
117   539    28    29  0.230724  {0,1,0}     34    1
88    572   228   229  0.797375  {0,1,0}     31    1
40    594   100   111  0.123569  {1,2,0}     28    1
9     601    23   149  0.887996  {0,2,0}     36    0
72    617   158   159  0.990420  {1,0,0}     34    1
38    629   194   195  0.728611  {1,0,0}     27    1
91    652    68    79  0.668062  {0,1,0}     34    1
58    662   165   166  0.977087  {0,0,1}     27    0
29    666    84   100  0.814465  {1,1,0}     34    1
80    666   231   236  0.615241  {1,0,0}     38    1
6     670   210   211  0.374477  {0,0,1}     38    1
69    694   202   203  0.361808  {1,0,0}     33    1
52    696   220   222  0.258280  {0,0,1}     36    0
26    716    80    88  0.549991  {0,1,1}     22    0
109   745   244   249  0.651004  {0,2,0}     22    0
66    755   101   110  0.726908  {0,1,0}     36    0
0     759    51    52  0.340064  {0,3,0}     22    0
60    762   190   192  0.471939  {0,3,0}     27    0
121   763    39    40  0.882624  {0,1,0}     25    0
25    767    50    51  0.379623  {1,0,0}     32    0
102   774    45    46  0.698644  {0,1,0}     33    0
27    790    66    68  0.776339  {0,2,0}     38    0
86    800    80    81  0.827660  {0,1,1}     32    0
76    801   177   184  0.982248  {0,1,0}     26    1
92    808    81    82  0.878080  {0,1,0}     30    1
17    815   140   141  0.736814  {0,2,0}     32    0
49    817   242   243  0.711178  {0,1,1}     29    0
1     825   126   127  0.922416  {0,0,1}     24    1
36    826    34    41  0.502253  {1,1,0}     39    1
68    829    95    97  0.716993  {1,0,0}     34    1
46    836   176   180  0.243522  {0,3,0}     39    0
62    837   231   232  0.370412  {0,0,1}     35    1
2     852    32    34  0.196195  {0,3,0}     34    0
10    856   117   118  0.924678  {0,2,0}     32    1
30    867   192   193  0.852243  {0,3,0}     33    1
78    868   222   223  0.646514  {0,1,0}     25    1
50    872    19    20  0.926995  {0,0,1}     28    0
106   895    81    84  0.719384  {1,0,0}     22    1
122   906   119   161  0.546015  {0,1,0}     20    0
61    907    16    18  0.803309  {1,0,0}     37    1
96    927    94    95  0.563657  {0,1,0}     28    1
87    942     1    12  0.674607  {0,0,1}     36    0
21    951   147   148  0.039030  {0,3,0}     36    0
83    952   127   128  0.038719  {0,2,0}     40    1
41    952   167   175  0.940506  {0,2,0}     26    1
48    954    26    28  0.656796  {0,1,0}     29    0
4     963   211   212  0.139461  {0,1,0}     29    1
116   966   142   144  0.858852  {1,0,0}     31    1
13    967    54    55  0.808744  {0,1,1}     29    1
125   985     3    23  0.444285  {0,2,0}     23    0
112   988   131   132  0.758741  {0,1,0}     38    0
20    996    24    25  0.347507  {0,1,1}     34    0
22   1004   124   125  0.821504  {0,1,0}     21    1
65   1012   164   165  0.244688  {1,0,0}     31    1
118  1012    77    81  0.128896  {0,2,0}     34    0
15   1017   178   183  0.475221  {0,2,0}     27    1
32   1023   174   175  0.433273  {1,0,0}     37    1
53   1025    73    75  0.535236  {1,0,0}     31    0
57   1028   127   138  0.780158  {1,1,0}     26    1
3    1031   105   117  0.162072  {0,1,0}     30    0
28   1032    60    67  0.557784  {1,0,0}     25    1
24   1034   154   155  0.480191  {0,1,0}     35    0
103  1045    75    77  0.966315  {1,0,0}     24    1
104  1055    78    79  0.466360  {0,1,1}     39    1
114  1069    61    62  0.795564  {1,0,0}     32    1
43   1070     5    26  0.538291  {0,2,0}     20    1
105  1076    23   149  0.568669  {1,1,0}     39    1
93   1105   162   167  0.409512  {1,1,0}     26    1
42   1105    90    95  0.894178  {1,1,0}     20    1
120  1112    39    72  0.121741  {1,0,0}     27    1
54   1121   126   127  0.615009  {0,2,0}     40    1
82   1131   104   106  0.561107  {1,1,0}     26    1
110  1135   108   109  0.429373  {1,1,0}     34    1
14   1142    61    62  0.878874  {0,2,0}     21    1
119  1151   229   230  0.677976  {1,1,0}     27    1
23   1165    92    93  0.902008  {0,3,0}     28    1
99   1170   226   231  0.021090  {0,2,0}     21    1
73   1178    77    78  0.930112  {1,1,0}     35    1
126  1195   212   243  0.375038  {0,2,0}     34    1
95   1199   203   210  0.662747  {1,0,0}     31    1
12   1206   219   220  0.079580  {0,2,0}     37    1
35   1208     3    23  0.931131  {1,0,0}     40    1
71   1209    89    90  0.498375  {0,1,1}     30    1
45   1249    22    24  0.429101  {1,1,0}     31    1
64   1260    94    98  0.222330  {1,1,0}     38    1
19   1260   175   176  0.487916  {1,0,0}     26    0
115  1272   153   157  0.007273  {0,1,0}     26    0
7    1273   195   197  0.870229  {0,3,0}     23    1
90   1284   174   175  0.381148  {0,1,0}     32    1
124  1299   125   126  0.293700  {1,0,0}     28    1
94   1302   199   201  0.856760  {0,3,0}     24    0
33   1312    73    75  0.368530  {1,1,0}     21    1
101  1320   137   138  0.442175  {1,1,0}     38    1
8    1332    79    80  0.349410  {1,1,0}     21    1
37   1363   102   110  0.614709  {1,1,0}     35    1
18   1366   229   230  0.722792  {0,2,0}     38    0
67   1369    90    91  0.666956  {0,3,0}     32    0
111  1371   211   212  0.678643  {0,3,0}     31    0
