map EGL-G1-D
fac 5 10 {0,71,241,112,99}
hosp 3 {0,124,162}
n_ALS 7 1 {4:71,2:112,1:99}
n_BLS 18 1 {2:0,5:71,4:241,6:112,1:99}
n_CLS 6 0 {3:241,2:112,1:99}
      c_m  head  tail      c_af      c_d  c_tau  c_h
113    12   213   214  0.058422  {0,1,0}     28    1
66     21   210   211  0.628734  {0,1,0}     36    0
98     25   185   192  0.071382  {1,1,0}     25    1
91     30   116   118  0.087303  {0,1,0}     36    1
21     45    32    34  0.928267  {1,0,0}     25    1
52     47    12    13  0.043609  {0,3,0}     32    1
99     50   104   106  0.504284  {0,3,0}     22    1
10     66    32    33  0.206859  {0,1,0}     22    0
45     77   101   102  0.545323  {0,1,1}     38    0
81    114   211   213  0.052783  {1,0,0}     36    1
8     117    66    68  0.369876  {0,1,1}     38    1
22    154   185   186  0.401070  {0,2,0}     24    0
58    161   123   124  0.820402  {0,1,0}     24    1
36    208   177   178  0.852729  {1,0,0}     32    1
108   443    50    52  0.558754  {0,0,1}     27    1
65    444   151   152  0.145512  {1,0,0}     21    1
20    445    23   229  0.352900  {0,1,0}     20    1
84    464    26    28  0.170025  {0,1,0}     39    1
111   478   134   146  0.590267  {0,2,0}     34    1
18    497   246   247  0.061770  {0,1,0}     32    0
87    519    43    44  0.466282  {0,1,1}     25    0
38    543     5    26  0.430149  {0,2,0}     28    0
35    544   213   214  0.827302  {0,1,0}     38    0
112   549   165   166  0.741811  {1,0,0}     26    1
7     554   162   166  0.323648  {0,1,1}     28    0
72    556   211   212  0.767183  {0,0,1}     39    0
64    570    80    88  0.336947  {1,1,0}     30    1
14    572   126   127  0.468171  {0,1,0}     32    1
76    593    70    72  0.623268  {1,0,0}     32    1
4     594    41    51  0.262118  {0,1,0}     38    1
92    602   163   164  0.269180  {0,1,1}     34    1
5     618   169   173  0.045552  {0,1,0}     34    1
90    624   124   125  0.264459  {1,0,0}     33    1
120   629   134   135  0.153889  {0,1,0}     28    0
106   632    45    46  0.990949  {1,0,0}     23    1
95    638   207   209  0.469425  {1,0,0}     25    1
89    645   162   166  0.011579  {0,3,0}     37    1
63    647    45    46  0.530602  {1,1,0}     22    1
43    648    96    97  0.027125  {1,1,0}     25    1
116   673   123   124  0.781814  {0,3,0}     38    1
124   674   241   242  0.931262  {0,2,0}     38    0
122   678    49    50  0.741588  {0,2,0}     34    1
96    682    45    46  0.641760  {0,1,0}     21    1
94    691    31    32  0.491219  {0,2,0}     38    0
32    692   177   184  0.112016  {0,2,0}     28    1
97    697    57    61  0.270721  {0,2,0}     31    0
78    697   169   170  0.843874  {0,2,0}     22    0
47    708   131   132  0.115457  {0,3,0}     27    1
127   709   111   112  0.980930  {0,3,0}     26    1
102   710    82    83  0.544509  {0,2,0}     33    0
109   716    72    73  0.795853  {0,2,0}     35    1
44    730    41    51  0.657573  {0,3,0}     33    0
77    744    23   170  0.246010  {0,2,0}     28    1
51    777   238   240  0.404272  {0,2,0}     20    0
33    781    68    69  0.979496  {0,3,0}     33    0
114   789    13    14  0.198707  {0,1,0}     32    1
28    797   160   163  0.440309  {0,2,0}     28    0
25    805    32    33  0.045884  {1,0,0}     22    1
60    811   123   124  0.901207  {1,0,0}     22    1
46    815   163   164  0.893937  {0,3,0}     39    1
107   816   118   119  0.746327  {1,0,0}     27    1
23    819    96    97  0.736155  {0,3,0}     34    0
103   830   245   246  0.931581  {0,2,0}     25    1
11    834   241   242  0.885769  {0,1,0}     38    1
68    841   100   111  0.959363  {0,2,0}     21    1
53    855    30    33  0.273942  {1,2,0}     39    0
93    856    37    74  0.335583  {0,1,1}     26    1
80    866   105   117  0.618937  {1,1,0}     34    1
19    870    98   131  0.308843  {0,2,0}     36    0
121   874   135   136  0.111042  {0,3,0}     28    1
71    879   160   164  0.521289  {1,0,0}     33    1
83    881   147   148  0.134758  {0,3,0}     27    0
31    882    86    87  0.191802  {0,2,0}     21    0
85    906    47    64  0.689172  {0,2,0}     30    0
69    916    51    52  0.648049  {0,2,0}     36    1
119   923     5    23  0.061159  {0,1,0}     24    0
