map EGL-G2-A
fac 5 10 {0,123,234,235,243}
hosp 2 {0,135}
n_ALS 10 1 {5:123,3:235,2:243}
n_BLS 21 1 {7:0,3:123,2:234,3:235,6:243}
n_CLS 5 0 {1:123,1:234,3:235}
      c_m  head  tail      c_af      c_d  c_tau  c_h
46      8     1     2  0.017248  {1,0,0}     30    1
124    37   179   184  0.370576  {0,3,0}     23    1
102    52    10    11  0.904153  {0,2,0}     25    1
100    84    48    57  0.151829  {1,0,0}     37    1
37    170    59    60  0.372854  {0,2,0}     39    1
43    182   137   138  0.783935  {1,0,0}     34    1
85    188   150   151  0.161352  {0,1,1}     31    0
22    201   226   229  0.624415  {0,1,0}     27    1
19    205   220   221  0.273199  {0,2,0}     30    1
47    350    13    14  0.536179  {0,1,0}     28    1
66    382   239   244  0.669868  {0,3,0}     30    0
58    387    89    97  0.882153  {1,1,0}     37    1
104   388   117   118  0.666222  {0,2,0}     23    1
98    396     3    23  0.116535  {1,1,0}     25    1
113   410   208   210  0.779559  {0,2,0}     33    0
67    419    43    44  0.373997  {0,3,0}     32    0
118   429    79    80  0.323908  {1,1,0}     31    1
23    434    72    73  0.373152  {1,2,0}     23    0
11    449   208   210  0.312768  {0,0,1}     21    1
121   466   113   114  0.203643  {0,0,1}     38    1
68    474   213   215  0.703173  {1,0,0}     35    1
89    484     3    23  0.212161  {0,2,0}     24    1
63    521   250   251  0.365598  {1,0,0}     27    1
127   521   236   238  0.561544  {1,1,0}     25    1
69    534    45    64  0.049938  {0,2,0}     28    0
79    541   113   114  0.705581  {0,3,0}     40    0
10    542   234   235  0.987916  {0,3,0}     36    0
77    560   242   243  0.844091  {0,2,0}     30    0
25    582   163   168  0.882717  {0,2,0}     32    0
12    586   138   139  0.521916  {0,3,0}     26    1
45    606   145   148  0.794192  {0,3,0}     30    1
50    615    78    79  0.615806  {0,2,0}     28    1
20    640   250   251  0.866561  {1,0,0}     24    0
107   658    27    28  0.112917  {0,2,0}     37    1
15    670     9    34  0.391925  {0,2,0}     24    1
90    672   141   150  0.346642  {1,0,0}     37    1
80    683   192   194  0.882087  {1,1,0}     36    1
27    693   253   254  0.314488  {0,0,1}     31    1
7     715   102   111  0.436705  {0,3,0}     28    1
62    728    63    64  0.280265  {0,1,1}     40    1
21    728   217   218  0.976754  {0,2,0}     34    0
61    735    16    18  0.645883  {1,0,0}     40    1
117   737   141   142  0.204071  {0,1,1}     24    0
71    740   167   168  0.953762  {0,1,1}     21    1
122   761    29    30  0.950298  {0,1,0}     30    0
123   771   208   210  0.639871  {0,1,0}     39    1
64    772     4    22  0.159189  {0,3,0}     22    0
29    786   205   208  0.539849  {0,0,1}     21    0
94    789   113   115  0.782735  {0,1,0}     26    1
93    799   193   194  0.421473  {1,1,0}     20    1
78    800    41    51  0.454080  {0,1,0}     20    1
49    803   135   136  0.177776  {0,1,0}     29    1
75    808   130   131  0.473462  {0,1,0}     22    1
57    842   186   198  0.356317  {1,1,0}     20    1
119   843    74    75  0.919047  {0,1,0}     27    1
41    845   253   254  0.061752  {1,1,0}     22    1
103   847    45    64  0.985875  {0,1,0}     38    1
99    859    43    46  0.421810  {1,0,0}     31    1
97    880    79    80  0.889069  {1,1,0}     39    1
115   888    17    19  0.579727  {1,0,0}     35    1
72    898   130   137  0.530581  {0,1,0}     21    0
32    904   231   232  0.862289  {0,1,0}     38    0
44    909   192   193  0.869743  {0,3,0}     29    1
39    914   179   183  0.561896  {0,1,0}     35    0
126   923    99   131  0.752679  {0,1,0}     23    1
73    929    16    18  0.118911  {0,2,0}     28    1
109   936   233   254  0.563445  {0,2,0}     37    1
76    944   219   223  0.275673  {0,2,0}     35    0
31    945   165   166  0.027816  {0,1,1}     33    1
116   953   123   124  0.752711  {1,0,0}     37    1
120   972   103   111  0.256775  {0,1,1}     40    1
6     973    48    57  0.919921  {0,3,0}     26    1
106   976   223   224  0.263641  {0,1,0}     25    1
30    984     1    12  0.953440  {1,0,0}     37    1
111   986    23    87  0.810919  {1,1,0}     27    1
91    989   240   241  0.100478  {0,3,0}     35    1
1     989    84    86  0.088980  {1,1,0}     24    1
28    995   135   136  0.356815  {0,2,0}     23    0
2    1008   166   178  0.828926  {0,1,1}     39    0
42   1014   116   123  0.029356  {0,2,0}     29    1
48   1022    69    70  0.360948  {0,1,0}     31    0
81   1024    30    33  0.506348  {1,1,0}     25    1
83   1024   125   126  0.409040  {0,2,0}     35    0
86   1044   218   250  0.964147  {1,1,0}     26    1
51   1060    83    84  0.726384  {1,0,0}     25    1
70   1070    80    81  0.367211  {0,3,0}     25    1
52   1071    42    43  0.099247  {1,0,0}     26    1
24   1074   122   124  0.954647  {0,1,0}     21    1
84   1074    83    84  0.823098  {1,1,0}     38    1
36   1075   204   206  0.520644  {0,2,0}     37    1
17   1075    74    76  0.187151  {1,0,0}     28    1
26   1077   185   186  0.032423  {1,0,0}     20    1
96   1088    90    92  0.977625  {0,2,0}     37    1
114  1093    74    75  0.261888  {0,1,0}     23    1
59   1132   107   108  0.703335  {0,3,0}     32    1
9    1134    59    60  0.690896  {0,2,0}     26    1
82   1134   132   133  0.181927  {0,0,1}     20    0
0    1136   250   251  0.159706  {1,1,0}     21    1
40   1139   130   137  0.783497  {0,3,0}     23    0
60   1139   190   191  0.180295  {1,1,0}     29    1
54   1140    94    95  0.205358  {0,2,0}     23    1
34   1160   235   236  0.607689  {0,3,0}     31    1
108  1167   193   194  0.031907  {1,1,0}     40    1
4    1192   233   234  0.809719  {0,2,0}     30    1
13   1210   126   127  0.943317  {0,3,0}     22    1
8    1219   115   116  0.682142  {1,1,0}     22    1
35   1223   235   236  0.185115  {0,2,0}     23    0
14   1224   209   216  0.131656  {0,2,0}     39    0
88   1227   137   138  0.933126  {1,0,0}     20    1
55   1238   140   142  0.567632  {1,0,0}     25    1
3    1265    18    20  0.218052  {0,1,0}     31    1
74   1269   156   162  0.582074  {1,0,0}     34    1
112  1276    21    35  0.875340  {0,3,0}     32    0
5    1278   193   246  0.482335  {0,2,0}     26    0
38   1280   237   238  0.885383  {0,1,1}     30    1
65   1283     1     2  0.606314  {0,1,0}     24    0
125  1293   226   227  0.958435  {0,2,0}     40    0
110  1297   138   139  0.958219  {0,3,0}     37    1
53   1311   175   176  0.848020  {0,1,0}     23    0
92   1333   116   117  0.884079  {0,1,0}     21    1
105  1340    21    35  0.983196  {0,1,0}     35    1
16   1368   112   113  0.422384  {1,0,0}     23    1
87   1371    21    35  0.645327  {1,0,0}     21    1
18   1393   180   181  0.611950  {0,3,0}     26    0
95   1412   244   253  0.624693  {0,2,0}     25    0
56   1416   209   216  0.764432  {0,3,0}     22    1
33   1426     3    15  0.479726  {1,1,0}     29    1
101  1427    35    36  0.320765  {0,1,1}     26    0
