map EGL-G1-A
fac 5 10 {0,122,59,139,47}
hosp 3 {0,72,211}
n_ALS 9 1 {1:0,2:122,1:139,5:47}
n_BLS 16 1 {3:0,3:122,5:59,1:139,4:47}
n_CLS 5 0 {1:0,1:122,2:139,1:47}
      c_m  head  tail      c_af      c_d  c_tau  c_h
42      0   147   148  0.771185  {0,3,0}     25    1
94      9   202   203  0.118490  {1,1,0}     39    1
90     38    15    17  0.856708  {1,1,0}     27    1
52     89   234   235  0.275331  {1,1,0}     35    1
5     142     6    27  0.170004  {0,2,0}     22    1
77    158    59    71  0.007146  {1,0,0}     33    1
103   158   105   107  0.602251  {0,2,0}     26    1
74    159   225   248  0.987840  {1,0,0}     38    1
95    199   160   163  0.186270  {0,1,0}     36    0
97    204    97   126  0.410252  {0,2,0}     34    1
3     219   242   245  0.894100  {1,0,0}     20    1
20    224    88    96  0.107131  {0,1,0}     30    1
82    277    39    52  0.429454  {0,2,0}     38    1
63    324    31    38  0.062809  {1,1,0}     22    1
76    333   119   161  0.621182  {0,3,0}     27    1
85    355   112   114  0.623724  {0,3,0}     28    1
47    375    67    68  0.334496  {0,2,0}     36    1
73    391    50    53  0.996922  {0,3,0}     32    1
104   431   210   211  0.345736  {0,3,0}     35    1
87    438    35    36  0.477546  {1,1,0}     33    1
121   439   153   157  0.600583  {1,1,0}     34    1
71    458    90    95  0.465213  {0,1,1}     33    1
4     484   139   141  0.411570  {0,1,1}     22    1
80    484   177   178  0.725287  {1,1,0}     33    1
102   487   116   118  0.052581  {0,1,0}     28    1
48    499   146   147  0.547197  {0,1,0}     25    0
106   504    59    60  0.790128  {1,1,0}     30    1
105   510    86    87  0.737318  {1,1,0}     26    1
61    527   195   197  0.992515  {0,2,0}     29    1
114   532   219   220  0.865142  {0,2,0}     35    0
6     540   170   171  0.371018  {0,1,0}     23    0
35    550    75    77  0.713526  {0,3,0}     22    1
15    572   228   229  0.082687  {0,0,1}     38    0
89    577    73    75  0.746796  {1,1,0}     40    1
13    577   155   161  0.358979  {0,3,0}     33    0
54    585   170   171  0.354308  {0,0,1}     37    1
9     589   101   110  0.019897  {1,0,0}     26    1
122   596    70    71  0.625256  {0,3,0}     21    1
70    598    28    29  0.549930  {0,2,0}     40    0
119   608    58    59  0.684240  {1,1,0}     37    1
99    620   176   179  0.244997  {0,3,0}     28    1
16    621   170   171  0.082081  {0,0,1}     35    0
58    659   107   108  0.125967  {0,3,0}     32    1
43    662     7    30  0.027671  {1,1,0}     29    1
98    674   150   151  0.720908  {0,3,0}     31    1
93    676   140   141  0.359463  {0,1,1}     40    1
118   679    54    55  0.807873  {0,2,0}     40    0
100   679   222   223  0.077464  {0,2,0}     27    1
31    692   178   182  0.108326  {0,1,1}     23    1
38    697   189   190  0.498646  {0,0,1}     34    0
39    701    67    68  0.258505  {0,2,0}     40    0
50    720     1     2  0.466075  {1,1,0}     40    1
83    722   195   197  0.522600  {0,2,0}     40    1
14    723   211   213  0.830794  {1,0,0}     28    1
115   725    47    64  0.067317  {0,3,0}     33    1
49    737    34    41  0.356103  {0,1,1}     33    0
127   738   124   125  0.430233  {0,1,0}     28    0
22    742     3     4  0.233478  {0,2,0}     29    1
120   744   228   229  0.953366  {0,1,0}     29    0
101   747    39    40  0.230438  {0,2,0}     24    1
112   755   231   236  0.987701  {0,2,0}     22    1
57    756    41    51  0.766861  {0,1,0}     28    0
30    759    22    24  0.951928  {1,1,0}     36    1
67    768   111   112  0.814997  {0,2,0}     29    0
12    797    92    93  0.078050  {1,0,0}     21    1
26    798    24    26  0.678217  {1,1,0}     24    1
86    810   184   185  0.572169  {0,1,0}     31    0
81    812    50    52  0.859937  {1,0,0}     29    1
21    812   103   113  0.605014  {0,2,0}     22    1
60    813   219   220  0.827833  {1,1,0}     23    1
65    813    25    26  0.200780  {0,3,0}     39    1
28    820   241   242  0.836452  {0,0,1}     39    1
29    821    19    25  0.474179  {0,1,0}     30    0
8     827   169   170  0.939795  {1,0,0}     39    1
79    832   199   201  0.825053  {0,1,0}     22    1
64    835     4    22  0.575381  {0,3,0}     31    0
41    837    17    22  0.461644  {0,3,0}     22    0
55    860    23   149  0.397573  {0,1,0}     20    0
75    869   237   240  0.597905  {0,1,0}     23    1
23    892    15    17  0.910438  {0,0,1}     37    0
44    895   199   201  0.050934  {0,1,0}     32    0
116   900    39    52  0.602735  {1,0,0}     27    1
45    911    14    15  0.977185  {0,1,0}     21    0
78    919   136   137  0.704304  {0,0,1}     25    0
69    924   175   176  0.607966  {1,2,0}     35    1
27    924   169   173  0.855635  {0,2,0}     32    1
18    929    60    67  0.157828  {1,0,0}     34    1
123   938    89    91  0.397753  {0,1,1}     30    1
46    974   155   161  0.379623  {1,0,0}     35    1
24    977    47    64  0.698817  {1,0,0}     31    1
88    979    49    50  0.370411  {1,1,0}     22    1
96    984   125   149  0.362192  {0,1,0}     39    1
92    996    69    70  0.307259  {0,2,0}     30    0
66   1031   157   159  0.351475  {0,3,0}     24    1
56   1036    67    68  0.902175  {0,2,0}     26    0
108  1039   101   110  0.915162  {1,0,0}     33    0
84   1062    97   126  0.069421  {0,1,1}     22    1
107  1067   211   213  0.061292  {0,2,0}     40    1
10   1091    32    33  0.919886  {0,2,0}     38    0
117  1108    46    47  0.185272  {0,3,0}     34    1
51   1115   237   238  0.251952  {1,0,0}     24    1
0    1120    88    89  0.490815  {1,0,0}     27    1
40   1133   243   244  0.082629  {1,1,0}     40    0
32   1138    59    60  0.640986  {0,3,0}     23    1
1    1139    96   111  0.938109  {1,1,0}     29    1
33   1143   242   243  0.385321  {0,1,0}     24    1
111  1164   117   118  0.259595  {0,1,0}     20    1
19   1166    45    64  0.167406  {0,3,0}     28    0
37   1180   120   154  0.319857  {1,1,0}     25    1
113  1181    97   126  0.462641  {0,1,1}     30    1
25   1187   204   209  0.124225  {0,2,0}     30    1
17   1190    94    95  0.104201  {0,2,0}     33    1
124  1195   146   147  0.326217  {0,1,0}     29    0
126  1232   171   172  0.130325  {1,1,0}     24    1
11   1233    50    53  0.808718  {0,2,0}     23    0
62   1248   241   242  0.019406  {0,1,0}     22    1
91   1257   106   107  0.471980  {1,1,0}     31    1
68   1296   169   170  0.309727  {0,1,0}     37    1
72   1299   207   208  0.635175  {0,3,0}     35    1
125  1299   178   179  0.026068  {0,1,0}     32    1
34   1301     9    10  0.051271  {0,3,0}     38    1
2    1335   210   211  0.614234  {0,1,1}     40    1
109  1349    10    11  0.476251  {0,1,0}     26    1
59   1359    47    48  0.621780  {1,0,0}     29    1
7    1388    27    28  0.628964  {0,1,0}     20    1
53   1398    82    83  0.210640  {0,2,0}     30    1
36   1414   212   218  0.781688  {0,2,0}     36    0
110  1429    70    71  0.225350  {0,3,0}     20    1
