map EGL-G2-B
fac 5 10 {0,27,34,145,227}
hosp 1 {0}
n_ALS 8 1 {1:0,1:27,4:34,1:145,1:227}
n_BLS 18 1 {5:0,4:27,6:34,1:145,2:227}
n_CLS 6 0 {2:0,1:27,3:227}
      c_m  head  tail      c_af      c_d  c_tau  c_h
6      17   142   143  0.879005  {0,1,0}     40    1
112    17   205   207  0.617368  {0,1,0}     20    1
92     24    38    40  0.274633  {0,1,0}     35    0
25     26   145   148  0.937729  {1,0,0}     23    1
45     59    48    49  0.767016  {0,2,0}     31    0
121    61   128   129  0.808021  {0,2,0}     38    0
1      63    16    18  0.389221  {0,1,0}     39    1
86     70    43    44  0.268074  {1,0,0}     23    1
52     84   245   246  0.283090  {1,1,0}     33    1
79     86   210   211  0.256315  {0,2,0}     23    1
99    181   145   148  0.739127  {0,3,0}     22    0
10    182    63    65  0.445226  {0,1,0}     40    0
11    184     4     5  0.755782  {0,1,0}     34    1
88    186    45    64  0.108815  {0,1,0}     27    0
120   191     6    27  0.838370  {0,1,0}     28    1
21    241    18    20  0.302475  {0,2,0}     32    0
57    245   137   138  0.873113  {0,0,1}     23    1
116   250   219   220  0.660807  {0,1,0}     26    1
46    293   152   153  0.962237  {0,2,0}     32    1
22    303   146   147  0.054011  {0,2,0}     35    1
32    360     3    15  0.787555  {0,1,0}     32    0
14    418   225   228  0.387554  {1,1,0}     33    0
113   434   164   165  0.042650  {0,1,0}     34    0
127   453   158   159  0.469553  {0,2,0}     23    0
125   456    94    95  0.937873  {1,1,0}     38    1
74    470   167   168  0.048981  {0,2,0}     36    1
54    487   161   164  0.076549  {0,3,0}     29    1
0     502   158   159  0.674709  {0,2,0}     33    1
18    511   101   112  0.513338  {0,3,0}     38    0
70    515   118   119  0.313132  {0,1,1}     22    1
7     528   145   148  0.552560  {1,0,0}     36    1
122   551     0    21  0.257995  {1,0,0}     29    1
12    558   103   104  0.576545  {0,3,0}     21    0
31    567   118   119  0.119797  {0,1,1}     26    1
44    569    87    88  0.513146  {0,2,0}     25    0
36    573    60    68  0.357865  {1,0,0}     21    1
81    604   136   146  0.533273  {0,3,0}     39    1
87    615   123   124  0.174199  {0,2,0}     23    1
4     624   101   102  0.847342  {0,2,0}     39    1
67    631   159   161  0.537556  {1,0,0}     25    1
9     632   202   209  0.868658  {0,1,0}     25    0
91    643    11    42  0.147522  {1,2,0}     28    1
3     653   119   120  0.934448  {1,1,0}     38    1
80    662   236   237  0.303195  {0,1,1}     23    1
77    700     3    15  0.429329  {1,1,0}     35    1
42    714    49    56  0.868587  {0,1,0}     26    1
8     720   104   114  0.938987  {0,0,1}     24    0
105   726   201   203  0.792870  {1,0,0}     25    1
106   729   222   223  0.937590  {0,3,0}     32    1
62    732    53    55  0.829113  {0,3,0}     29    0
69    735    89    90  0.147815  {0,1,0}     27    1
68    740   124   125  0.516582  {0,1,0}     23    1
47    754   129   130  0.682462  {0,2,0}     35    0
