map EGL-G2-A
fac 5 10 {0,21,56,131,252}
hosp 2 {0,189}
n_ALS 6 1 {1:0,3:56,2:131}
n_BLS 24 1 {3:0,4:21,4:56,8:131,5:252}
n_CLS 6 0 {1:0,1:21,2:56,2:252}
      c_m  head  tail      c_af      c_d  c_tau  c_h
101    20   246   247  0.363469  {0,1,0}     35    0
42     62    62    63  0.287376  {1,0,0}     23    1
61     65   176   177  0.599841  {0,2,0}     35    0
5      83    63    64  0.104070  {0,1,0}     37    0
95    118     9    34  0.732141  {0,0,1}     21    1
126   145   191   195  0.075669  {1,1,0}     25    1
59    195    19    20  0.746622  {1,0,0}     20    1
81    203   184   185  0.049872  {0,3,0}     39    0
63    212    29    30  0.141321  {0,1,1}     26    1
14    232   252   253  0.445750  {0,2,0}     22    0
43    237   204   205  0.622885  {1,0,0}     36    1
26    262    36    38  0.259159  {1,0,0}     28    1
32    262   101   102  0.541170  {1,1,0}     22    1
97    286   212   213  0.317296  {1,0,0}     29    1
75    330   119   120  0.505861  {0,2,0}     20    1
58    331   159   161  0.788540  {0,2,0}     36    0
113   395    86    87  0.523459  {0,3,0}     21    1
118   412   180   181  0.809912  {0,3,0}     23    1
4     432    39    73  0.874139  {0,2,0}     35    0
67    442   247   248  0.795652  {1,0,0}     37    1
66    454     7     8  0.162736  {0,3,0}     30    1
38    463   120   162  0.133342  {1,0,0}     33    1
60    482   193   194  0.951525  {0,1,0}     22    1
41    491    36    39  0.585749  {1,1,0}     34    1
108   492    18    19  0.166487  {0,3,0}     33    1
119   502    11    42  0.472267  {1,1,0}     31    1
73    505    99   131  0.874605  {0,1,0}     40    0
33    505   147   148  0.255070  {1,1,0}     39    1
20    509    68    69  0.971048  {0,3,0}     29    1
117   518    48    57  0.818113  {1,0,0}     36    1
71    535   171   172  0.930754  {0,3,0}     34    1
0     542   244   245  0.946156  {0,0,1}     32    0
23    557    89    90  0.504087  {0,2,0}     25    0
19    561    93    94  0.945077  {0,0,1}     25    0
88    569   227   231  0.379480  {0,3,0}     21    0
123   590    31    38  0.308646  {0,1,0}     21    0
30    624    69    80  0.296876  {0,3,0}     40    1
12    649   131   132  0.004407  {0,2,0}     23    0
100   658   227   231  0.849474  {1,1,0}     37    1
106   674   192   194  0.945507  {0,2,0}     28    1
114   688    50    53  0.928355  {1,1,0}     24    1
85    689    70    71  0.430569  {0,1,0}     23    1
105   697   116   117  0.712893  {0,1,1}     29    0
69    705   197   200  0.813848  {0,3,0}     21    0
77    707   102   111  0.669505  {1,1,0}     23    1
7     711   221   222  0.285142  {0,1,0}     30    0
25    716   191   195  0.426449  {0,1,0}     29    0
68    717   113   114  0.636647  {0,0,1}     38    0
84    726    72    73  0.720337  {0,3,0}     40    1
21    739   107   108  0.500332  {0,1,1}     30    1
