map EGL-G1-C
fac 5 10 {0,3,119,34,52}
hosp 1 {0}
n_ALS 6 1 {2:3,2:119,2:34}
n_BLS 16 1 {6:0,6:3,1:119,2:34,1:52}
n_CLS 8 0 {2:0,2:3,4:34}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119     2   215   216  0.975633  {0,3,0}     35    0
116     6    39    52  0.537291  {0,1,0}     39    1
44     41     0     1  0.743312  {0,2,0}     33    1
51     66   229   230  0.654187  {0,0,1}     31    0
3      74   139   141  0.756589  {0,1,0}     22    1
107    85   188   189  0.609619  {0,3,0}     27    1
60     99   130   131  0.887961  {0,2,0}     27    1
121   110    50    53  0.036034  {1,1,0}     40    1
28    118    49    56  0.544034  {0,2,0}     39    1
94    178    28    29  0.994118  {0,2,0}     34    1
2     216    81    82  0.220068  {0,1,0}     33    1
9     261    50    51  0.710116  {0,1,0}     35    1
71    334    68    69  0.230506  {0,3,0}     29    0
80    358    70    72  0.333410  {0,3,0}     31    1
101   362   151   154  0.701450  {0,1,1}     35    1
11    392   122   123  0.032229  {0,1,0}     24    1
26    408   202   203  0.720870  {0,0,1}     38    1
67    432    18    19  0.584107  {0,1,0}     34    1
81    434     8     9  0.041196  {0,1,0}     40    1
82    451   105   117  0.552745  {0,1,0}     33    0
62    462     6     7  0.874422  {0,1,0}     38    0
118   487   212   243  0.040970  {1,2,0}     20    1
104   494   211   212  0.368719  {1,0,0}     20    1
65    499   232   233  0.437334  {0,2,0}     35    0
99    504   134   135  0.748808  {1,2,0}     31    1
17    510   203   210  0.267271  {1,1,0}     28    1
73    524    86    87  0.700510  {0,3,0}     28    1
93    540   146   147  0.679924  {0,3,0}     33    0
33    545   106   108  0.142918  {0,2,0}     34    1
22    547   141   142  0.326457  {1,1,0}     25    1
95    583   177   184  0.535966  {0,2,0}     22    1
85    596    51    52  0.466683  {0,3,0}     40    1
21    597    15    17  0.283776  {0,1,1}     26    0
110   608    16    17  0.974019  {1,0,0}     21    1
58    626   211   213  0.758143  {0,2,0}     24    1
29    638   162   166  0.323825  {1,1,0}     34    1
112   643    73    75  0.037192  {0,1,0}     30    0
16    647     3    23  0.227599  {1,0,0}     35    1
0     654    23    86  0.708972  {1,0,0}     38    1
6     654   174   176  0.446233  {0,3,0}     32    0
77    688   116   117  0.785380  {1,0,0}     26    1
106   695    89    90  0.285977  {0,0,1}     22    1
35    698    86    87  0.539478  {0,2,0}     35    1
47    698    96   111  0.493078  {1,0,0}     32    1
25    706    10    11  0.123195  {0,1,1}     40    1
42    724    14    15  0.382943  {0,2,0}     40    1
66    727    39    72  0.230105  {1,1,0}     38    1
96    731   139   140  0.992226  {1,1,0}     25    1
40    732   127   138  0.272483  {1,0,0}     39    1
123   754    41    51  0.082642  {1,0,0}     27    1
87    766   121   123  0.204055  {0,2,0}     27    1
20    770   103   113  0.372600  {0,2,0}     20    0
19    781    50    52  0.180601  {0,1,0}     22    1
100   783     8     9  0.994929  {1,1,0}     31    1
8     794   161   162  0.977883  {0,1,0}     40    0
78    797   104   105  0.760859  {0,3,0}     39    1
125   799    26    28  0.293965  {0,1,0}     30    1
56    800   210   211  0.634722  {1,0,0}     27    1
43    809   124   149  0.849554  {0,1,1}     26    0
38    810   169   170  0.154753  {0,2,0}     32    1
30    812   165   166  0.977881  {0,1,0}     38    1
105   818    36    37  0.773780  {1,0,0}     33    1
4     819    65    66  0.566542  {1,0,0}     29    0
14    825    18    19  0.186872  {0,1,0}     21    1
108   852   100   111  0.513569  {0,1,0}     37    1
102   867   116   117  0.304627  {0,3,0}     35    1
98    867    10    11  0.128346  {1,0,0}     38    1
63    884    28    29  0.672057  {0,2,0}     23    0
89    898     4    22  0.602225  {0,2,0}     32    0
48    920   102   103  0.689704  {0,1,0}     24    0
117   925   189   241  0.685529  {1,1,0}     24    1
76    931    23   170  0.462902  {0,2,0}     30    0
46    958    53    55  0.010149  {0,1,0}     39    1
86    971   121   122  0.591865  {0,2,0}     22    0
124   973     5    23  0.331826  {0,0,1}     20    0
103   983    53    55  0.256998  {0,3,0}     25    1
64    988    90    95  0.517307  {0,1,0}     22    1
34    990   213   214  0.610844  {0,1,0}     34    0
57   1003   175   176  0.498947  {0,1,0}     36    0
18   1013    92    93  0.942579  {1,0,0}     34    1
37   1013    78    79  0.051958  {1,1,0}     35    1
10   1014   151   152  0.980628  {0,1,0}     37    1
72   1029   197   198  0.102108  {0,3,0}     27    0
12   1031     3     4  0.305373  {0,2,0}     29    1
92   1058   104   106  0.119823  {0,2,0}     22    1
15   1060   153   156  0.799260  {1,0,0}     27    1
50   1062   204   209  0.233383  {0,1,0}     32    1
