map EGL-G2-D
fac 5 10 {0,176,23,11,128}
hosp 1 {0}
n_ALS 6 1 {1:0,1:11,4:128}
n_BLS 24 1 {5:0,8:176,2:23,6:11,3:128}
n_CLS 8 0 {3:0,2:176,1:23,1:11,1:128}
      c_m  head  tail      c_af      c_d  c_tau  c_h
45     16   205   207  0.451454  {0,1,0}     40    1
9      16   143   144  0.396399  {1,0,0}     21    1
77     31   197   199  0.190538  {0,1,0}     22    0
32     83   106   118  0.978291  {0,3,0}     28    1
86     84   130   137  0.508629  {1,1,0}     21    1
116   100   225   226  0.455522  {0,1,0}     24    1
97    147    43    44  0.868429  {0,1,0}     24    1
103   150   239   240  0.730591  {0,2,0}     40    1
64    174    14    15  0.014797  {1,1,0}     39    1
16    197   204   206  0.712214  {1,1,0}     25    0
101   221   210   211  0.863083  {0,3,0}     23    1
13    273   205   207  0.735411  {1,0,0}     35    1
83    285   136   146  0.354332  {0,2,0}     20    1
23    319    23   171  0.532059  {1,0,0}     22    1
111   334   176   177  0.238735  {0,2,0}     21    1
102   362   159   161  0.970697  {0,3,0}     38    0
122   364   171   172  0.108425  {1,0,0}     27    1
14    372   168   176  0.414466  {0,2,0}     40    1
30    376    12    13  0.912120  {0,3,0}     40    1
20    381   139   140  0.194835  {0,1,0}     21    1
57    388    53    55  0.244718  {0,0,1}     22    1
27    389   124   125  0.008208  {0,1,0}     24    1
99    396   181   182  0.970879  {0,1,0}     23    0
112   410    59    60  0.661368  {0,0,1}     23    1
119   464   204   205  0.073272  {1,0,0}     34    1
109   482   117   121  0.138667  {0,2,0}     34    1
69    484    76    77  0.322259  {1,1,0}     26    1
43    486   185   187  0.544901  {0,1,0}     33    1
8     489   226   229  0.832020  {0,2,0}     23    1
4     495     5    23  0.615274  {1,1,0}     26    1
37    498    70    79  0.059546  {0,3,0}     26    1
40    513    51    52  0.529600  {0,2,0}     30    1
19    514   106   108  0.338367  {0,3,0}     30    1
65    544    69    70  0.128879  {0,1,1}     27    1
7     545   247   248  0.739190  {0,1,0}     36    1
70    551    36    37  0.717889  {0,3,0}     34    1
68    560   164   169  0.961803  {0,2,0}     34    0
61    566    36    38  0.949819  {0,2,0}     32    0
41    596   106   118  0.849625  {1,1,0}     23    1
42    607    89    90  0.897897  {0,2,0}     36    0
127   614   234   235  0.078214  {1,0,0}     30    1
78    624    69    80  0.378725  {1,1,0}     20    1
11    625   206   207  0.621347  {0,3,0}     39    1
66    628    29    30  0.578287  {1,1,0}     27    1
28    631   140   141  0.025634  {1,1,0}     35    1
110   636   176   177  0.885422  {0,2,0}     27    0
54    639   140   142  0.280875  {0,3,0}     34    0
62    640    19    20  0.801430  {1,1,0}     34    1
49    642   125   152  0.373977  {0,2,0}     23    1
12    648   233   235  0.330276  {0,0,1}     32    0
33    657    14    15  0.186189  {0,2,0}     32    1
58    683    19    20  0.522049  {0,0,1}     36    1
1     689   140   141  0.493127  {0,1,0}     37    1
35    691   143   144  0.644996  {1,0,0}     39    1
82    692   249   250  0.967615  {1,1,0}     24    0
36    692   185   186  0.046693  {0,1,0}     24    1
94    699    63    64  0.372360  {0,2,0}     31    1
80    720   122   124  0.421024  {0,3,0}     27    1
0     731   135   136  0.005606  {0,2,0}     35    1
3     733   113   114  0.983959  {0,1,0}     34    1
56    738    40    41  0.251572  {0,1,0}     32    0
71    764    92    93  0.380506  {0,1,1}     37    0
67    787    17    19  0.982178  {1,1,0}     37    1
79    799   121   155  0.341371  {1,1,0}     27    1
60    800    54    55  0.014837  {0,2,0}     27    1
125   809   142   143  0.922387  {0,0,1}     23    1
47    842    16    18  0.274235  {0,1,1}     21    1
92    878   141   142  0.822163  {0,3,0}     28    0
22    885   189   190  0.262885  {1,2,0}     22    1
73    886    90    91  0.145292  {0,1,1}     28    1
118   890   116   123  0.430146  {1,1,0}     29    1
55    896    78    79  0.173461  {0,3,0}     30    0
50    899   152   153  0.689610  {1,0,0}     24    1
85    921     1     2  0.743832  {0,2,0}     23    1
113   923    31    38  0.161467  {1,0,0}     30    1
25    928   113   115  0.382784  {0,3,0}     29    0
59    934   121   155  0.221626  {0,0,1}     26    1
29    946   113   114  0.680335  {0,3,0}     26    1
17    949     8    33  0.743841  {0,3,0}     30    0
95    952   180   181  0.619643  {0,2,0}     20    1
104   958    34    41  0.970111  {0,3,0}     39    0
63    976   133   134  0.092014  {0,1,1}     28    1
81    981   193   194  0.988294  {0,2,0}     28    1
120   994    50    51  0.113305  {0,2,0}     35    0
52   1011    29    31  0.103704  {1,0,0}     20    1
5    1032   185   186  0.146402  {1,1,0}     37    1
126  1034    63    65  0.268624  {1,0,0}     40    1
74   1039   133   134  0.608014  {1,1,0}     40    1
87   1056   184   185  0.731657  {1,0,0}     31    1
34   1061    61    62  0.998716  {0,1,0}     24    0
31   1062    24    26  0.116702  {0,2,0}     32    1
51   1102   226   229  0.570032  {0,2,0}     38    0
38   1111   226   227  0.011555  {1,1,0}     39    1
114  1118    20    21  0.261528  {0,1,0}     31    1
108  1119   174   183  0.186058  {1,1,0}     27    1
44   1126   174   182  0.178733  {0,3,0}     33    0
91   1129    86    87  0.304936  {0,2,0}     35    0
24   1133   117   119  0.754086  {0,3,0}     40    1
2    1134    65    66  0.726565  {1,1,0}     20    1
98   1136   228   230  0.661373  {0,1,1}     29    1
100  1138   243   245  0.416398  {0,2,0}     26    0
84   1147    19    20  0.520249  {0,2,0}     31    1
15   1150    74    75  0.447358  {1,0,0}     27    1
115  1162    24    26  0.558325  {0,2,0}     37    0
39   1172   163   168  0.592224  {1,1,0}     28    1
72   1174    99   131  0.490640  {0,0,1}     31    0
88   1176     6    27  0.269728  {0,3,0}     39    1
53   1185   135   147  0.024156  {1,0,0}     25    1
75   1188   175   176  0.963123  {1,0,0}     26    1
124  1193   141   142  0.635827  {0,1,0}     29    0
107  1205   217   219  0.637312  {0,2,0}     20    1
89   1219   195   196  0.416505  {1,1,0}     31    1
18   1250   148   149  0.012654  {0,2,0}     23    1
46   1253   166   178  0.843790  {1,1,0}     31    1
26   1254   156   162  0.115217  {1,0,0}     33    1
76   1267   136   137  0.171469  {1,0,0}     40    1
6    1312   103   104  0.599497  {0,2,0}     20    1
48   1322   147   148  0.692834  {1,1,0}     22    1
123  1326     5    26  0.039520  {1,0,0}     37    1
96   1335   202   209  0.640310  {1,0,0}     25    1
21   1341   139   140  0.227024  {0,0,1}     35    1
10   1346    87    88  0.408503  {0,3,0}     30    0
105  1352   137   138  0.241452  {1,0,0}     25    1
121  1372    10    41  0.394027  {1,0,0}     40    1
117  1389   104   105  0.570985  {0,2,0}     20    1
90   1394   251   254  0.188417  {0,1,0}     25    1
93   1398   106   108  0.413267  {1,1,0}     35    1
106  1439   158   160  0.886297  {0,2,0}     25    1
