map EGL-G1-B
fac 5 10 {0,130,219,51,114}
hosp 2 {0,213}
n_ALS 7 1 {4:219,1:51,2:114}
n_BLS 19 1 {4:0,4:130,2:219,4:51,5:114}
n_CLS 7 0 {3:0,1:130,2:219,1:114}
      c_m  head  tail      c_af      c_d  c_tau  c_h
56      2   188   189  0.404063  {0,0,1}     37    1
85      6   160   164  0.700840  {0,2,0}     23    1
24      9   153   156  0.968760  {0,1,0}     21    0
29     11    30    33  0.453918  {0,2,0}     27    0
25     48   119   169  0.967279  {0,2,0}     28    1
122    54   135   136  0.156859  {0,0,1}     35    1
106   165    23   149  0.250267  {1,0,0}     35    1
108   253   122   123  0.406662  {0,2,0}     37    1
94    262   222   225  0.451363  {0,1,0}     36    1
51    284   215   216  0.425575  {0,1,0}     30    1
88    343   166   167  0.161406  {1,1,0}     37    1
67    351   202   204  0.335079  {1,0,0}     27    1
117   361   158   160  0.081251  {1,1,0}     26    1
41    395    41    51  0.286383  {1,1,0}     32    1
84    413   163   164  0.203530  {0,1,0}     37    0
45    416   203   210  0.595045  {0,2,0}     31    0
43    429     8    33  0.533566  {0,3,0}     29    1
49    465    61    62  0.492807  {0,1,1}     39    1
55    481   135   136  0.624358  {0,0,1}     27    1
40    482    23   229  0.616221  {0,2,0}     36    1
109   498   176   180  0.609939  {0,1,0}     33    0
16    509   121   123  0.263442  {0,1,0}     33    0
69    511    81    82  0.700212  {0,0,1}     33    0
102   515   215   216  0.122507  {1,1,0}     29    1
98    520   119   169  0.924335  {0,2,0}     24    0
74    521     1    12  0.671787  {0,1,1}     32    1
2     524   163   164  0.317094  {0,3,0}     27    1
27    558    50    53  0.631805  {0,3,0}     26    1
61    559   202   203  0.666923  {0,1,0}     34    1
21    561   244   245  0.699453  {0,1,0}     24    0
44    563     8     9  0.627546  {1,0,0}     26    1
76    576    23   170  0.340131  {1,1,0}     36    1
92    580   244   249  0.739595  {1,1,0}     30    1
62    582    47    64  0.902331  {0,0,1}     38    1
57    586   178   183  0.533101  {0,1,0}     22    0
73    599    86    87  0.058748  {0,1,0}     24    1
47    607   151   154  0.916041  {0,1,0}     40    1
34    624    89    91  0.896942  {1,0,0}     23    1
121   626   150   151  0.998142  {1,1,0}     26    1
115   630   234   235  0.426381  {0,1,1}     39    1
48    632   246   248  0.347547  {1,0,0}     32    1
99    653   213   216  0.485298  {1,1,0}     37    1
31    660    88    89  0.027139  {0,2,0}     34    0
65    660   144   147  0.602575  {0,3,0}     29    1
123   667   246   247  0.229760  {0,1,0}     29    0
119   670    68    69  0.177401  {1,0,0}     31    1
13    671   136   137  0.900391  {1,1,0}     24    1
77    673   100   111  0.493133  {0,2,0}     25    1
93    676    88    89  0.106702  {0,1,0}     23    1
71    689    54    58  0.855446  {0,0,1}     24    1
12    706   165   177  0.194933  {0,1,0}     20    1
97    719   213   216  0.559297  {1,1,0}     23    1
83    740     5    26  0.553710  {0,1,0}     30    1
9     748   121   122  0.683876  {1,0,0}     38    1
0     756    12    16  0.256866  {0,1,1}     27    0
80    763    59    71  0.214517  {0,1,1}     40    1
91    767     9    34  0.212066  {1,0,0}     36    1
54    815   203   210  0.547448  {0,2,0}     37    0
26    816    20    21  0.504006  {0,1,0}     31    0
127   817     8    33  0.900302  {0,1,0}     30    1
78    820   151   154  0.899429  {1,1,0}     26    1
120   827   210   211  0.481294  {0,2,0}     32    1
20    832   196   203  0.878097  {0,1,0}     37    0
89    833   223   224  0.438065  {1,1,0}     35    1
30    842   215   216  0.267232  {0,2,0}     35    0
118   853   140   149  0.415084  {0,1,1}     38    0
124   855   128   137  0.626061  {1,0,0}     28    1
37    869   120   154  0.433905  {0,3,0}     37    0
7     871     8    33  0.887053  {0,1,0}     27    0
111   874   146   147  0.834624  {1,1,0}     31    1
53    878   185   186  0.134028  {1,0,0}     28    1
18    883   120   154  0.467407  {0,2,0}     21    1
101   895    32    34  0.215436  {1,1,0}     25    1
52    896   106   108  0.320671  {0,0,1}     23    1
11    916    97   126  0.121787  {0,3,0}     34    0
8     922   165   166  0.442335  {0,2,0}     25    0
22    928   169   170  0.244019  {0,2,0}     39    0
104   932   103   104  0.706771  {0,2,0}     35    1
23    933    68    69  0.921363  {1,0,0}     22    1
10    938   137   138  0.992918  {0,2,0}     40    1
1     942    32    34  0.906185  {1,0,0}     35    1
96    945   127   128  0.717304  {0,1,0}     20    1
59    953    40    41  0.213417  {0,0,1}     30    0
87    953   185   186  0.062755  {1,0,0}     40    1
90    962    29    30  0.364333  {1,0,0}     31    0
82    963    85    86  0.810021  {0,2,0}     37    0
58    972    25    26  0.584889  {0,3,0}     29    0
