map EGL-G2-E
fac 5 10 {0,102,107,213,245}
hosp 1 {0}
n_ALS 6 1 {1:0,1:102,1:107,1:213,2:245}
n_BLS 22 1 {3:0,2:102,7:107,4:213,6:245}
n_CLS 8 0 {3:0,2:102,3:213}
      c_m  head  tail      c_af      c_d  c_tau  c_h
4       7   202   209  0.032697  {0,1,0}     30    0
53     16   240   242  0.270253  {0,2,0}     20    0
41     19    17    19  0.342788  {0,1,0}     29    1
68     28     1     2  0.151217  {1,1,0}     20    1
120    59    61    65  0.619478  {0,1,0}     29    1
79     67   234   239  0.012833  {0,1,1}     24    1
38    111    68    69  0.637965  {0,2,0}     32    1
7     119   244   245  0.598250  {1,1,0}     25    1
43    163    54    55  0.126100  {0,1,0}     32    1
57    169   163   167  0.408563  {0,3,0}     27    1
116   180   185   186  0.076290  {1,1,0}     37    1
2     181   128   139  0.544305  {0,2,0}     34    0
35    240    60    68  0.170104  {1,0,0}     27    1
21    251    78    82  0.795217  {0,2,0}     25    0
44    314   219   223  0.702414  {1,0,0}     31    1
94    331   164   169  0.379787  {0,3,0}     21    1
52    345    73    74  0.516754  {0,2,0}     27    0
121   356   222   223  0.377588  {0,1,0}     33    1
110   357    61    62  0.503685  {1,0,0}     21    1
86    363    97   115  0.752670  {0,2,0}     32    1
81    371    27    30  0.316211  {0,1,0}     27    0
92    386   102   103  0.505804  {1,2,0}     24    1
48    393   124   125  0.541045  {0,3,0}     33    1
98    406     6    27  0.166410  {0,3,0}     36    1
29    428   147   148  0.798891  {0,3,0}     32    0
126   479    54    58  0.277158  {1,1,0}     38    1
65    480   225   228  0.765954  {0,3,0}     24    0
9     480   219   220  0.179963  {1,1,0}     26    1
3     499    62    63  0.239938  {1,0,0}     24    1
80    507   161   164  0.143744  {0,0,1}     37    1
73    523   217   218  0.333125  {0,1,0}     21    1
87    535     9    34  0.597670  {0,2,0}     28    1
16    536    84    85  0.888429  {0,1,0}     29    1
31    542   234   235  0.146536  {0,3,0}     22    0
99    553    56    57  0.106795  {0,2,0}     28    1
51    556    55    56  0.423027  {0,3,0}     23    0
82    568   247   249  0.355928  {0,1,0}     28    0
49    575   101   112  0.028458  {1,2,0}     27    1
10    590   127   128  0.651424  {0,1,0}     26    1
123   602   157   161  0.797994  {0,2,0}     20    1
55    606    12    13  0.376003  {1,1,0}     22    0
66    612   248   249  0.147715  {0,3,0}     40    1
100   612   242   243  0.602876  {0,0,1}     33    1
74    619   165   166  0.161184  {0,1,0}     21    0
71    621    22    24  0.357936  {0,2,0}     24    1
63    625   178   185  0.294136  {0,1,0}     25    0
1     626   179   180  0.512187  {1,0,0}     28    1
17    630    81    89  0.107680  {0,3,0}     32    1
15    633   109   110  0.233480  {0,1,0}     24    1
106   656    84    86  0.147644  {0,1,0}     21    1
83    659    50    53  0.655952  {0,2,0}     37    0
109   662   130   137  0.526314  {0,3,0}     26    1
33    666   222   223  0.525589  {0,0,1}     32    1
114   677   198   199  0.464533  {0,2,0}     23    1
67    685   233   234  0.026798  {0,3,0}     32    0
75    693   168   176  0.255903  {1,0,0}     29    1
78    695    74    76  0.719675  {0,1,0}     28    0
47    699    91    92  0.394090  {0,3,0}     25    0
32    703   192   193  0.831858  {0,1,0}     25    0
8     712    84    86  0.357195  {0,2,0}     28    0
25    719   179   184  0.621029  {0,0,1}     36    1
61    734     7     8  0.510069  {0,0,1}     37    1
113   788   190   191  0.546349  {0,1,0}     30    1
115   804    74    76  0.000324  {0,1,0}     28    1
20    828    69    80  0.274976  {1,1,0}     22    1
70    851   147   148  0.397019  {0,1,0}     25    0
84    855   102   103  0.924366  {1,3,0}     28    1
28    858    26    28  0.144067  {0,1,0}     37    1
119   864    23   150  0.165424  {0,2,0}     29    0
64    867   243   245  0.062162  {1,0,0}     27    1
77    873     6    27  0.233643  {0,2,0}     24    1
103   878   153   154  0.841323  {0,1,0}     37    1
122   880    60    68  0.655432  {0,3,0}     32    1
69    897    31    32  0.432310  {0,0,1}     25    1
11    916   186   198  0.429614  {1,1,0}     24    1
104   917    68    69  0.846596  {0,3,0}     39    1
34    920   228   230  0.228606  {1,0,0}     21    1
97    924   193   194  0.930142  {1,0,0}     33    1
14    939   124   125  0.488091  {0,1,1}     23    1
108   953    86    87  0.348897  {0,2,0}     22    1
24    957   117   118  0.432730  {1,0,0}     31    1
107   963    25    26  0.040814  {0,3,0}     28    0
58    974   251   254  0.841948  {0,2,0}     34    1
85    991    32    34  0.881265  {0,1,1}     29    1
91   1017   244   245  0.304613  {0,1,0}     36    0
12   1022    16    18  0.029317  {0,2,0}     31    1
5    1026   247   249  0.261551  {1,1,0}     40    1
42   1029     5    26  0.084494  {1,1,0}     23    1
40   1031   194   242  0.024520  {0,3,0}     24    1
88   1032    97   112  0.690933  {1,1,0}     36    1
93   1047   201   202  0.606902  {1,2,0}     28    1
26   1047    61    65  0.429998  {0,1,0}     36    1
19   1060    99   132  0.417742  {0,3,0}     27    0
23   1087   125   152  0.502351  {0,2,0}     31    1
18   1088   127   128  0.812391  {0,1,0}     26    1
59   1090   179   180  0.504943  {0,0,1}     29    0
96   1108    68    69  0.161102  {1,0,0}     26    1
111  1108   106   118  0.303716  {1,1,0}     33    1
89   1110   107   109  0.359013  {0,2,0}     26    1
62   1123   128   139  0.645557  {1,3,0}     20    1
125  1124   164   165  0.733565  {0,1,1}     24    0
90   1134   120   162  0.270968  {0,2,0}     30    1
72   1145   217   219  0.830647  {0,1,0}     21    1
54   1147   252   253  0.560538  {0,1,0}     34    0
36   1154   228   229  0.050179  {1,3,0}     31    1
127  1159   159   161  0.342609  {1,1,0}     22    1
27   1167   154   157  0.552370  {1,1,0}     34    1
56   1189   205   207  0.049507  {0,2,0}     25    0
102  1191   185   187  0.898476  {0,0,1}     40    0
118  1192   104   114  0.726502  {0,1,0}     37    0
22   1196    89    90  0.104427  {0,3,0}     38    1
112  1210   179   180  0.140010  {0,1,0}     22    1
124  1228     6    27  0.282402  {0,0,1}     35    0
101  1230   104   105  0.029692  {0,2,0}     26    1
13   1244   151   152  0.583591  {0,3,0}     32    1
39   1244   123   124  0.950782  {0,3,0}     35    1
50   1264   155   156  0.491230  {0,1,1}     39    1
37   1268    23   237  0.215251  {1,1,0}     21    1
46   1271     4     5  0.546510  {0,3,0}     33    1
6    1274   220   221  0.525627  {0,2,0}     26    0
95   1276   123   124  0.422270  {0,2,0}     23    1
105  1304    45    64  0.612264  {0,2,0}     21    0
60   1336   143   144  0.591716  {0,1,0}     28    0
45   1357     8     9  0.870696  {0,2,0}     30    0
30   1371   250   251  0.508087  {0,1,1}     20    1
76   1372   103   104  0.515846  {1,2,0}     27    1
0    1431   113   115  0.519691  {0,2,0}     21    0
117  1436   148   149  0.749912  {0,1,0}     28    1
