map EGL-G1-D
fac 5 10 {0,198,83,51,48}
hosp 2 {0,115}
n_ALS 6 1 {2:0,3:51,1:48}
n_BLS 25 1 {5:0,5:198,4:83,5:51,6:48}
n_CLS 9 0 {1:0,1:198,6:83,1:48}
      c_m  head  tail      c_af      c_d  c_tau  c_h
6       0   111   112  0.306094  {1,0,0}     30    1
2      17    89    90  0.702127  {0,1,1}     31    1
83     35   196   203  0.585566  {0,1,0}     22    0
110    36   156   160  0.710462  {1,0,0}     37    1
37     38   228   230  0.873237  {0,2,0}     27    0
14     41   207   209  0.231751  {0,0,1}     24    1
42     46   178   182  0.784973  {0,2,0}     36    0
102    52   198   200  0.276888  {0,1,0}     40    1
92     93   140   149  0.093905  {1,0,0}     38    1
1     100   103   104  0.294162  {0,1,0}     35    0
57    108    27    30  0.263255  {0,1,0}     32    0
124   129   234   236  0.718483  {1,0,0}     30    1
44    149   145   146  0.173508  {0,1,0}     34    1
61    150    92    93  0.070149  {0,3,0}     32    0
3     177    95    97  0.401712  {1,0,0}     35    1
101   256   210   211  0.957604  {1,1,0}     31    1
117   279    50    51  0.229759  {1,2,0}     28    1
50    304   112   114  0.352772  {0,1,0}     25    1
97    319   227   228  0.902040  {0,3,0}     21    0
109   330    50    53  0.416177  {0,1,0}     40    1
118   337   130   131  0.919681  {0,2,0}     23    1
115   463   106   108  0.302046  {1,1,0}     36    1
53    511    42    43  0.499854  {1,0,0}     24    1
59    519   245   246  0.899133  {0,0,1}     36    1
16    529   121   122  0.271037  {1,1,0}     32    1
71    532   194   195  0.697627  {0,2,0}     25    1
75    584   204   209  0.282624  {0,0,1}     40    1
63    591   100   101  0.989729  {1,0,0}     29    1
93    592    43    44  0.702395  {1,0,0}     24    1
13    596    78    79  0.640935  {0,3,0}     36    1
126   600   156   162  0.981513  {1,0,0}     37    1
58    601    19    25  0.264470  {1,1,0}     34    1
27    612    83    84  0.603254  {0,3,0}     33    0
47    614   194   195  0.851328  {1,0,0}     31    1
107   627   106   107  0.196372  {0,1,0}     26    1
21    628   234   235  0.141558  {0,2,0}     20    1
94    637   219   220  0.777910  {0,1,0}     38    0
9     651   202   203  0.398781  {1,1,0}     29    1
20    656   165   174  0.448162  {0,2,0}     29    0
73    668   197   198  0.633085  {0,3,0}     26    0
0     668    46    47  0.586614  {0,3,0}     20    1
8     670    26    28  0.931447  {0,1,0}     24    1
79    674   179   180  0.843091  {0,2,0}     24    1
123   676    24    26  0.189078  {0,0,1}     34    1
55    676   203   210  0.555876  {1,2,0}     25    1
31    683   169   170  0.610732  {0,1,0}     25    0
19    685     2    14  0.957107  {0,3,0}     34    0
95    720    29    30  0.563888  {1,1,0}     33    1
108   723   242   243  0.822329  {1,0,0}     25    1
45    724    12    13  0.177245  {0,1,0}     37    1
36    725   155   161  0.670186  {0,1,0}     32    1
100   725    96   114  0.872516  {0,0,1}     29    1
70    734   196   203  0.979563  {0,1,0}     32    1
114   737   191   194  0.221095  {0,2,0}     37    0
82    758   215   216  0.295680  {0,1,0}     36    1
78    761    29    30  0.751236  {0,3,0}     29    0
87    763   155   161  0.287591  {0,1,0}     35    0
15    768     8     9  0.176102  {0,2,0}     36    1
52    773     3    23  0.702196  {1,1,0}     34    1
34    781    81    82  0.469847  {0,2,0}     25    0
98    793   153   157  0.493002  {1,0,0}     30    1
39    798    89    90  0.584333  {1,1,0}     36    1
7     844   191   193  0.689444  {1,0,0}     32    1
120   848   244   249  0.899475  {1,1,0}     35    1
67    859   234   236  0.890265  {0,1,1}     35    1
89    871    70    72  0.723923  {0,0,1}     29    1
106   882   213   216  0.257615  {0,1,0}     29    0
54    906   174   176  0.600857  {0,1,0}     25    1
26    918     9    10  0.492883  {1,0,0}     36    1
51    922   180   181  0.098987  {0,1,0}     31    0
32    930   204   205  0.622301  {0,2,0}     40    0
