map EGL-G1-B
fac 5 10 {0,90,50,67,237}
hosp 2 {0,167}
n_ALS 7 1 {2:0,3:50,1:67,1:237}
n_BLS 15 1 {1:90,7:50,3:67,4:237}
n_CLS 5 0 {1:0,1:90,3:237}
      c_m  head  tail      c_af      c_d  c_tau  c_h
78     18    39    72  0.532340  {1,0,0}     35    1
71     21    92    93  0.524784  {0,1,1}     36    1
55     30   139   141  0.082765  {1,1,0}     33    1
25     48    63    64  0.981998  {0,2,0}     23    0
105    55    41    51  0.824298  {0,0,1}     31    1
8      71   104   105  0.747884  {0,3,0}     25    0
50     74   211   213  0.197872  {0,3,0}     32    1
122    76   197   198  0.232549  {0,1,0}     35    0
46    105   161   162  0.594985  {0,2,0}     31    0
4     109    41    51  0.334130  {0,2,0}     24    0
123   122   240   242  0.305052  {1,0,0}     38    1
53    208    88    89  0.375351  {0,1,1}     32    1
39    280   244   245  0.689952  {1,1,0}     30    1
125   288   178   179  0.426691  {0,1,1}     31    1
74    289   169   173  0.337546  {0,2,0}     28    0
116   386   174   176  0.684119  {0,1,0}     23    1
97    407    49    50  0.108237  {1,0,0}     33    1
68    418   225   227  0.892255  {1,0,0}     34    1
89    475   244   248  0.531404  {0,1,0}     32    1
91    477   139   141  0.961623  {0,2,0}     24    0
13    480    80    81  0.595424  {0,1,0}     24    1
37    480   167   175  0.673208  {0,3,0}     24    0
86    485   103   104  0.690207  {1,0,0}     25    1
0     526    57    61  0.043098  {1,0,0}     21    1
100   534   211   212  0.170944  {1,0,0}     34    1
110   552   160   164  0.861676  {0,2,0}     25    1
51    556    17    22  0.293287  {1,0,0}     28    1
120   578     3    23  0.136360  {0,1,1}     20    1
31    617   103   113  0.384637  {0,1,0}     33    0
114   619   198   200  0.673365  {1,1,0}     24    1
95    627   240   241  0.775541  {1,1,0}     30    1
124   634    45    64  0.513114  {0,2,0}     35    1
18    653    35    36  0.102956  {0,3,0}     31    0
104   657    15    17  0.087266  {1,1,0}     24    0
80    678    27    30  0.055946  {0,2,0}     20    0
54    682    65    92  0.680735  {0,2,0}     35    0
26    682    31    38  0.257729  {1,1,0}     27    1
88    687   196   197  0.548699  {1,0,0}     34    1
64    689   139   141  0.552133  {0,1,0}     40    1
77    693    81    84  0.020192  {1,0,0}     37    1
98    703   104   106  0.781867  {0,0,1}     22    1
44    712   162   166  0.445447  {0,2,0}     21    1
41    724    54    55  0.097699  {0,1,1}     32    1
49    730    59    60  0.952392  {0,2,0}     30    0
29    740   244   249  0.635665  {0,1,0}     35    1
96    762    75    77  0.304304  {0,2,0}     35    0
119   771    67    68  0.298161  {0,1,0}     36    1
36    772     4    22  0.295923  {1,0,0}     26    1
79    775    70    71  0.371515  {0,2,0}     33    1
90    795   119   169  0.783110  {0,1,0}     39    0
81    800   117   118  0.322193  {0,2,0}     34    1
10    805   137   138  0.768055  {1,1,0}     31    1
19    812   153   156  0.153191  {0,3,0}     40    0
11    822    65    66  0.790672  {0,0,1}     25    0
35    836   177   178  0.174013  {0,1,0}     20    1
21    841    36    37  0.493213  {0,3,0}     33    0
40    845    47    64  0.322725  {0,1,0}     21    0
16    850   120   121  0.558713  {1,1,0}     37    1
59    851    71    72  0.266580  {1,0,0}     27    1
14    855    68    79  0.276361  {0,1,0}     27    1
82    857   177   178  0.963443  {0,2,0}     40    1
32    873   135   136  0.323161  {1,0,0}     28    1
94    879    53    55  0.100489  {0,1,0}     20    0
118   892    98    99  0.288244  {1,0,0}     28    1
103   903    43    45  0.055746  {0,2,0}     20    0
62    919    55    56  0.142488  {0,0,1}     29    1
126   919    96    97  0.922247  {0,3,0}     36    0
75    921   194   195  0.246014  {0,2,0}     33    1
