map EGL-G2-C
fac 5 10 {0,121,23,205,252}
hosp 1 {0}
n_ALS 8 1 {2:0,3:23,3:205}
n_BLS 18 1 {5:0,1:121,3:23,7:205,2:252}
n_CLS 6 0 {2:0,1:23,3:252}
      c_m  head  tail      c_af      c_d  c_tau  c_h
4       0   213   215  0.244233  {0,1,0}     30    1
38      9   234   239  0.318607  {0,1,0}     27    0
72     16   122   123  0.282536  {0,2,0}     30    0
13     84   175   177  0.825888  {0,1,0}     28    1
22    110   129   130  0.648310  {1,0,0}     20    1
124   119    71    73  0.750546  {0,1,0}     31    1
82    174   175   177  0.272642  {0,1,1}     28    0
19    184   190   191  0.438781  {0,1,0}     38    1
86    210   237   238  0.934981  {1,1,0}     37    1
126   226    55    56  0.427278  {0,1,0}     24    0
60    227   204   206  0.733136  {0,2,0}     23    0
39    293   247   248  0.635632  {0,2,0}     37    1
108   328   126   127  0.431107  {0,2,0}     31    1
35    328   201   203  0.113983  {1,0,0}     33    1
119   377    36    38  0.044028  {1,1,0}     24    1
110   426    24    25  0.490656  {0,1,0}     27    0
57    434   247   248  0.404241  {0,2,0}     40    0
44    445    68    69  0.678078  {1,1,0}     35    1
79    452   186   188  0.096360  {0,2,0}     28    1
5     467   158   159  0.330880  {0,2,0}     23    0
75    478   179   183  0.514417  {0,3,0}     38    0
122   491    49    56  0.746433  {0,2,0}     29    1
109   494   195   248  0.519137  {0,1,0}     39    1
27    508   234   235  0.624380  {0,1,0}     21    0
111   512   234   235  0.329869  {0,1,0}     31    0
113   524   239   240  0.090169  {0,1,0}     39    1
49    536    69    80  0.288564  {0,1,1}     29    1
16    555    22    24  0.963482  {0,1,0}     27    1
24    555    69    80  0.016238  {0,0,1}     21    0
52    571   135   147  0.606431  {0,1,0}     28    0
115   579   148   149  0.229991  {1,0,0}     29    1
61    584   179   180  0.895998  {1,1,0}     35    1
64    592    36    38  0.720363  {1,1,0}     35    1
107   597   105   106  0.988179  {1,0,0}     30    1
99    607   220   221  0.735565  {0,2,0}     32    0
12    622    12    13  0.062691  {1,1,0}     30    1
96    623   194   242  0.600901  {0,3,0}     38    1
104   633   126   127  0.309276  {1,0,0}     22    1
23    640    49    50  0.344100  {0,2,0}     26    1
87    642   215   221  0.017237  {0,3,0}     30    1
3     646     3    15  0.874766  {0,1,0}     31    1
68    652   239   244  0.057178  {0,2,0}     27    0
117   653   204   205  0.082350  {1,1,0}     20    1
45    661    39    40  0.077154  {0,2,0}     33    0
100   662   227   231  0.569849  {1,3,0}     20    1
65    670   151   153  0.217867  {0,3,0}     27    0
59    670    96    98  0.449254  {0,1,0}     30    1
77    671   216   218  0.020181  {0,1,0}     21    0
73    678    70    71  0.929816  {1,1,0}     36    1
102   680   139   140  0.636204  {0,2,0}     22    1
20    688   129   138  0.586943  {0,3,0}     23    1
34    696   239   243  0.790595  {1,1,0}     24    1
0     701     6     7  0.560413  {1,1,0}     22    1
31    701   120   162  0.258849  {0,2,0}     40    0
15    714   168   176  0.412639  {0,1,0}     33    1
43    717    59    60  0.359114  {0,2,0}     37    1
74    719   146   147  0.047654  {1,1,0}     30    1
11    719   158   160  0.755971  {0,1,0}     32    1
58    743   239   244  0.818504  {0,2,0}     34    1
103   744   206   207  0.654418  {1,0,0}     36    1
56    750   118   119  0.744438  {0,1,0}     28    1
53    757   102   103  0.330252  {0,1,0}     34    0
114   761    47    64  0.102883  {1,0,0}     32    1
42    778   246   247  0.519001  {0,1,0}     28    1
26    788    49    56  0.233279  {0,3,0}     23    0
70    799   152   155  0.989146  {0,3,0}     27    0
121   808   122   124  0.985643  {0,3,0}     23    0
10    808   175   177  0.973672  {0,3,0}     34    1
66    811   168   176  0.882643  {1,0,0}     38    1
91    827    71    72  0.451766  {1,0,0}     20    1
28    849     9    34  0.049775  {0,0,1}     34    0
17    849    71    72  0.783534  {0,2,0}     20    1
14    851    13    14  0.118146  {0,3,0}     31    1
127   855   198   199  0.946477  {0,1,0}     37    1
98    867    54    58  0.068194  {0,1,0}     26    1
69    908     4     5  0.178429  {0,1,0}     39    0
18    908   154   157  0.239885  {1,1,0}     28    1
118   935    43    46  0.055998  {1,0,0}     39    1
106   940    16    18  0.909993  {1,0,0}     21    1
30    942   219   223  0.708694  {0,2,0}     36    1
54    944    57    61  0.629819  {0,1,0}     29    1
125   950   218   250  0.263603  {0,0,1}     39    1
2     963   192   194  0.533272  {0,3,0}     38    0
94    971    27    28  0.312200  {1,0,0}     30    1
50    975    54    55  0.197513  {1,0,0}     30    1
63    984   213   215  0.090555  {0,1,1}     38    1
88    989   210   215  0.251987  {0,1,0}     30    1
97   1015   139   140  0.213969  {1,1,0}     33    1
62   1023    17    22  0.583545  {0,1,0}     37    1
37   1034   239   243  0.514486  {0,0,1}     39    1
48   1044   133   135  0.213769  {0,3,0}     27    1
40   1046     2     3  0.024979  {1,0,0}     31    1
32   1047   130   137  0.556879  {0,2,0}     22    0
101  1048   217   219  0.645093  {0,2,0}     23    0
85   1050    18    20  0.297547  {0,2,0}     32    0
67   1054   105   107  0.024371  {1,1,0}     27    1
33   1056   219   220  0.199809  {0,2,0}     26    1
120  1064   124   125  0.159786  {0,2,0}     39    0
92   1079   246   247  0.375006  {0,1,0}     21    1
7    1082    68    69  0.773284  {0,1,0}     29    1
71   1106   197   199  0.226701  {1,1,0}     28    1
29   1106     8     9  0.318904  {0,1,0}     36    0
80   1110   245   246  0.692059  {1,0,0}     39    1
78   1129   203   204  0.285903  {0,0,1}     26    1
116  1139   125   150  0.496043  {0,1,0}     20    0
89   1141   156   162  0.727724  {0,3,0}     24    0
83   1144   118   119  0.033819  {1,1,0}     23    1
123  1151    82    83  0.641445  {0,2,0}     40    1
41   1161    78    79  0.826163  {1,0,0}     32    1
93   1181   140   142  0.643828  {1,2,0}     39    1
21   1189     2     3  0.385298  {1,0,0}     30    1
36   1203     6     7  0.664238  {0,2,0}     40    1
90   1208    76    78  0.237589  {0,3,0}     31    1
76   1211    91    92  0.935801  {0,2,0}     27    1
105  1230   126   127  0.532384  {0,1,0}     25    1
95   1231   200   201  0.325120  {0,0,1}     26    0
84   1267    91    92  0.020358  {0,1,0}     20    0
25   1270   129   138  0.096650  {1,1,0}     24    1
46   1294    55    56  0.420336  {0,1,0}     39    1
55   1304   133   134  0.556082  {1,0,0}     29    1
51   1308    66    92  0.633383  {0,2,0}     27    0
47   1319    69    80  0.664074  {0,2,0}     26    0
9    1320   195   196  0.036317  {0,0,1}     38    0
112  1340   164   165  0.544632  {0,1,0}     20    0
81   1365    72    73  0.945742  {1,1,0}     29    1
8    1365    57    61  0.582682  {1,1,0}     36    1
6    1398    70    71  0.523360  {0,1,0}     21    1
1    1416   228   230  0.340051  {0,1,0}     39    1
