map EGL-G1-B
fac 5 10 {0,92,226,72,232}
hosp 2 {0,12}
n_ALS 5 1 {1:0,3:72,1:232}
n_BLS 17 1 {2:0,2:92,3:226,7:72,3:232}
n_CLS 9 0 {4:0,2:92,1:226,2:232}
      c_m  head  tail      c_af      c_d  c_tau  c_h
94      9   176   180  0.224744  {0,1,0}     28    1
73     16   173   181  0.750193  {1,0,0}     28    1
84     23    75    77  0.140684  {1,1,0}     22    1
122    25   192   193  0.357190  {1,1,0}     31    1
33     55   202   203  0.953350  {0,3,0}     34    1
100    58   243   244  0.997365  {0,1,0}     38    1
83     76    67    68  0.311160  {0,2,0}     37    1
51     78   107   108  0.895616  {0,2,0}     22    1
38     89    84   100  0.424121  {0,2,0}     28    1
22     96   199   202  0.114540  {1,1,0}     39    1
32    114    56    57  0.887220  {1,3,0}     37    0
67    171   165   166  0.707134  {0,3,0}     27    1
15    191    79    80  0.905289  {0,2,0}     24    0
121   225    53    54  0.023881  {1,1,0}     35    1
63    420   134   146  0.814657  {1,0,0}     32    1
103   421   144   147  0.046513  {0,1,1}     32    0
41    422     9    10  0.052711  {0,2,0}     36    0
98    423     5    26  0.219388  {1,0,0}     29    1
34    437    75    77  0.850587  {0,3,0}     34    1
118   447   207   209  0.239720  {0,1,1}     37    1
16    450   178   183  0.550967  {1,0,0}     22    1
60    474    43    45  0.893967  {0,1,0}     28    0
104   476    23   149  0.758597  {0,3,0}     31    1
117   503    36    37  0.331527  {0,1,0}     22    1
115   513   163   168  0.176334  {0,3,0}     38    1
35    523   165   177  0.962714  {0,2,0}     29    1
13    534   161   162  0.992916  {0,0,1}     38    1
11    550     1    12  0.683473  {1,1,0}     37    1
90    553   144   145  0.885350  {1,0,0}     26    1
4     554   228   229  0.269848  {0,1,0}     33    1
9     572    66    67  0.973485  {0,1,1}     35    0
14    579    90    91  0.297986  {0,3,0}     39    1
72    588    66    68  0.564482  {1,0,0}     24    1
66    600   195   197  0.093772  {1,3,0}     30    1
28    619   191   194  0.558961  {0,2,0}     32    1
119   633    89    91  0.042449  {1,0,0}     39    1
7     633    31    38  0.772725  {0,0,1}     23    0
123   636   242   245  0.107590  {1,0,0}     30    1
93    636    73    75  0.409254  {0,1,0}     24    1
8     649    27    30  0.418514  {0,1,0}     23    0
86    671   244   248  0.477219  {0,1,0}     31    0
25    678     4    22  0.328096  {0,3,0}     23    0
29    681    16    17  0.521902  {0,2,0}     25    0
110   699    85    86  0.007903  {1,0,0}     21    1
87    704     9    34  0.857101  {1,1,0}     34    1
127   709   129   130  0.364427  {1,1,0}     26    1
85    726   134   135  0.090472  {0,1,0}     33    1
30    729    18    19  0.009850  {0,1,0}     38    1
97    730   177   184  0.799381  {1,2,0}     39    1
113   735   152   153  0.011152  {0,1,0}     25    0
24    745    56    57  0.855537  {0,0,1}     23    0
69    750   190   191  0.557049  {0,2,0}     22    1
99    752   231   236  0.822183  {1,1,0}     33    1
48    755   204   205  0.347528  {0,1,0}     24    0
102   765    43    45  0.087217  {0,3,0}     31    0
5     767   244   245  0.504091  {0,1,0}     35    1
47    770    23   170  0.784691  {0,1,0}     30    0
59    784     2    14  0.801354  {0,1,0}     21    0
114   793     3    15  0.116782  {0,1,0}     30    1
55    797    43    44  0.205414  {0,1,1}     39    0
108   798   231   236  0.934580  {0,1,0}     25    1
50    804    77    81  0.114600  {1,1,0}     36    1
12    834   147   148  0.814768  {1,1,0}     31    1
39    835   123   124  0.491447  {0,1,0}     29    1
45    836    98   131  0.429294  {0,3,0}     33    1
109   837     7    30  0.408964  {0,2,0}     37    1
6     846   178   179  0.426316  {0,2,0}     31    0
95    854     3     4  0.033749  {1,0,0}     38    1
23    858   126   127  0.375030  {0,1,0}     24    1
125   868    50    52  0.487246  {1,0,0}     37    1
92    871   207   209  0.113326  {0,1,0}     35    0
37    873    86    87  0.769229  {1,0,0}     37    1
31    874    69    78  0.839734  {0,2,0}     28    1
54    879   190   192  0.458146  {0,1,0}     20    1
36    881    49    56  0.181406  {0,3,0}     20    0
65    894    77    81  0.608310  {1,0,0}     21    1
53    900   240   242  0.939314  {0,1,0}     24    1
116   901   163   164  0.757554  {0,1,0}     33    0
101   903   120   154  0.454816  {0,3,0}     40    0
20    906    57    61  0.462093  {1,0,0}     24    1
70    909   155   156  0.774719  {1,0,0}     36    1
89    916   242   245  0.052008  {0,1,0}     31    0
120   918   226   231  0.309523  {0,2,0}     31    1
52    924    83    84  0.538606  {0,2,0}     25    1
42    932    22    24  0.586928  {1,0,0}     30    1
61    935    14    15  0.014742  {0,1,1}     32    1
111   953    40    41  0.242527  {0,0,1}     37    0
79    955   225   227  0.961623  {1,0,0}     39    1
71    969   234   235  0.396488  {0,1,1}     31    0
0     986    82    83  0.304712  {0,1,0}     24    0
18    990   202   204  0.628637  {1,0,0}     32    1
80    992   101   110  0.385317  {0,1,0}     26    0
75   1004    41    51  0.730299  {0,2,0}     27    0
1    1023   195   196  0.480655  {0,2,0}     23    1
106  1030   220   222  0.277902  {1,2,0}     38    1
124  1054   192   193  0.736469  {1,0,0}     29    1
58   1071    56    57  0.395512  {0,1,0}     40    0
81   1076   242   243  0.428040  {1,2,0}     32    1
49   1090   139   140  0.462251  {0,3,0}     20    1
74   1097     9    34  0.415847  {1,2,0}     29    1
44   1102   107   108  0.058339  {0,1,1}     40    1
64   1108   178   183  0.939692  {1,0,0}     20    0
21   1112    10    11  0.088762  {0,3,0}     20    1
68   1117   141   142  0.933418  {0,2,0}     38    1
91   1140    43    46  0.843830  {0,2,0}     37    1
78   1143   231   236  0.335743  {1,0,0}     39    1
27   1173    54    55  0.517382  {1,1,0}     35    1
57   1182    57    61  0.338938  {1,1,0}     40    1
43   1187   246   248  0.526205  {0,3,0}     38    0
105  1197   231   236  0.725250  {0,3,0}     29    1
76   1198    95    97  0.589583  {0,3,0}     38    1
10   1216   163   164  0.362933  {0,2,0}     37    1
2    1243    17    22  0.730774  {1,0,0}     40    1
82   1270   144   147  0.721664  {1,0,0}     20    1
17   1273   156   160  0.894878  {0,2,0}     29    1
126  1276   240   242  0.924713  {0,0,1}     24    1
40   1283   232   233  0.872509  {0,0,1}     25    1
107  1313   240   242  0.027290  {0,2,0}     37    1
46   1345   199   201  0.826829  {0,1,0}     33    0
62   1347    24    26  0.708719  {0,2,0}     23    1
3    1354   160   163  0.911938  {0,2,0}     37    1
56   1365    20    21  0.705377  {0,1,0}     34    0
88   1378   243   244  0.961655  {1,0,0}     27    1
77   1381   150   152  0.436080  {0,2,0}     33    1
26   1383    81    84  0.395317  {0,0,1}     22    0
19   1386   219   220  0.097916  {0,0,1}     23    1
112  1423   104   105  0.410649  {0,1,0}     39    1
96   1432    23   170  0.379410  {0,1,1}     34    1
