map EGL-G2-B
fac 5 10 {0,201,169,202,74}
hosp 1 {0}
n_ALS 6 1 {1:201,3:202,2:74}
n_BLS 20 1 {4:0,2:201,5:169,5:202,4:74}
n_CLS 9 0 {2:0,1:201,2:169,2:202,2:74}
      c_m  head  tail      c_af      c_d  c_tau  c_h
97     16   199   200  0.742916  {0,2,0}     28    1
69     32   104   114  0.626825  {0,1,0}     29    0
3      61   176   177  0.240075  {1,0,0}     33    1
47     98    22    24  0.306770  {0,1,0}     32    1
1     106    51    52  0.956946  {0,2,0}     37    1
51    109   201   203  0.323434  {0,1,0}     28    0
76    136   222   223  0.594827  {1,1,0}     22    1
4     148   193   246  0.023831  {0,3,0}     28    1
124   173     8    33  0.612337  {0,3,0}     39    1
62    179   171   172  0.494841  {1,0,0}     30    1
115   202   140   142  0.295658  {0,1,0}     40    1
99    236   157   163  0.417338  {0,2,0}     26    1
75    290    55    56  0.625659  {1,1,0}     27    1
49    328   209   216  0.119741  {0,2,0}     29    0
68    359   249   252  0.183164  {0,2,0}     36    0
25    378   208   210  0.305482  {0,3,0}     30    1
60    383   105   107  0.633322  {0,2,0}     23    1
48    387   216   218  0.757784  {1,1,0}     28    1
12    393   225   226  0.250778  {0,1,0}     37    0
94    421    61    62  0.338785  {0,1,1}     29    1
41    431    25    26  0.964281  {1,0,0}     27    1
108   437     2     3  0.270544  {0,1,0}     39    0
53    444   253   254  0.596129  {0,1,0}     38    0
7     457    53    55  0.683983  {0,3,0}     37    0
16    464   226   229  0.869008  {0,3,0}     22    0
81    483   124   125  0.933369  {1,1,0}     27    1
105   515   130   131  0.695510  {0,3,0}     22    1
42    531   161   165  0.222998  {0,2,0}     37    0
114   541   166   175  0.779511  {1,1,0}     35    1
10    541   239   243  0.823254  {1,0,0}     29    1
9     549    95    99  0.907622  {1,1,0}     28    1
46    549    15    17  0.000232  {1,0,0}     33    1
14    554   205   207  0.792829  {0,1,1}     34    1
43    559   143   144  0.508330  {0,2,0}     36    1
73    563   107   109  0.192574  {1,0,0}     38    1
23    573    67    68  0.443958  {1,0,0}     39    1
29    578   205   208  0.808239  {1,1,0}     26    1
106   581    39    52  0.503037  {1,0,0}     26    0
39    585     6     7  0.864161  {1,0,0}     24    1
101   621   225   226  0.855197  {1,0,0}     24    1
88    657    92    93  0.428578  {0,2,0}     35    0
31    671     5    23  0.308518  {1,1,0}     22    1
34    671   105   107  0.846012  {0,0,1}     36    1
72    675    42    43  0.007673  {0,1,0}     26    1
50    677    11    42  0.404265  {0,2,0}     38    1
52    684   140   142  0.251026  {0,1,1}     40    1
56    694   197   199  0.479613  {0,3,0}     25    1
5     697   152   155  0.564513  {0,1,0}     39    0
80    719    92    93  0.278844  {1,1,0}     22    1
58    722    10    11  0.704855  {1,1,0}     39    1
22    728   105   107  0.397155  {0,2,0}     33    0
33    734    47    48  0.644103  {0,2,0}     27    0
6     748   105   106  0.823369  {0,3,0}     25    1
44    757    16    17  0.454260  {0,1,0}     32    1
86    763    99   132  0.427221  {1,0,0}     26    1
67    764   174   183  0.825509  {0,1,1}     25    1
54    765   101   112  0.186638  {0,2,0}     39    0
71    771    10    41  0.826098  {0,0,1}     27    1
96    785    99   132  0.400418  {1,1,0}     25    1
63    785     4    22  0.242773  {0,3,0}     28    1
35    788    97    98  0.429306  {0,1,0}     33    1
26    794     3     4  0.742151  {0,1,0}     32    1
45    807   161   164  0.208943  {0,2,0}     24    0
24    807   151   153  0.602726  {1,0,0}     25    0
36    814   177   180  0.000395  {0,1,1}     23    1
95    814   199   200  0.105174  {1,0,0}     32    1
0     828   216   218  0.877927  {0,1,0}     21    0
89    832   239   243  0.052722  {0,3,0}     28    0
66    851   185   186  0.150327  {0,2,0}     30    0
30    856   200   201  0.797454  {0,2,0}     24    0
18    861   174   189  0.580777  {1,0,0}     38    1
107   869    42    43  0.768532  {0,1,1}     28    0
27    870   152   153  0.373395  {0,1,0}     34    0
21    871    10    11  0.663309  {0,0,1}     39    1
126   877   154   158  0.120081  {0,1,0}     31    1
85    887   220   221  0.911540  {0,2,0}     39    0
55    906   197   200  0.143318  {1,1,0}     28    1
125   931   125   126  0.203632  {0,1,1}     32    0
118   936   137   138  0.569106  {0,1,0}     23    1
117   941   181   182  0.891981  {0,1,1}     24    0
102   947   217   219  0.292985  {0,1,0}     39    1
20    955    66    93  0.722545  {0,1,1}     25    1
104   956   227   233  0.719692  {1,0,0}     38    0
121   961    80    81  0.680784  {0,1,0}     27    0
116   962   147   148  0.075516  {1,0,0}     32    1
2     980   209   216  0.812872  {0,1,0}     34    1
61   1007    30    33  0.646056  {1,2,0}     33    1
83   1023   192   194  0.438313  {0,2,0}     21    0
87   1030     4     5  0.965536  {0,2,0}     30    0
90   1041    56    57  0.926575  {0,1,1}     37    0
92   1058   177   181  0.296874  {1,1,0}     36    1
40   1079    23   171  0.422940  {0,0,1}     32    1
38   1085   177   180  0.363348  {0,0,1}     38    0
32   1089   130   131  0.844688  {1,1,0}     22    1
120  1094   150   151  0.100226  {1,1,0}     33    1
127  1095    43    45  0.218480  {0,1,0}     27    0
77   1097     5    23  0.122819  {0,2,0}     39    1
113  1097   151   152  0.887725  {0,3,0}     28    1
64   1101   152   153  0.221610  {0,2,0}     20    1
19   1107    42    43  0.838614  {0,1,0}     26    1
37   1123    96    98  0.429550  {1,1,0}     37    0
79   1123   212   213  0.168419  {0,0,1}     30    1
82   1132     0     1  0.067001  {1,0,0}     30    1
17   1134   170   174  0.751165  {0,3,0}     31    1
112  1139    39    52  0.049080  {0,1,1}     25    0
93   1148    40    41  0.529541  {1,0,0}     29    1
110  1148    47    48  0.439334  {0,3,0}     31    0
98   1149    43    44  0.020211  {1,0,0}     39    1
84   1155    99   131  0.884553  {1,1,0}     33    1
13   1156    16    17  0.996293  {1,0,0}     26    1
8    1168   165   166  0.341398  {1,0,0}     30    1
65   1174   217   219  0.545046  {0,1,0}     35    1
109  1186    26    28  0.787848  {0,3,0}     25    1
11   1190   174   189  0.797505  {0,1,0}     32    1
59   1220    74    76  0.862877  {0,1,0}     26    0
100  1235    38    40  0.773647  {0,0,1}     22    1
119  1244   237   238  0.950600  {0,0,1}     21    1
57   1299    79    80  0.617508  {0,2,0}     24    0
70   1300    19    20  0.840332  {0,1,0}     22    0
74   1302    83    84  0.429464  {1,1,0}     34    1
15   1347    63    64  0.414520  {0,1,0}     22    1
91   1354    60    68  0.358417  {0,1,0}     35    0
28   1356     1    12  0.449615  {0,0,1}     22    1
103  1357     8    33  0.816306  {1,1,0}     27    1
122  1361   179   184  0.905458  {0,3,0}     23    0
78   1372   137   138  0.182241  {0,1,1}     39    1
123  1375     1    12  0.441253  {0,3,0}     23    1
111  1414    69    80  0.484302  {1,0,0}     21    1
