map EGL-G1-B
fac 5 10 {0,226,162,39,127}
hosp 2 {0,142}
n_ALS 6 1 {4:0,1:226,1:39}
n_BLS 22 1 {4:0,3:226,6:162,2:39,7:127}
n_CLS 10 0 {2:0,3:226,1:162,2:39,2:127}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95      8    65    66  0.399705  {0,1,0}     20    0
46     63   190   192  0.530554  {0,2,0}     36    0
12     82   157   158  0.500705  {0,2,0}     34    1
124    86   240   242  0.973366  {0,2,0}     32    1
116    86     3    15  0.196656  {0,2,0}     39    1
23     94    63    64  0.244467  {0,1,0}     23    1
45    108   125   149  0.091901  {1,3,0}     34    1
62    130   242   243  0.387237  {0,1,1}     29    0
110   151   219   220  0.487089  {0,1,1}     24    1
29    181     3     4  0.838232  {1,0,0}     25    1
94    198   140   149  0.659298  {0,1,1}     24    0
99    217    51    52  0.943182  {0,1,1}     39    1
127   257     3     4  0.367683  {0,1,0}     39    0
8     299    14    15  0.903025  {0,1,0}     23    1
21    306   137   138  0.203460  {0,1,0}     38    0
0     397    16    18  0.313724  {0,3,0}     24    1
104   399   140   149  0.340820  {0,1,0}     27    1
56    401   120   121  0.628127  {0,1,0}     25    0
20    404   107   108  0.653331  {0,2,0}     30    1
87    453    13    14  0.933434  {1,0,0}     38    1
121   467    45    64  0.728261  {0,1,0}     32    1
118   478   188   189  0.822430  {1,1,0}     36    1
5     493   189   190  0.780930  {1,1,0}     40    1
86    499   175   176  0.853293  {0,1,1}     28    0
125   506   198   199  0.598590  {1,0,0}     26    1
122   507   145   146  0.219597  {0,1,0}     31    0
43    513    18    20  0.816242  {0,2,0}     23    0
100   520    51    52  0.787675  {0,1,0}     23    0
61    525    98   130  0.650980  {1,1,0}     37    1
74    527   102   110  0.669876  {1,1,0}     20    1
47    534    48    49  0.250946  {0,1,0}     25    1
19    534    65    92  0.738353  {0,2,0}     37    1
68    546     3     4  0.744842  {0,0,1}     32    1
65    555    65    91  0.744784  {1,0,0}     21    1
106   560   179   180  0.362452  {0,1,0}     23    0
18    572   215   216  0.234467  {1,1,0}     30    1
91    581    19    25  0.285255  {0,1,0}     38    0
102   586   174   176  0.053403  {1,0,0}     37    1
10    590    83    84  0.394738  {0,1,0}     24    1
16    595   199   202  0.060649  {0,2,0}     34    0
67    603   189   241  0.792000  {1,2,0}     38    1
82    610   246   247  0.709121  {0,2,0}     22    0
49    612    30    33  0.012493  {0,1,0}     24    1
37    617   142   143  0.694576  {1,1,0}     23    1
50    629    90    95  0.647016  {0,2,0}     34    1
25    637   198   200  0.648398  {0,2,0}     29    1
48    637     9    10  0.972507  {0,1,0}     35    0
44    642    54    55  0.033918  {0,1,0}     35    1
71    669   210   212  0.290476  {0,1,0}     35    1
66    670    90    91  0.471870  {1,1,0}     26    1
2     671   232   233  0.482063  {0,2,0}     23    1
51    673   160   164  0.006956  {0,1,0}     21    1
26    682   132   134  0.733491  {1,3,0}     33    1
15    684    24    25  0.386838  {0,1,0}     35    0
38    694   211   213  0.640204  {1,1,0}     38    1
101   702    48    49  0.857834  {1,1,0}     35    1
42    723   215   216  0.777906  {0,1,1}     29    1
108   723   157   158  0.268318  {0,1,1}     24    1
64    729   245   246  0.623032  {0,1,0}     29    0
107   760   150   151  0.330625  {0,2,0}     35    0
126   769    36    39  0.873711  {1,1,0}     33    1
36    770   144   147  0.274266  {1,0,0}     24    1
33    774   139   140  0.101386  {0,2,0}     32    0
105   799    13    14  0.321604  {0,3,0}     40    1
4     800   186   187  0.196364  {0,3,0}     22    1
77    820   231   236  0.744294  {0,3,0}     40    1
34    834   202   203  0.684135  {0,1,0}     39    1
123   839   119   169  0.128627  {0,1,0}     34    0
13    857    19    25  0.555628  {0,1,0}     36    0
28    859   234   236  0.993124  {1,0,0}     35    1
92    866    23   170  0.158674  {1,0,0}     36    1
115   876    59    60  0.958597  {1,1,0}     23    0
81    878   156   162  0.147008  {1,0,0}     26    1
117   881    58    59  0.267032  {0,2,0}     21    0
54    886    93    94  0.416737  {0,1,0}     21    0
120   894   127   128  0.934868  {0,2,0}     20    0
6     903   121   122  0.941712  {0,2,0}     39    1
39    908     3    23  0.246690  {0,1,0}     27    1
93    911   229   230  0.829033  {0,3,0}     22    1
14    932   222   225  0.149841  {1,0,0}     39    1
98    939    36    39  0.945027  {0,2,0}     38    1
109   959   215   216  0.342418  {1,0,0}     24    1
41    983   232   234  0.599302  {1,0,0}     30    1
85    985   154   155  0.875878  {1,1,0}     31    1
83    986   238   239  0.238872  {1,1,0}     33    1
89    986    98   131  0.096503  {0,2,0}     32    1
53    996   125   149  0.495339  {0,3,0}     26    1
80   1002    53    54  0.526351  {1,1,0}     36    1
30   1011   190   192  0.215947  {0,3,0}     22    0
59   1021   162   166  0.829266  {0,3,0}     20    0
113  1026    49    50  0.070572  {1,1,0}     24    1
27   1041    97   126  0.030167  {0,2,0}     25    1
103  1050   228   230  0.284404  {1,1,0}     38    1
69   1056   206   207  0.711921  {0,3,0}     28    0
52   1057   101   110  0.549740  {0,3,0}     36    1
72   1072   174   175  0.569265  {1,2,0}     20    1
7    1072    28    29  0.773636  {0,3,0}     37    1
79   1076    71    72  0.297010  {1,1,0}     37    1
55   1080     0     1  0.515624  {0,3,0}     33    1
57   1080   226   231  0.922669  {1,1,0}     30    0
96   1083    75    77  0.611828  {1,3,0}     24    0
9    1093   244   249  0.675468  {0,1,0}     21    1
35   1093    16    17  0.431471  {0,2,0}     22    1
3    1102    39    72  0.070111  {0,3,0}     22    1
11   1114     2     3  0.066461  {0,2,0}     30    1
84   1132    34    41  0.600905  {0,1,0}     27    1
60   1144   189   190  0.822641  {0,3,0}     22    1
76   1144   178   182  0.013711  {0,1,0}     29    0
114  1144   129   130  0.851747  {1,0,0}     26    1
40   1145   177   184  0.538293  {0,3,0}     33    1
119  1147   112   113  0.012132  {0,0,1}     30    1
31   1150   246   247  0.348539  {0,2,0}     29    0
90   1156    17    19  0.645732  {0,2,0}     37    0
88   1168   123   124  0.803569  {0,2,0}     34    1
78   1174   213   214  0.569892  {0,1,0}     33    1
112  1189     9    10  0.513790  {0,1,0}     28    1
24   1195   234   235  0.541798  {1,0,0}     33    1
32   1198   193   194  0.102751  {1,1,0}     28    1
58   1216     7    30  0.453816  {0,2,0}     20    1
73   1289    56    57  0.803825  {1,1,0}     27    1
111  1303   163   168  0.003673  {0,3,0}     24    1
70   1304    50    51  0.182702  {0,2,0}     30    0
75   1338    90    91  0.150945  {1,0,0}     21    1
97   1349   155   156  0.947891  {0,3,0}     36    1
1    1357   213   216  0.670339  {1,1,0}     32    1
17   1375   157   159  0.190956  {0,2,0}     36    1
63   1390   115   122  0.515721  {0,1,0}     31    1
22   1393    86    87  0.622711  {0,1,0}     38    1
