map EGL-G1-B
fac 5 10 {0,230,245,63,194}
hosp 3 {0,59,241}
n_ALS 8 1 {2:0,2:230,2:245,2:194}
n_BLS 25 1 {4:0,3:230,6:245,6:63,6:194}
n_CLS 6 0 {1:0,1:230,1:245,2:63,1:194}
      c_m  head  tail      c_af      c_d  c_tau  c_h
113    41   139   140  0.343512  {0,1,1}     34    1
67     48    65    66  0.548879  {0,1,0}     32    0
76    128    69    70  0.140310  {0,1,0}     39    1
86    165     6    27  0.983414  {0,0,1}     36    1
92    195   237   240  0.764860  {1,2,0}     27    1
96    212   189   241  0.661720  {0,1,0}     37    1
13    213   140   149  0.592963  {0,3,0}     31    1
19    225   146   147  0.445718  {0,2,0}     29    0
47    246    40    41  0.594395  {0,3,0}     28    0
62    259    69    70  0.154143  {0,2,0}     27    1
74    262    94    98  0.958018  {0,3,0}     39    1
9     284    93    94  0.578427  {0,2,0}     30    1
114   302   142   144  0.268744  {0,2,0}     34    1
63    322   112   113  0.993133  {0,1,1}     34    0
90    325    17    22  0.433025  {1,1,0}     30    0
111   363   130   131  0.406726  {0,1,0}     40    0
48    408     5     6  0.286975  {0,3,0}     34    1
10    412   173   181  0.896030  {0,1,0}     37    1
16    421    88    89  0.956192  {1,1,0}     23    0
121   452   213   216  0.188118  {0,1,0}     39    1
68    453   204   205  0.788135  {0,1,0}     23    0
122   470    27    30  0.755751  {1,1,0}     40    1
34    476    28    29  0.142645  {0,3,0}     40    0
125   484     1     2  0.454660  {0,1,0}     33    0
21    489     5     6  0.344033  {0,2,0}     24    0
95    495   225   226  0.106897  {0,0,1}     27    0
119   507   147   148  0.666328  {1,0,0}     21    1
77    509    88    89  0.953713  {1,1,0}     29    0
109   510   216   217  0.428334  {0,1,0}     30    0
24    516   151   154  0.508059  {0,0,1}     39    1
31    516   103   113  0.828044  {0,1,0}     25    1
120   540   115   116  0.407189  {1,0,0}     33    1
101   541    51    52  0.660447  {1,1,0}     39    1
85    547    65    66  0.398313  {0,2,0}     33    1
99    548    25    26  0.990866  {1,2,0}     26    0
0     548   110   113  0.738124  {0,0,1}     24    0
60    554    27    30  0.281307  {0,2,0}     26    1
39    596   174   175  0.781754  {0,1,0}     37    1
82    598   153   156  0.543475  {1,1,0}     28    1
1     619   198   199  0.110750  {1,1,0}     38    1
103   620   212   243  0.113112  {0,2,0}     21    0
26    625   231   236  0.358236  {0,2,0}     37    1
104   634   191   193  0.530238  {1,1,0}     32    1
20    647   226   231  0.712449  {0,2,0}     27    0
70    661   119   169  0.636312  {1,1,0}     24    1
116   661    39    40  0.301464  {1,1,0}     30    1
118   664   104   106  0.742647  {0,0,1}     27    1
124   665   135   145  0.288719  {1,0,0}     32    1
80    671   131   132  0.628696  {0,1,0}     22    0
15    688    45    46  0.642607  {1,0,0}     30    1
117   694   199   201  0.146519  {1,1,0}     37    1
126   696   160   164  0.408145  {1,0,0}     28    1
27    719    43    46  0.881011  {0,2,0}     20    0
87    733    84   100  0.591806  {0,1,0}     30    1
18    746    22    24  0.640570  {0,1,0}     32    0
105   748   244   248  0.629703  {1,0,0}     32    1
58    753    13    14  0.651453  {0,2,0}     37    1
49    755   105   117  0.450143  {0,2,0}     31    1
35    762    29    30  0.374887  {0,2,0}     35    0
46    763     5    23  0.471202  {0,3,0}     25    0
98    765    56    57  0.046115  {0,2,0}     28    1
73    773    23    86  0.738663  {0,2,0}     29    1
97    776   102   110  0.400695  {0,2,0}     21    1
89    776   194   195  0.612685  {0,0,1}     33    0
50    780    18    20  0.722374  {0,3,0}     22    1
3     793     6     7  0.571000  {0,2,0}     24    0
33    805   176   179  0.305590  {1,0,0}     35    1
61    819    88    96  0.717851  {0,2,0}     34    1
71    819   157   158  0.886039  {0,1,1}     33    0
38    821    66    68  0.953753  {0,2,0}     28    1
4     825    57    61  0.463865  {0,0,1}     22    1
36    827   240   242  0.511787  {0,1,1}     27    1
7     829     5    26  0.699529  {0,2,0}     24    0
25    851    32    34  0.428382  {0,3,0}     32    1
110   851    12    16  0.225359  {1,0,0}     37    1
43    862    16    17  0.085908  {1,1,0}     23    1
44    883    10    41  0.844862  {0,1,0}     36    0
64    883   155   161  0.218307  {0,1,0}     26    1
112   892   153   157  0.709997  {1,1,0}     21    1
32    926     5    23  0.390105  {0,1,0}     22    1
2     927    41    51  0.489027  {0,2,0}     28    0
28    928   240   242  0.926181  {0,2,0}     21    1
115   932    75    77  0.501815  {0,1,0}     34    1
14    940   134   146  0.836076  {0,2,0}     20    1
84    955   101   110  0.563270  {0,1,1}     30    1
65    971   220   222  0.779863  {0,2,0}     39    0
11    972    85    86  0.891420  {1,0,0}     21    1
123   979   213   214  0.058734  {0,2,0}     23    1
41    994   225   226  0.135017  {0,3,0}     22    1
6     996   238   240  0.595645  {1,0,0}     20    1
55   1009   175   176  0.097648  {1,0,0}     38    1
29   1014    65    91  0.730941  {0,0,1}     30    1
37   1024   242   245  0.184611  {0,2,0}     27    1
40   1036   171   172  0.169215  {0,0,1}     21    0
107  1038    29    31  0.081476  {0,3,0}     24    1
75   1039   121   122  0.892254  {0,1,0}     33    0
42   1043   142   144  0.873943  {0,2,0}     20    0
91   1046    25    26  0.637209  {1,1,0}     33    1
108  1060    39    72  0.737297  {0,2,0}     29    1
22   1060    81    82  0.814856  {1,0,0}     37    0
81   1076   174   175  0.011861  {0,2,0}     30    1
83   1082     7    30  0.718281  {1,1,0}     29    1
66   1099    43    45  0.328234  {0,3,0}     29    0
8    1100    40    41  0.101657  {0,1,1}     40    0
72   1107   223   224  0.018480  {0,0,1}     33    0
127  1116    48    49  0.020434  {0,2,0}     30    1
69   1126   121   123  0.953763  {0,1,0}     31    0
54   1133   219   220  0.503376  {0,1,1}     28    0
30   1146    23    86  0.580956  {0,1,0}     23    1
100  1150   202   204  0.532281  {0,0,1}     40    1
94   1153    43    44  0.842593  {0,3,0}     40    1
102  1171   216   217  0.993555  {0,3,0}     33    1
78   1174   129   136  0.724799  {0,2,0}     32    1
106  1176   166   167  0.883354  {0,2,0}     32    0
45   1203   127   128  0.811839  {0,1,1}     36    1
57   1271    50    51  0.782084  {0,2,0}     26    0
17   1273    24    25  0.480250  {1,0,0}     38    1
93   1275     7    30  0.189996  {0,1,0}     29    1
51   1281    60    67  0.778506  {0,1,0}     38    0
23   1308    66    68  0.878875  {0,2,0}     29    1
79   1309   129   136  0.005329  {0,0,1}     24    1
59   1315   152   153  0.911847  {0,1,0}     40    0
88   1322   121   122  0.030815  {0,3,0}     37    0
52   1349   100   111  0.532438  {0,1,0}     26    0
5    1358    69    70  0.287269  {1,0,0}     40    1
12   1363    94    95  0.175553  {1,1,0}     22    1
56   1390   225   226  0.342430  {1,1,0}     22    1
53   1396    80    81  0.049280  {1,0,0}     23    1
