map EGL-G2-A
fac 5 10 {0,82,167,154,225}
hosp 1 {0}
n_ALS 7 1 {2:0,1:82,2:167,1:154,1:225}
n_BLS 17 1 {6:0,1:82,1:167,3:154,6:225}
n_CLS 5 0 {2:0,2:154,1:225}
      c_m  head  tail      c_af      c_d  c_tau  c_h
97      4   150   151  0.921356  {0,2,0}     34    0
85     10    67    69  0.505853  {1,0,0}     30    1
69     13   122   123  0.025163  {0,1,0}     36    1
61     33     0    21  0.910014  {0,2,0}     21    1
16     48   233   254  0.995814  {0,2,0}     31    1
127    67   250   251  0.884564  {0,3,0}     21    1
12     76   252   253  0.268876  {0,2,0}     34    0
117   116   251   254  0.060842  {0,1,0}     23    1
113   131    20    21  0.807565  {0,1,0}     37    1
1     181   115   116  0.699274  {1,0,0}     40    1
68    184   179   183  0.878982  {0,1,0}     31    0
44    191   251   254  0.635682  {1,1,0}     26    1
32    241    65    66  0.559669  {0,1,1}     36    0
74    241     8     9  0.965814  {1,1,0}     21    1
75    249     9    34  0.144515  {0,1,0}     39    0
76    284   220   221  0.041366  {1,1,0}     34    1
58    312    69    70  0.497392  {1,0,0}     22    1
46    313   116   123  0.460141  {1,1,0}     20    1
112   331   251   254  0.501697  {0,1,0}     23    1
27    407   184   188  0.733382  {1,1,0}     30    1
109   428   148   149  0.849537  {1,1,0}     24    1
29    428   191   195  0.968978  {0,2,0}     31    1
10    428    81    82  0.401843  {0,2,0}     30    1
66    437   107   109  0.214240  {0,1,0}     21    1
57    451    93    94  0.778297  {0,1,0}     32    0
80    460   219   220  0.709370  {0,1,0}     39    1
65    469   252   253  0.561900  {0,1,0}     33    0
18    489   184   185  0.439889  {0,1,0}     25    0
26    497    39    40  0.352026  {0,1,0}     24    1
9     513   125   126  0.163156  {0,1,0}     27    0
93    528   225   226  0.085881  {0,2,0}     30    1
62    556   191   195  0.736213  {0,0,1}     21    1
83    560    95    96  0.248934  {0,1,0}     21    0
60    561   156   162  0.601133  {0,2,0}     36    1
36    566   252   253  0.845960  {0,1,0}     21    1
82    572    94    95  0.991859  {0,1,0}     26    0
106   591   115   116  0.213562  {0,2,0}     36    0
42    599    54    58  0.122888  {0,3,0}     33    0
6     605    76    78  0.517193  {0,3,0}     40    1
2     607    15    17  0.666387  {0,3,0}     35    0
126   612   128   129  0.989512  {0,3,0}     29    0
28    624    83    84  0.157174  {0,2,0}     32    0
90    631   198   199  0.132086  {0,1,0}     22    1
7     638   179   180  0.464446  {0,1,0}     21    1
64    646    89    97  0.175596  {1,0,0}     21    1
78    649   226   227  0.421793  {0,1,1}     36    1
87    651    46    47  0.338662  {0,3,0}     23    1
77    695   123   124  0.935146  {1,1,0}     35    1
63    702   124   125  0.611679  {0,1,1}     40    0
51    704   121   122  0.275466  {1,0,0}     27    1
38    724    61    62  0.571254  {0,2,0}     27    0
22    738   247   248  0.034607  {0,0,1}     22    0
4     746    99   131  0.859713  {0,1,0}     39    0
47    748    84    86  0.593025  {1,0,0}     38    1
99    749     3    23  0.722986  {0,2,0}     22    1
20    752   104   114  0.419386  {1,0,0}     32    1
54    764    16    18  0.897627  {1,0,0}     26    1
98    764    39    73  0.692693  {1,0,0}     35    1
8     772   209   216  0.414539  {0,3,0}     24    1
