map EGL-G1-B
fac 5 10 {0,106,93,9,111}
hosp 1 {0}
n_ALS 9 1 {5:106,3:93,1:9}
n_BLS 18 1 {6:0,1:106,6:93,2:9,3:111}
n_CLS 5 0 {1:106,1:93,3:111}
      c_m  head  tail      c_af      c_d  c_tau  c_h
113     5    59    71  0.842780  {1,1,0}     30    1
115    12    28    29  0.585442  {0,1,1}     36    0
63     17    59    71  0.105110  {0,1,0}     31    0
36     26    84   100  0.595193  {1,0,0}     33    1
18     38    97   126  0.599909  {0,3,0}     36    1
99     57    62    63  0.935661  {0,1,0}     25    0
123    85   124   125  0.695475  {0,2,0}     25    1
47    117   237   238  0.091324  {0,3,0}     28    1
43    138   106   108  0.404289  {0,2,0}     31    1
98    148   131   132  0.862531  {0,1,0}     38    1
102   213   169   173  0.677286  {1,1,0}     30    1
37    220   180   181  0.620953  {0,2,0}     34    0
22    220    68    69  0.068561  {1,0,0}     39    1
1     233    32    34  0.124592  {1,3,0}     33    1
46    237    98   130  0.514067  {0,2,0}     40    0
34    251   129   130  0.774172  {0,1,0}     34    1
122   263   151   154  0.423149  {0,1,0}     20    0
7     283    83    85  0.135618  {0,2,0}     27    1
16    296   165   177  0.525776  {0,3,0}     32    1
96    326   111   112  0.801672  {0,0,1}     31    0
82    374   196   203  0.898815  {0,1,1}     37    1
86    374     2    14  0.333613  {1,1,0}     40    1
54    375     3    23  0.318083  {1,1,0}     25    1
109   381    65    92  0.724515  {0,3,0}     40    1
9     388   199   201  0.263505  {0,2,0}     22    1
40    411    36    38  0.459184  {1,0,0}     35    1
32    412   241   242  0.685993  {0,1,0}     20    1
24    436   211   212  0.142227  {0,0,1}     25    1
90    466   173   181  0.626425  {0,1,1}     30    0
64    470   174   175  0.035272  {0,1,0}     23    1
27    507    68    79  0.327121  {1,0,0}     37    0
81    509   155   156  0.841373  {0,0,1}     25    1
12    515    24    26  0.851285  {0,2,0}     40    1
52    521    43    44  0.105359  {0,2,0}     32    1
126   523    53    54  0.582833  {0,3,0}     22    0
5     541    63    64  0.559121  {0,2,0}     30    1
125   543   184   185  0.156237  {0,1,0}     33    0
3     543    91    92  0.666354  {1,2,0}     29    1
30    560   179   180  0.489636  {1,0,0}     32    1
17    561    88    89  0.954304  {1,0,0}     21    0
21    563   129   136  0.746438  {1,1,0}     39    1
65    596   167   175  0.911498  {0,3,0}     33    1
119   608   207   208  0.265004  {0,1,0}     39    1
85    637    14    15  0.385010  {0,2,0}     20    0
58    647   145   146  0.757165  {0,0,1}     37    0
124   649   142   144  0.716784  {0,1,0}     37    0
73    657   212   218  0.038340  {1,0,0}     37    0
29    662    19    20  0.535370  {0,2,0}     27    0
69    663   175   176  0.386262  {1,0,0}     36    1
111   671   115   122  0.810165  {1,1,0}     38    1
114   674   155   156  0.225893  {1,3,0}     21    1
70    678    23   170  0.558506  {1,0,0}     27    1
66    690   216   217  0.873378  {0,2,0}     39    1
61    692    49    50  0.796133  {0,2,0}     35    1
110   695   178   182  0.154155  {1,1,0}     40    1
97    705   108   109  0.881022  {0,2,0}     34    0
127   706   120   121  0.924442  {0,1,0}     29    1
118   712    36    38  0.768468  {0,1,0}     34    1
48    731   229   230  0.038809  {0,2,0}     40    1
49    737    70    72  0.478388  {0,3,0}     26    0
107   743    43    45  0.869754  {0,3,0}     31    1
51    745   132   134  0.466884  {0,3,0}     31    0
41    754   161   162  0.749680  {0,3,0}     21    1
59    766    45    64  0.628537  {1,0,0}     31    1
117   769   138   139  0.902720  {0,1,0}     31    0
100   781    43    45  0.672938  {0,1,0}     33    0
92    794   188   189  0.787830  {1,1,0}     39    1
94    796   225   226  0.540210  {0,3,0}     37    1
83    806   169   173  0.653179  {1,0,0}     31    0
39    843   199   201  0.606834  {1,1,0}     35    1
103   845   163   168  0.119455  {1,0,0}     28    1
2     846   226   231  0.633522  {0,3,0}     29    0
116   849     1     2  0.786735  {1,0,0}     28    1
108   858   225   227  0.600055  {0,2,0}     28    1
68    864    50    52  0.839163  {0,1,0}     24    1
42    876    65    91  0.765554  {0,1,0}     26    1
25    883     6     7  0.325137  {0,2,0}     23    1
62    883   119   169  0.017633  {0,2,0}     35    1
105   886   156   160  0.891740  {0,2,0}     40    1
6     897   118   119  0.573168  {1,0,0}     36    1
13    897    51    52  0.770460  {1,0,0}     36    1
28    920    38    40  0.639137  {0,2,0}     26    0
26    924   228   229  0.893914  {0,2,0}     20    0
76    947   155   161  0.854039  {1,0,0}     24    1
78    969    49    56  0.698198  {1,0,0}     39    1
57    972    18    19  0.654816  {0,1,1}     33    0
50    984   176   179  0.194953  {0,2,0}     22    1
80    985   169   173  0.434572  {0,1,0}     33    0
75    986   237   240  0.149474  {0,2,0}     25    1
45   1004   126   127  0.196475  {0,2,0}     25    0
8    1010   184   185  0.543392  {1,1,0}     21    1
104  1021     9    10  0.167778  {0,1,0}     24    1
14   1041   111   112  0.928317  {0,2,0}     38    1
95   1052     5     6  0.571165  {0,2,0}     23    0
35   1056   107   108  0.740142  {1,0,0}     36    1
67   1062   223   224  0.388259  {0,2,0}     34    1
56   1065   138   139  0.193451  {0,1,1}     40    1
120  1077   132   134  0.596894  {0,2,0}     34    0
101  1078   207   208  0.174681  {0,0,1}     27    0
19   1084   189   241  0.041361  {0,1,0}     36    1
0    1098   171   172  0.603101  {1,0,0}     37    1
38   1108    83    85  0.776871  {0,2,0}     38    0
33   1110    31    32  0.846972  {0,1,0}     40    1
84   1115   228   229  0.137570  {1,1,0}     36    1
20   1121   210   212  0.605789  {0,1,0}     34    1
31   1129    59    60  0.644450  {0,1,0}     35    1
23   1138   123   124  0.751167  {1,1,0}     30    1
55   1138   125   126  0.703269  {0,0,1}     32    1
60   1139   238   239  0.426976  {1,1,0}     25    0
112  1143   125   126  0.673058  {1,1,0}     31    1
106  1148     8    33  0.627181  {0,1,0}     20    1
71   1177    26    28  0.126210  {0,2,0}     24    1
74   1179   106   107  0.212888  {1,1,0}     22    1
88   1187    16    17  0.306443  {0,3,0}     25    0
4    1192   144   147  0.355114  {1,3,0}     25    1
89   1206   145   146  0.902293  {0,1,0}     34    1
91   1216   101   110  0.576869  {0,1,0}     38    1
93   1218    55    56  0.587107  {0,1,0}     40    1
72   1231    23   229  0.368142  {0,1,1}     27    0
11   1237   211   212  0.569318  {1,0,0}     33    1
15   1245    39    40  0.644523  {1,1,0}     35    0
53   1258   105   117  0.720543  {1,1,0}     40    1
10   1274   185   192  0.910174  {0,1,1}     32    0
79   1313    45    64  0.583238  {0,0,1}     27    1
87   1338   127   138  0.395409  {0,3,0}     40    0
44   1344    28    29  0.520544  {1,0,0}     22    0
121  1349   238   240  0.291553  {0,1,0}     21    1
77   1371   110   113  0.864325  {1,0,0}     34    1
