map EGL-G2-C
fac 5 10 {0,6,20,125,223}
hosp 2 {0,66}
n_ALS 7 1 {4:0,2:20,1:223}
n_BLS 22 1 {3:0,5:6,3:20,8:125,3:223}
n_CLS 8 0 {3:0,3:6,1:20,1:223}
      c_m  head  tail      c_af      c_d  c_tau  c_h
14     12    78    79  0.460525  {1,1,0}     34    1
68     30   245   247  0.106944  {0,1,0}     23    0
90     38    61    65  0.181816  {0,1,0}     40    0
81     56    49    50  0.213974  {0,2,0}     38    1
89     69   177   181  0.441882  {1,0,0}     20    0
94    102   195   196  0.678408  {1,1,0}     29    1
113   118    96    98  0.761503  {0,2,0}     40    1
31    125   179   180  0.492509  {1,1,0}     26    1
56    128   124   125  0.665058  {0,1,0}     39    0
11    132   212   213  0.224996  {0,3,0}     27    0
58    157   228   229  0.996564  {0,1,0}     20    1
115   288     2    14  0.129104  {1,1,0}     26    1
18    324   180   181  0.918444  {1,0,0}     39    1
97    324     4     5  0.310390  {1,0,0}     22    1
95    348   246   247  0.079469  {0,1,1}     38    0
42    366   104   114  0.153422  {1,1,0}     25    1
77    386    85   101  0.199922  {0,1,0}     40    0
63    392   148   149  0.405205  {1,0,0}     34    1
28    402     4    22  0.721074  {1,2,0}     30    1
112   425   139   140  0.428052  {0,2,0}     27    0
110   436   225   228  0.550556  {0,1,1}     32    0
69    446   175   176  0.497053  {1,0,0}     20    1
109   452    65    66  0.703020  {1,1,0}     20    1
50    486   167   168  0.672679  {1,1,0}     35    1
114   489    39    73  0.041744  {1,0,0}     23    1
99    494   219   220  0.230096  {0,0,1}     34    0
16    519     7    30  0.884031  {1,0,0}     26    1
57    540   158   160  0.246450  {0,1,0}     36    1
30    544    34    41  0.214121  {0,2,0}     20    1
22    563   174   182  0.707185  {0,3,0}     32    1
13    575    89    90  0.025899  {0,3,0}     20    1
32    580    74    75  0.066812  {0,2,0}     34    0
116   582    67    69  0.909468  {0,3,0}     21    1
124   586    43    44  0.553981  {1,1,0}     32    1
10    592   103   111  0.046701  {0,1,0}     21    0
5     600   226   229  0.096259  {0,2,0}     38    1
3     601   197   200  0.356547  {0,1,0}     39    0
27    602   150   151  0.001669  {1,0,0}     29    1
