map EGL-G2-E
fac 5 10 {0,148,155,2,59}
hosp 1 {0}
n_ALS 5 1 {1:155,2:2,2:59}
n_BLS 17 1 {3:0,2:148,6:2,6:59}
n_CLS 9 0 {1:0,1:148,4:155,2:2,1:59}
      c_m  head  tail      c_af      c_d  c_tau  c_h
124    32    85   101  0.409265  {0,2,0}     21    1
67     57   142   143  0.837965  {1,3,0}     24    1
20     62    50    52  0.324710  {0,1,0}     39    1
0      97    67    68  0.308008  {0,2,0}     40    0
96    101    49    56  0.779965  {0,1,0}     30    0
15    107    15    17  0.247643  {1,1,0}     38    1
73    113   181   182  0.188739  {0,1,1}     28    1
59    134   153   154  0.159727  {1,1,0}     38    1
17    162    23   150  0.284150  {0,3,0}     25    0
80    180    47    48  0.498523  {1,0,0}     22    1
127   216    76    78  0.812249  {0,1,0}     36    1
110   288    67    69  0.174014  {0,1,0}     26    0
122   351   198   199  0.282511  {0,2,0}     20    1
13    374   121   122  0.773822  {0,0,1}     20    1
74    386     0    21  0.112936  {1,1,0}     36    1
34    407    21    35  0.650629  {0,1,1}     38    0
83    411   244   245  0.081988  {0,2,0}     36    1
113   436   164   169  0.349469  {1,2,0}     26    1
68    446    59    72  0.760192  {1,1,0}     25    1
82    457   203   204  0.993503  {1,0,0}     30    1
5     481   109   110  0.269230  {1,1,0}     28    1
62    498    26    28  0.359168  {0,0,1}     28    0
40    504    48    49  0.573651  {0,2,0}     27    0
16    515   215   221  0.186960  {0,1,0}     37    1
76    520   195   196  0.133878  {0,2,0}     37    1
26    538   143   145  0.180832  {1,1,0}     21    1
30    538    12    16  0.135944  {0,0,1}     39    1
4     544    14    15  0.869186  {1,0,0}     39    1
41    589   112   113  0.213568  {0,3,0}     36    1
75    601    82    83  0.542231  {0,0,1}     37    1
39    602    65    66  0.198606  {0,1,0}     35    1
90    602   103   104  0.903813  {0,1,0}     22    1
116   640   120   162  0.399256  {1,3,0}     38    1
119   675   102   103  0.706538  {1,1,0}     32    1
18    690    12    13  0.465838  {1,1,0}     20    1
95    715    82    85  0.261027  {0,3,0}     32    1
9     717    36    37  0.401569  {1,1,0}     37    1
48    719    40    41  0.187054  {1,0,0}     22    1
33    729   190   192  0.599358  {0,2,0}     34    1
125   741    16    18  0.057744  {0,3,0}     34    0
23    742    91    96  0.482963  {0,3,0}     33    1
44    744    40    41  0.636134  {0,1,0}     29    1
94    748    39    52  0.847512  {0,3,0}     24    1
43    754   179   180  0.274589  {0,1,0}     21    1
1     755   251   252  0.049823  {0,3,0}     39    1
123   757   142   143  0.849779  {1,1,0}     25    1
114   757   131   132  0.312119  {1,0,0}     21    1
115   766   116   117  0.693796  {1,0,0}     30    1
93    773    48    57  0.121517  {0,1,0}     21    1
6     782   239   243  0.331799  {1,1,0}     38    1
8     785   186   198  0.297235  {0,2,0}     33    1
61    789   135   136  0.854586  {0,2,0}     24    1
118   791   180   181  0.894738  {1,0,0}     21    1
121   810    12    16  0.959703  {0,2,0}     29    1
126   823   165   166  0.413780  {0,1,0}     20    0
21    824    82    85  0.832761  {1,0,0}     21    1
106   836   157   163  0.389849  {0,1,1}     24    1
107   838   123   124  0.386100  {0,2,0}     35    0
112   853   195   248  0.381288  {0,1,0}     23    0
27    855     9    34  0.227346  {1,0,0}     26    1
81    855   185   187  0.424602  {0,1,1}     31    1
35    859   227   229  0.129155  {0,2,0}     33    0
56    870     4     5  0.679978  {0,3,0}     37    1
49    880   206   207  0.927359  {0,1,0}     37    1
38    886    49    50  0.165125  {0,3,0}     33    0
11    900    74    75  0.892454  {0,1,0}     31    0
72    910   161   164  0.115390  {0,0,1}     23    1
69    919   158   160  0.049525  {0,2,0}     21    0
