map EGL-G1-C
fac 5 10 {0,151,182,170,179}
hosp 2 {0,136}
n_ALS 8 1 {3:0,2:151,3:179}
n_BLS 23 1 {7:0,6:151,3:182,3:170,4:179}
n_CLS 9 0 {2:151,3:182,3:170,1:179}
      c_m  head  tail      c_af      c_d  c_tau  c_h
87      3   151   152  0.316857  {0,2,0}     27    1
13     75   141   142  0.268255  {0,3,0}     32    1
92    109   160   163  0.089233  {0,1,0}     34    1
90    132    91    92  0.062269  {1,0,0}     38    1
40    149   140   141  0.612113  {0,2,0}     40    1
26    150   240   242  0.611041  {1,1,0}     26    1
29    155   105   117  0.862682  {0,2,0}     35    0
53    170   174   176  0.332405  {0,2,0}     28    1
84    177   158   159  0.375554  {0,1,0}     22    1
76    193    56    57  0.721451  {1,0,0}     35    1
127   210    18    20  0.299613  {0,2,0}     34    0
114   220   198   199  0.133997  {0,1,0}     35    0
6     230    92    93  0.148255  {0,1,1}     39    1
82    233    42    43  0.111490  {1,1,0}     28    1
68    234   173   181  0.731693  {0,1,0}     29    1
58    238    28    29  0.580276  {0,1,0}     31    0
42    263   223   224  0.832815  {0,1,0}     26    0
65    282   219   221  0.284565  {0,1,0}     25    0
24    357   104   105  0.072622  {0,1,0}     27    1
15    358   204   205  0.361762  {1,1,0}     39    1
103   365    16    18  0.804067  {1,0,0}     30    1
67    391   178   179  0.102488  {1,0,0}     33    1
7     411   142   143  0.573353  {1,1,0}     23    0
60    417    94    98  0.125225  {0,1,0}     31    1
79    421    24    25  0.611337  {1,1,0}     22    1
34    428   118   119  0.964701  {0,2,0}     36    0
21    440    12    16  0.590496  {0,3,0}     27    0
16    497    53    54  0.486070  {0,3,0}     31    0
91    499    88    96  0.250902  {0,2,0}     40    1
85    543   128   137  0.028222  {0,2,0}     20    1
30    547     9    34  0.798913  {1,1,0}     38    1
38    565   210   212  0.934620  {0,1,0}     20    1
36    579    50    51  0.221133  {0,2,0}     34    1
18    584    68    79  0.625145  {0,2,0}     40    1
51    585    10    41  0.053880  {0,2,0}     32    1
121   585   244   248  0.579431  {1,0,0}     24    1
63    609   132   133  0.981651  {0,1,0}     27    0
11    612    75    76  0.311356  {0,2,0}     28    1
107   618    70    71  0.321657  {1,0,0}     34    1
109   631   160   164  0.283179  {0,3,0}     27    1
77    632   198   200  0.918769  {1,1,0}     38    1
75    636    43    46  0.715906  {0,1,0}     36    0
0     639    85    86  0.328877  {1,0,0}     26    1
118   649   198   200  0.867061  {1,1,0}     26    1
97    666     8     9  0.260561  {0,1,0}     24    0
17    672    39    40  0.018824  {0,1,0}     20    1
46    672     2     3  0.626977  {1,0,0}     27    1
102   680   212   243  0.362621  {1,1,0}     32    1
104   684    37    74  0.101918  {0,1,0}     32    0
22    689    89    91  0.572414  {0,1,1}     23    1
93    698   116   118  0.028729  {0,2,0}     32    0
47    701   179   180  0.825630  {1,3,0}     35    0
3     707   162   167  0.994975  {0,1,0}     20    1
23    711   198   200  0.731719  {0,2,0}     32    1
55    720   222   223  0.881701  {0,3,0}     23    1
81    732   196   203  0.676383  {1,1,0}     24    1
9     734   106   108  0.950018  {0,3,0}     39    1
57    736     1     2  0.780247  {1,1,0}     27    1
112   750    77    81  0.749956  {1,0,0}     22    1
25    757   178   183  0.347988  {0,1,0}     28    1
71    779    32    34  0.246462  {0,3,0}     22    1
49    783     8     9  0.380934  {0,3,0}     35    0
45    796     5    23  0.867583  {0,3,0}     22    0
20    799   204   209  0.875358  {0,1,1}     23    1
44    802   229   230  0.261033  {0,2,0}     33    1
61    805    49    56  0.566185  {1,1,0}     35    1
28    816   238   239  0.332673  {0,2,0}     20    1
78    835   121   123  0.982987  {1,1,0}     28    1
56    839   167   175  0.342023  {1,1,0}     25    1
19    848   140   149  0.573739  {0,3,0}     39    0
50    862     6    27  0.989007  {1,0,0}     33    0
31    886    61    62  0.403589  {0,3,0}     38    0
32    891    43    45  0.839660  {0,1,0}     28    1
115   896    77    78  0.085360  {0,1,0}     38    0
94    899   134   135  0.925299  {1,1,0}     38    1
