map EGL-G1-E
fac 5 10 {0,57,6,23,176}
hosp 1 {0}
n_ALS 5 1 {1:0,1:57,1:6,2:23}
n_BLS 23 1 {5:0,5:57,4:6,6:23,3:176}
n_CLS 9 0 {3:0,2:6,1:23,3:176}
      c_m  head  tail      c_af      c_d  c_tau  c_h
123    24   158   159  0.287080  {1,0,0}     26    1
21     57   180   181  0.010018  {0,1,1}     34    1
117   183     8     9  0.841678  {1,1,0}     29    1
95    227    11    42  0.880186  {0,1,0}     40    1
79    243    65    66  0.138581  {0,1,0}     27    0
27    363     2     3  0.648085  {0,1,0}     22    0
72    383    72    73  0.334434  {0,3,0}     20    1
17    399   202   204  0.060412  {0,3,0}     33    1
29    399     9    10  0.117952  {0,1,0}     38    0
94    403   162   166  0.005208  {0,3,0}     34    1
13    451    67    68  0.670664  {0,2,0}     33    1
109   454   112   113  0.544732  {1,1,0}     38    1
76    454   124   125  0.640814  {0,3,0}     23    1
48    455   177   178  0.348913  {0,1,0}     25    1
67    458   131   132  0.764457  {0,3,0}     30    0
18    497    17    22  0.773248  {0,1,0}     26    0
41    520    89    91  0.691392  {1,1,0}     35    1
77    539   242   243  0.678975  {0,0,1}     23    0
34    552    61    62  0.589160  {0,1,0}     31    1
100   558    86    87  0.698582  {0,3,0}     36    0
70    573    28    29  0.170243  {0,2,0}     28    0
66    575   162   166  0.412271  {0,1,0}     23    1
16    589   222   225  0.369784  {0,2,0}     24    0
36    593    93    94  0.716208  {1,0,0}     31    1
89    612    63    64  0.623814  {0,1,0}     36    0
58    635   118   119  0.693031  {0,2,0}     24    0
101   643   210   211  0.898467  {0,3,0}     31    1
74    647    73    75  0.589145  {1,0,0}     23    1
50    655    25    26  0.259886  {0,3,0}     24    1
28    679     7    30  0.917232  {0,1,0}     21    0
81    681   196   203  0.944873  {0,0,1}     38    0
63    690    40    41  0.091934  {0,1,0}     24    1
96    706   174   175  0.945484  {1,1,0}     20    1
104   713   180   181  0.403521  {0,2,0}     24    1
122   716    13    14  0.627435  {0,2,0}     27    1
11    718    19    20  0.242174  {1,0,0}     36    1
45    720   102   110  0.339466  {0,3,0}     29    1
43    722    14    15  0.845600  {1,1,0}     37    1
86    722   147   148  0.940710  {0,2,0}     29    0
80    723    34    41  0.465790  {1,1,0}     27    1
85    723    82    83  0.383558  {0,2,0}     36    0
9     740   228   230  0.285500  {0,1,0}     35    0
92    741    58    59  0.336510  {0,3,0}     31    1
4     744    65    91  0.477431  {0,2,0}     34    0
102   750    61    62  0.381866  {1,1,0}     38    1
99    750    92    93  0.206487  {0,1,0}     32    0
46    751     1     2  0.675949  {0,1,0}     20    1
118   757   176   179  0.328371  {0,1,1}     37    1
24    761    83    85  0.958515  {0,1,0}     20    0
54    766   190   192  0.898554  {0,1,0}     20    1
26    792   237   238  0.479126  {1,1,0}     25    1
75    801    36    38  0.434231  {1,1,0}     27    1
22    802   123   124  0.165890  {0,1,1}     40    1
