map EGL-G1-B
fac 5 10 {0,182,8,43,137}
hosp 3 {0,22,46}
n_ALS 10 1 {3:0,2:182,2:8,3:137}
n_BLS 16 1 {2:0,3:182,3:8,3:43,5:137}
n_CLS 6 0 {2:0,2:182,1:43,1:137}
      c_m  head  tail      c_af      c_d  c_tau  c_h
89      1   202   204  0.868502  {0,1,0}     38    1
114    20   193   194  0.087214  {0,2,0}     28    1
58     50    96   111  0.741586  {1,0,0}     24    1
51     52   229   230  0.536951  {0,1,1}     36    0
32     74   120   121  0.491289  {1,1,0}     36    1
124    87   234   235  0.888556  {0,1,0}     29    0
33    176    80    88  0.271257  {1,0,0}     24    1
118   205    73    75  0.003541  {1,0,0}     34    1
22    216    56    57  0.660510  {1,1,0}     34    1
117   221    17    19  0.022102  {0,3,0}     27    1
78    344    20    21  0.067066  {1,0,0}     29    1
93    386    11    42  0.086079  {0,1,0}     23    1
75    444   231   232  0.217123  {0,1,0}     35    1
74    446    43    45  0.079266  {0,1,0}     24    0
40    460    89    90  0.752575  {0,1,0}     30    1
31    477    93    94  0.952966  {1,2,0}     37    1
30    480    71    72  0.970736  {0,3,0}     26    1
72    492   139   140  0.806174  {0,2,0}     25    0
84    508   242   245  0.289139  {0,1,1}     26    1
102   518    31    38  0.831784  {0,1,0}     32    0
9     525   231   236  0.886443  {1,0,0}     32    1
36    546    65    92  0.660907  {1,1,0}     40    1
77    547    65    92  0.577885  {0,2,0}     39    1
27    558   232   233  0.028905  {0,1,1}     25    1
20    563    89    90  0.063170  {0,0,1}     31    0
19    566   202   203  0.839403  {1,3,0}     31    1
80    572   246   248  0.100832  {0,1,0}     20    1
17    574    56    57  0.383319  {0,0,1}     32    0
15    579    31    38  0.926135  {0,1,0}     34    1
123   582   245   246  0.574066  {1,1,0}     25    1
113   594     6     7  0.025861  {0,2,0}     30    0
94    599   140   141  0.466215  {1,0,0}     32    1
45    611   184   185  0.257791  {0,2,0}     25    1
71    626   105   107  0.705463  {0,2,0}     25    1
68    629   199   202  0.277634  {1,0,0}     28    1
105   630    73    75  0.760207  {0,3,0}     34    0
92    637    97   126  0.059989  {0,1,0}     24    1
76    638    96   111  0.220300  {0,0,1}     24    0
108   644   216   217  0.892274  {1,0,0}     31    1
69    661    63    64  0.293276  {0,2,0}     33    1
44    662   152   153  0.057056  {0,1,1}     26    1
59    665   185   186  0.788534  {0,1,1}     25    1
18    672   119   169  0.967977  {0,1,0}     34    0
67    673   195   196  0.743558  {0,2,0}     23    1
82    673   232   233  0.807607  {1,0,0}     28    1
65    674    23   229  0.023303  {0,1,0}     23    1
0     678    49    50  0.482823  {0,2,0}     22    1
37    724    37    74  0.697619  {0,1,1}     30    1
16    726   107   108  0.866279  {0,3,0}     39    1
86    743   226   231  0.210197  {0,2,0}     23    1
66    762   186   187  0.091862  {0,3,0}     30    1
101   764   223   224  0.135569  {0,2,0}     32    0
60    780    98   130  0.318650  {0,1,0}     20    1
125   781   106   107  0.722747  {1,0,0}     33    1
103   788    98   130  0.178748  {0,0,1}     24    1
63    798   189   190  0.596131  {0,2,0}     32    1
23    809   169   170  0.948752  {1,0,0}     33    1
112   814   135   145  0.044057  {0,2,0}     36    1
35    819    94    95  0.599920  {1,1,0}     39    1
34    820    53    55  0.186350  {1,0,0}     24    1
90    837   242   245  0.062431  {0,1,0}     27    0
61    852   225   248  0.264107  {0,0,1}     24    0
98    857   127   138  0.637032  {0,1,0}     35    0
53    875   191   193  0.076587  {0,2,0}     24    0
11    882   130   131  0.539362  {0,1,0}     21    1
99    903   234   235  0.209470  {0,1,0}     33    1
55    911    36    39  0.335691  {0,1,0}     20    1
56    927   161   162  0.047240  {0,1,1}     39    1
26    931    91    92  0.984857  {0,1,0}     39    0
42    933   225   248  0.458872  {1,0,0}     32    1
83    941   190   192  0.542986  {1,0,0}     21    1
121   944   100   101  0.114751  {1,1,0}     30    1
46    958   144   147  0.329489  {1,0,0}     23    1
91    959   156   162  0.972358  {0,1,0}     20    1
14    960     2    14  0.953913  {0,1,0}     36    0
13    963   234   236  0.497722  {0,2,0}     21    0
52    967    43    45  0.738410  {0,3,0}     35    1
73    968   162   166  0.290357  {0,1,0}     28    0
28    971    45    46  0.606610  {0,2,0}     23    0
107   971   228   229  0.004385  {0,1,0}     27    1
7     990   213   214  0.111787  {1,1,0}     33    1
47   1000   194   195  0.348100  {0,2,0}     29    0
50   1010   138   139  0.450137  {0,2,0}     23    1
4    1014    18    19  0.259614  {0,0,1}     27    0
115  1022   196   197  0.868714  {0,2,0}     32    1
126  1043   151   152  0.035813  {1,0,0}     40    1
79   1045    18    19  0.513965  {0,3,0}     38    1
104  1061    91    92  0.761262  {0,2,0}     34    1
64   1062   127   128  0.673829  {1,1,0}     21    1
10   1063    24    25  0.301185  {0,2,0}     30    0
38   1072    50    52  0.351120  {0,1,0}     34    0
8    1073   226   227  0.928567  {0,1,0}     22    1
127  1083   177   184  0.175048  {1,1,0}     36    1
29   1093    80    81  0.698829  {1,1,0}     40    1
12   1112    61    62  0.820259  {0,3,0}     35    1
21   1114   160   163  0.418774  {0,2,0}     30    0
39   1123   129   130  0.964249  {0,1,1}     20    0
54   1135   245   246  0.456598  {0,2,0}     31    0
100  1139    96   111  0.267777  {0,2,0}     20    1
116  1151   228   229  0.325982  {1,0,0}     26    1
3    1156     5     6  0.946288  {0,3,0}     28    0
111  1166   243   244  0.788896  {0,1,0}     22    1
81   1171   105   117  0.683055  {0,3,0}     27    0
48   1183   213   216  0.951965  {0,3,0}     36    1
49   1191   204   209  0.971108  {0,1,0}     23    0
24   1191   245   246  0.419288  {0,2,0}     24    0
87   1207    16    17  0.664761  {0,3,0}     28    0
106  1207    63    64  0.111149  {0,1,0}     25    1
1    1217   234   235  0.177663  {0,3,0}     38    1
96   1218   191   193  0.990876  {0,1,1}     26    1
110  1218   123   124  0.958179  {0,1,0}     35    1
97   1229    24    26  0.615454  {0,3,0}     39    1
85   1234   111   112  0.394175  {1,1,0}     20    1
62   1236    32    33  0.113772  {0,3,0}     31    0
119  1245   198   200  0.403942  {0,3,0}     21    0
6    1274   171   172  0.797180  {0,2,0}     33    0
109  1284     3    23  0.059611  {0,1,0}     38    0
43   1298    35    36  0.042680  {0,1,0}     34    1
122  1301    75    76  0.400228  {1,1,0}     28    1
41   1310     3    15  0.233621  {0,2,0}     27    1
2    1313   142   144  0.430331  {0,1,0}     21    1
5    1315   154   155  0.273075  {0,3,0}     39    0
25   1369    23   170  0.505142  {0,1,1}     31    0
70   1373   139   140  0.347850  {1,0,0}     25    1
95   1392    53    54  0.789975  {0,1,1}     26    0
120  1395   103   104  0.665903  {0,2,0}     40    1
88   1401    73    74  0.816350  {0,0,1}     33    1
57   1416    39    40  0.913039  {1,0,0}     24    1
