map EGL-G2-D
fac 5 10 {0,33,133,185,215}
hosp 3 {0,177,137}
n_ALS 6 1 {1:0,2:33,2:185,1:215}
n_BLS 22 1 {5:0,4:33,4:133,5:185,4:215}
n_CLS 10 0 {2:0,2:33,2:133,1:185,3:215}
      c_m  head  tail      c_af      c_d  c_tau  c_h
58     47   192   194  0.645973  {1,1,0}     40    1
63     61    43    46  0.507508  {0,3,0}     23    0
13     71    72    73  0.114813  {0,2,0}     37    1
4      74   218   225  0.227031  {1,1,0}     30    1
71    116   239   244  0.005916  {0,1,0}     35    0
91    127   174   189  0.852765  {0,1,0}     26    1
107   175    62    63  0.930502  {0,0,1}     22    1
68    188     2     3  0.688872  {1,0,0}     29    1
120   197    53    55  0.728060  {0,2,0}     32    0
45    292   227   231  0.952896  {0,1,0}     34    0
9     303    70    71  0.923097  {0,2,0}     31    1
72    309     5     6  0.343020  {0,1,1}     20    0
116   349     1    12  0.909224  {1,1,0}     39    1
69    374    80    81  0.318848  {0,2,0}     26    0
76    374   193   194  0.465685  {1,0,0}     33    1
52    399    26    28  0.252726  {0,1,0}     29    1
31    412   154   157  0.782427  {0,1,0}     31    0
33    416   170   171  0.315117  {0,3,0}     27    0
7     417   106   118  0.982795  {0,2,0}     21    1
83    428    58    59  0.325447  {0,3,0}     33    0
11    435   186   188  0.647812  {0,2,0}     24    1
40    442    93    94  0.696552  {0,2,0}     40    1
78    451    32    34  0.971301  {0,1,1}     24    1
74    475   178   179  0.757434  {0,1,1}     34    0
5     502   195   248  0.426449  {0,1,0}     39    1
47    503    23   150  0.206838  {1,1,0}     35    1
96    504   243   245  0.656565  {0,1,0}     28    1
75    510   142   143  0.551615  {0,1,0}     30    1
10    515    49    56  0.153584  {1,1,0}     22    0
17    518   201   203  0.659662  {0,2,0}     33    1
92    518   213   214  0.759251  {1,0,0}     37    1
3     547    27    28  0.412065  {0,1,1}     29    1
46    549    51    52  0.104343  {1,3,0}     20    1
84    561   244   245  0.499686  {1,1,0}     34    1
104   577    97   115  0.695169  {0,1,0}     20    0
108   580   192   194  0.158418  {0,1,0}     39    1
101   596   177   181  0.035897  {0,2,0}     29    1
119   597    79    80  0.967892  {0,3,0}     25    0
60    603     6     7  0.130342  {1,1,0}     31    1
117   609   253   254  0.255854  {1,0,0}     21    1
14    613   125   126  0.677205  {0,2,0}     33    1
8     618    51    52  0.672316  {1,1,0}     35    1
57    646    62    63  0.023938  {0,2,0}     22    0
22    660   180   181  0.480151  {1,0,0}     33    1
29    664    59    72  0.028163  {1,0,0}     24    1
123   676   125   126  0.904864  {1,1,0}     28    1
100   683   184   188  0.854831  {0,3,0}     36    1
126   690    28    29  0.405649  {0,2,0}     32    0
16    691    78    82  0.536191  {1,3,0}     24    1
30    702   213   214  0.129854  {1,0,0}     30    1
54    705     2     3  0.993235  {1,1,0}     27    1
2     711   147   148  0.843250  {0,1,1}     29    1
1     711   237   238  0.741566  {0,0,1}     25    1
37    712   145   146  0.806313  {0,1,1}     39    1
109   713   250   251  0.138838  {0,2,0}     38    0
99    733   116   123  0.896703  {0,0,1}     32    1
65    735    83    84  0.873792  {1,0,0}     33    1
42    742   185   187  0.189723  {0,1,0}     25    1
125   752    21    35  0.253448  {1,1,0}     24    1
41    771   200   201  0.406288  {0,0,1}     21    1
12    774   249   250  0.508910  {1,0,0}     21    1
102   775    23   150  0.460687  {1,1,0}     22    1
59    776    43    46  0.410696  {1,0,0}     34    0
55    784   155   156  0.638681  {0,1,0}     35    1
110   787   137   138  0.206145  {0,3,0}     24    1
51    790   181   182  0.158325  {0,3,0}     28    0
124   819    18    19  0.479797  {0,3,0}     28    0
106   834   225   226  0.549515  {0,1,0}     36    1
87    841   194   242  0.634006  {0,3,0}     26    1
105   842   178   185  0.742079  {1,0,0}     26    1
86    847   222   223  0.272711  {1,1,0}     22    1
56    853    41    51  0.115146  {1,1,0}     32    1
115   853   104   105  0.477803  {0,0,1}     28    1
27    862   213   214  0.274012  {0,2,0}     28    1
44    871    59    72  0.894854  {1,0,0}     25    1
127   877   221   222  0.272853  {0,1,0}     28    1
81    882   225   226  0.999053  {0,1,0}     22    1
43    884    17    22  0.408472  {0,0,1}     40    0
50    890   108   109  0.052298  {1,1,0}     38    0
85    897   179   183  0.503745  {0,2,0}     36    1
61    898   122   124  0.263511  {1,1,0}     36    1
121   903    15    17  0.133159  {1,0,0}     28    1
97    907    47    64  0.027005  {0,2,0}     32    0
89    911   180   181  0.084330  {0,0,1}     33    1
73    926    51    52  0.883960  {1,1,0}     20    1
38    932   135   136  0.083584  {0,2,0}     33    1
82    933   208   210  0.943803  {0,2,0}     32    0
18    934   195   248  0.673074  {0,3,0}     24    0
122   939    60    68  0.104781  {0,0,1}     32    1
49    951     8    33  0.706096  {1,1,0}     27    1
67    952    41    51  0.396295  {1,0,0}     21    1
28    953   170   174  0.063632  {0,2,0}     30    1
112   961     9    10  0.613693  {0,1,0}     26    1
95    968   133   134  0.896679  {0,1,0}     31    1
98    969    91    96  0.547304  {0,3,0}     23    0
62    979   240   241  0.498647  {1,0,0}     32    1
111  1027   156   162  0.464886  {0,1,0}     33    1
21   1031   159   161  0.233141  {0,1,0}     37    1
0    1038     1     2  0.652373  {0,3,0}     37    1
26   1041   151   153  0.893891  {0,0,1}     30    0
34   1043   111   114  0.285123  {0,1,0}     33    1
20   1064   106   108  0.999033  {0,0,1}     24    1
90   1076   218   225  0.924386  {1,0,0}     29    1
94   1098    71    72  0.490482  {0,0,1}     31    1
93   1112   119   120  0.920747  {1,1,0}     23    1
66   1120   247   249  0.017503  {0,1,0}     30    0
114  1127    98   127  0.166920  {0,3,0}     26    1
15   1129    22    24  0.982298  {0,2,0}     26    1
23   1138     0     1  0.769862  {0,2,0}     22    1
35   1145   102   103  0.142606  {0,2,0}     21    1
25   1158    84    85  0.015190  {0,1,0}     32    1
48   1158    63    65  0.869955  {0,1,0}     40    0
32   1172   213   215  0.587811  {0,2,0}     29    0
36   1189   208   209  0.749222  {0,2,0}     21    1
53   1213    97    98  0.945359  {0,1,0}     23    1
77   1215   217   218  0.975896  {0,2,0}     25    0
19   1221     8     9  0.982000  {0,2,0}     34    1
103  1223   101   112  0.132204  {0,1,0}     34    1
118  1226   170   174  0.044480  {1,0,0}     28    1
79   1280   175   176  0.283367  {1,0,0}     31    1
70   1328   243   245  0.468664  {1,1,0}     20    1
64   1341   135   136  0.642663  {0,3,0}     38    1
6    1342    73    74  0.628406  {0,2,0}     35    1
39   1367   133   134  0.097452  {1,0,0}     39    1
88   1381    24    25  0.067388  {0,2,0}     35    0
80   1409   132   133  0.518217  {0,1,0}     31    1
113  1413    99   131  0.521006  {0,1,1}     29    1
24   1429    99   100  0.430418  {0,1,0}     38    1
