map EGL-G1-E
fac 5 10 {0,118,97,30,29}
hosp 3 {0,52,14}
n_ALS 9 1 {1:0,2:118,2:97,2:30,2:29}
n_BLS 20 1 {3:0,3:118,5:97,6:30,3:29}
n_CLS 5 0 {1:118,2:97,2:30}
      c_m  head  tail      c_af      c_d  c_tau  c_h
5      26   111   112  0.262578  {0,2,0}     36    1
112    32    98    99  0.063398  {0,3,0}     32    1
0      41   132   134  0.957186  {0,0,1}     38    1
4      41   151   152  0.903249  {0,1,0}     26    1
107    41    23   170  0.105735  {1,1,0}     32    1
99     44   204   209  0.686587  {1,0,0}     35    1
119    64    86    87  0.341614  {0,3,0}     31    0
59     99   145   146  0.666633  {0,2,0}     29    1
74    108   238   240  0.482830  {0,1,1}     29    0
9     110   144   145  0.281765  {1,1,0}     21    1
65    128   194   195  0.559184  {0,1,0}     32    1
121   129   210   211  0.733905  {0,1,0}     22    1
63    235    69    70  0.946853  {0,3,0}     20    0
35    239   199   202  0.745748  {0,0,1}     23    1
64    243   147   148  0.351096  {0,1,0}     23    0
96    300    94    98  0.985144  {0,1,0}     23    1
47    300   116   120  0.446223  {1,0,0}     33    1
17    336   158   159  0.785637  {0,1,0}     38    1
2     389     9    34  0.615426  {0,2,0}     39    1
82    400   219   220  0.813143  {0,1,0}     32    0
38    422    98   130  0.683321  {0,1,0}     28    1
86    424   203   210  0.091887  {0,2,0}     32    0
70    426   231   232  0.370194  {0,2,0}     36    1
53    439   117   118  0.209046  {0,1,0}     20    0
115   443   228   230  0.975241  {1,1,0}     24    1
81    449   199   201  0.363306  {0,2,0}     37    0
54    465    65    91  0.854339  {0,2,0}     27    0
58    469   163   168  0.382509  {0,1,1}     30    1
72    487   105   107  0.770585  {0,1,1}     26    1
37    491   146   147  0.007266  {1,3,0}     27    1
30    513    71    72  0.438534  {0,2,0}     39    0
93    539   158   159  0.659791  {1,1,0}     25    1
80    543    70    71  0.087292  {1,1,0}     28    1
23    590    12    16  0.503395  {0,1,0}     23    0
48    590   140   141  0.346447  {1,2,0}     20    1
40    603    65    66  0.151304  {0,3,0}     35    1
92    605   142   144  0.127758  {1,1,0}     29    1
25    606    23   229  0.853826  {1,1,0}     34    1
123   622   126   127  0.097325  {0,1,0}     37    0
61    623    69    70  0.085303  {1,0,0}     23    1
42    630    14    15  0.246118  {0,3,0}     28    0
3     633   228   230  0.444457  {1,1,0}     28    1
67    633   124   151  0.242885  {0,1,1}     30    1
75    654   164   165  0.849360  {0,2,0}     32    0
98    657   178   179  0.025780  {0,1,0}     21    1
36    672    43    45  0.157306  {0,0,1}     25    1
51    675   194   195  0.416359  {0,1,0}     39    0
73    679    24    26  0.353110  {0,1,0}     38    1
56    681    84   100  0.453751  {0,1,0}     26    0
104   682   212   218  0.158291  {1,0,0}     28    1
33    683   105   117  0.044279  {1,1,0}     31    1
108   694   102   103  0.572893  {1,0,0}     35    1
105   707    55    56  0.878491  {0,2,0}     39    1
126   711    13    14  0.451694  {0,3,0}     33    1
69    716    93    94  0.512587  {0,2,0}     24    0
21    723    30    33  0.099468  {0,2,0}     33    1
22    726   246   248  0.396790  {0,1,0}     21    0
50    730   153   156  0.500139  {1,1,0}     26    1
91    744   189   241  0.394346  {1,1,0}     27    1
87    748   136   137  0.473997  {1,2,0}     39    1
116   754    79    80  0.439457  {0,3,0}     37    0
62    757   242   245  0.351113  {1,1,0}     23    1
102   759    27    30  0.714023  {0,0,1}     40    1
18    761   178   183  0.277882  {0,1,1}     23    0
109   770   190   192  0.170186  {0,2,0}     24    1
41    778   240   241  0.808351  {0,1,1}     23    1
113   780    54    58  0.643302  {0,1,1}     22    0
26    782   125   126  0.397826  {0,2,0}     36    0
120   793   173   181  0.766466  {0,1,0}     33    1
6     803   165   174  0.706278  {1,1,0}     38    1
49    813   153   157  0.436256  {1,1,0}     30    1
111   817   120   154  0.471295  {1,1,0}     20    1
101   821    17    22  0.523428  {0,3,0}     24    1
106   826   207   208  0.841999  {0,1,0}     20    1
28    845    77    81  0.816251  {1,1,0}     38    1
97    849    43    44  0.946654  {1,1,0}     32    1
32    878   163   168  0.306194  {0,3,0}     29    1
89    883    80    81  0.000004  {0,1,0}     22    1
12    885   178   182  0.864474  {0,2,0}     33    1
1     896   155   156  0.372150  {0,1,0}     22    1
90    903    68    79  0.583991  {1,3,0}     34    1
77    921    94    95  0.171401  {0,1,0}     25    1
71    923   243   244  0.448529  {0,0,1}     40    1
103   929   196   203  0.351303  {0,1,0}     31    0
46    937    69    70  0.761842  {1,0,0}     31    1
43    948   110   113  0.003341  {1,0,0}     35    1
55    957    92    93  0.689472  {0,3,0}     21    1
14    969    35    36  0.654179  {0,1,0}     25    1
79    991   134   135  0.820615  {0,2,0}     26    1
125   992    98    99  0.202386  {0,1,0}     34    1
44   1009   212   243  0.720315  {1,1,0}     29    1
60   1031    75    77  0.685260  {0,1,0}     32    0
15   1038    67    68  0.422540  {0,2,0}     21    0
68   1041    29    31  0.352995  {0,0,1}     23    0
117  1049   132   133  0.413129  {1,3,0}     37    1
83   1064   225   227  0.873704  {0,2,0}     20    1
118  1066   226   231  0.492274  {0,1,0}     23    1
76   1074    38    40  0.239672  {1,1,0}     26    1
8    1090   194   195  0.075672  {0,3,0}     34    1
66   1096    31    32  0.103494  {0,2,0}     40    0
31   1099   150   152  0.717937  {0,0,1}     38    1
27   1120    47    64  0.928203  {0,2,0}     35    1
13   1123   136   137  0.567260  {0,1,0}     23    1
7    1140   178   179  0.185690  {0,0,1}     29    1
10   1143   185   192  0.930136  {0,3,0}     39    1
20   1149     7     8  0.757405  {0,2,0}     28    0
57   1156    57    61  0.697270  {1,1,0}     24    1
110  1185    34    41  0.157965  {0,3,0}     24    1
124  1221   141   142  0.844979  {0,2,0}     40    1
24   1224    45    46  0.078075  {0,1,0}     37    1
100  1236    70    71  0.882551  {0,1,0}     38    1
84   1239    19    20  0.049122  {0,3,0}     40    1
29   1253   104   105  0.729484  {1,1,0}     28    1
16   1254    47    48  0.637957  {0,0,1}     38    0
19   1276   147   148  0.052681  {1,1,0}     20    1
95   1279    17    22  0.508113  {0,2,0}     21    0
78   1282   166   167  0.245856  {0,1,1}     30    0
122  1285    56    57  0.093344  {1,0,0}     39    1
45   1333    24    25  0.411220  {0,1,0}     27    1
85   1334    23   229  0.590919  {0,0,1}     32    0
11   1350    78    79  0.310822  {1,0,0}     23    1
39   1358   212   218  0.721776  {0,1,0}     39    0
52   1359   222   223  0.928894  {1,0,0}     34    1
34   1398   165   166  0.498015  {0,3,0}     33    0
127  1400   107   108  0.260578  {0,1,0}     24    1
114  1408   117   118  0.272527  {0,2,0}     37    1
88   1418   101   110  0.215865  {0,1,1}     39    1
94   1435    58    59  0.507603  {0,2,0}     28    0
