map EGL-G1-C
fac 5 10 {0,22,8,65,136}
hosp 1 {0}
n_ALS 5 1 {1:0,1:8,3:136}
n_BLS 16 1 {4:0,2:22,6:8,1:65,3:136}
n_CLS 5 0 {1:0,1:8,2:65,1:136}
      c_m  head  tail      c_af      c_d  c_tau  c_h
56     45   215   216  0.513995  {0,1,0}     29    1
101    54   232   234  0.940312  {0,1,0}     20    0
111    68   225   227  0.097999  {0,2,0}     30    1
20     88   125   149  0.574818  {0,1,1}     40    1
67    105    10    41  0.692348  {0,1,0}     37    1
94    105   100   101  0.764545  {0,3,0}     31    1
35    113    55    56  0.910729  {1,0,0}     29    1
120   126    96    97  0.529518  {1,1,0}     37    1
98    129   127   138  0.714514  {0,3,0}     24    1
4     132   211   212  0.676214  {1,0,0}     27    1
44    175    73    74  0.723790  {0,2,0}     30    0
88    180    73    74  0.671614  {0,3,0}     21    0
75    180   124   149  0.334765  {0,2,0}     28    1
78    189     5    23  0.498239  {1,0,0}     34    1
13    209    35    36  0.419510  {0,1,1}     37    1
100   235   193   194  0.033786  {0,1,0}     23    1
40    336    98   131  0.270115  {1,1,0}     37    0
52    367    69    78  0.283982  {0,1,1}     39    0
16    415   242   243  0.253201  {0,1,0}     31    0
124   427   103   113  0.308310  {0,3,0}     34    1
121   432   158   160  0.554473  {0,3,0}     25    1
63    436   232   233  0.794243  {0,2,0}     33    0
84    448   158   159  0.151687  {0,2,0}     27    0
126   463    77    81  0.703936  {0,1,0}     21    0
32    464    55    56  0.762795  {0,3,0}     27    0
10    472   162   167  0.281810  {0,1,0}     37    1
91    480   244   248  0.385692  {0,2,0}     35    0
30    484   210   212  0.311470  {1,0,0}     36    1
1     506   116   117  0.369815  {0,1,1}     20    1
17    526   106   108  0.389065  {0,2,0}     36    1
76    540    13    14  0.089818  {0,2,0}     34    1
29    540    94    95  0.545165  {0,1,0}     22    1
70    541    59    71  0.312257  {0,3,0}     23    0
61    543   240   241  0.459442  {0,1,1}     25    0
105   550   238   239  0.807203  {1,0,0}     29    1
27    553   151   154  0.518391  {0,1,0}     22    1
7     566   212   243  0.630685  {0,3,0}     24    0
15    616   234   235  0.076659  {1,0,0}     32    1
18    621    85    86  0.209409  {1,1,0}     27    0
83    628   162   167  0.036444  {0,1,0}     26    1
21    632    65    91  0.781963  {0,2,0}     23    0
46    637   155   161  0.659089  {0,2,0}     39    0
12    641   163   168  0.888392  {1,0,0}     25    1
108   700   138   139  0.796964  {0,0,1}     29    1
99    720    65    66  0.696107  {1,1,0}     26    1
65    732   101   110  0.494410  {1,0,0}     22    0
125   732   106   108  0.614094  {0,3,0}     38    0
79    733    80    81  0.021486  {0,2,0}     35    1
112   734     9    34  0.054031  {0,1,0}     31    1
87    745   149   150  0.925036  {0,2,0}     35    1
2     762   197   198  0.980337  {0,2,0}     25    0
66    763     9    34  0.931064  {1,0,0}     29    1
8     765   161   162  0.214844  {1,1,0}     38    1
104   767   157   159  0.255476  {0,3,0}     38    0
45    769    45    64  0.432383  {0,2,0}     39    1
47    769   229   230  0.580132  {0,2,0}     23    1
41    770   170   171  0.901036  {0,1,0}     28    0
3     773     8    33  0.509244  {0,0,1}     22    1
39    773   184   185  0.007189  {0,0,1}     26    1
53    775    47    64  0.275091  {0,2,0}     24    1
14    775    13    14  0.463718  {1,0,0}     35    1
54    804     3    23  0.329304  {0,1,0}     34    1
106   809   176   180  0.958018  {0,1,0}     24    0
96    826   102   110  0.474653  {1,1,0}     20    1
127   834   244   248  0.301293  {0,3,0}     31    1
25    845   234   236  0.752526  {0,1,1}     26    0
62    851   139   140  0.844634  {0,2,0}     22    0
0     857    75    77  0.871688  {0,2,0}     25    1
26    862   120   154  0.479257  {0,1,0}     25    0
114   893    98   130  0.357965  {0,1,1}     36    1
77    898   193   194  0.650901  {1,0,0}     21    0
115   901   139   141  0.023981  {1,1,0}     30    1
116   901    75    76  0.506382  {1,1,0}     31    1
59    906    16    18  0.416723  {0,1,0}     32    0
9     921    96    97  0.576593  {0,0,1}     26    0
85    922   115   116  0.600238  {0,2,0}     37    0
97    930   142   143  0.484235  {0,2,0}     27    1
89    946   163   168  0.044115  {0,2,0}     24    0
64    952   129   130  0.842267  {0,1,0}     35    0
11    953   121   122  0.457319  {0,2,0}     26    0
23    954   242   243  0.046425  {0,2,0}     32    0
58    959    19    25  0.116527  {0,3,0}     39    1
95    963    37    74  0.966622  {0,2,0}     33    0
81    973    95    97  0.556903  {0,1,0}     21    0
6     976   231   236  0.926658  {0,2,0}     37    1
71   1008    20    21  0.454832  {0,1,0}     33    0
80   1010    45    46  0.156005  {0,1,0}     25    0
51   1013   222   223  0.226889  {1,0,0}     22    1
109  1022    68    69  0.505999  {0,1,1}     26    1
74   1037   132   133  0.764658  {1,1,0}     27    1
86   1050   157   158  0.112985  {0,1,0}     28    1
117  1055    38    40  0.806162  {0,3,0}     21    0
72   1075    77    81  0.825433  {0,1,1}     38    0
42   1075    86    87  0.151672  {0,2,0}     31    1
82   1075   116   118  0.632104  {0,2,0}     25    1
107  1076   134   135  0.323258  {0,2,0}     21    1
110  1078   158   160  0.780144  {0,1,0}     27    0
50   1079   101   102  0.509115  {0,2,0}     28    0
60   1082   173   181  0.378875  {0,1,1}     28    1
48   1104   155   156  0.801995  {1,1,0}     33    1
5    1105    77    78  0.186071  {0,3,0}     22    1
55   1117   207   209  0.146797  {0,0,1}     40    0
69   1117   142   144  0.452630  {0,3,0}     29    1
22   1127   207   208  0.034690  {0,1,0}     32    1
90   1129   129   136  0.541710  {1,1,0}     40    1
113  1147    71    72  0.920270  {0,1,0}     20    1
49   1166     9    10  0.059483  {1,1,0}     33    1
24   1186   105   107  0.014502  {0,2,0}     37    1
36   1190   145   146  0.851387  {0,2,0}     36    0
33   1233    23    86  0.016137  {0,1,0}     29    0
43   1237   238   240  0.800502  {1,0,0}     31    1
123  1243   196   203  0.593533  {1,0,0}     36    1
38   1258   140   141  0.313161  {0,2,0}     30    1
103  1261    93    94  0.674771  {0,1,0}     28    0
119  1265   176   179  0.028776  {0,1,1}     22    1
92   1289    83    84  0.586912  {1,0,0}     27    1
31   1310   186   187  0.616319  {0,3,0}     39    1
93   1318   176   179  0.461164  {0,3,0}     26    0
122  1337   190   191  0.163102  {1,1,0}     27    1
102  1355   202   203  0.112697  {1,0,0}     21    1
73   1361   163   168  0.247244  {0,2,0}     39    0
19   1364   164   165  0.952146  {0,3,0}     32    1
34   1369   155   161  0.765118  {0,1,0}     33    1
68   1373    23   229  0.008021  {0,3,0}     35    1
28   1379   211   212  0.838833  {0,3,0}     26    1
57   1397    25    26  0.791657  {0,1,0}     27    0
118  1423   128   137  0.709179  {0,2,0}     30    1
37   1431   101   110  0.967032  {0,1,1}     31    1
