map EGL-G2-A
fac 5 10 {0,9,20,152,133}
hosp 2 {0,155}
n_ALS 7 1 {2:0,2:20,3:152}
n_BLS 20 1 {2:0,6:9,5:20,2:152,5:133}
n_CLS 6 0 {1:0,1:9,1:152,3:133}
      c_m  head  tail      c_af      c_d  c_tau  c_h
49      4   184   188  0.636232  {1,0,0}     35    1
45     13   227   231  0.926621  {0,1,0}     20    0
95     20   211   212  0.806264  {0,1,0}     32    1
6      80   201   203  0.014381  {0,1,0}     21    0
9      83    94    95  0.695469  {0,3,0}     34    1
26     96   221   222  0.930077  {1,0,0}     33    1
55     97    21    35  0.713709  {0,1,0}     24    1
42    106   179   183  0.866160  {0,2,0}     26    0
34    127    49    56  0.566441  {1,2,0}     29    1
105   148    70    71  0.243834  {1,0,0}     35    1
106   164    63    64  0.262705  {1,1,0}     34    1
67    196   145   148  0.256403  {0,1,0}     27    0
89    216    97    98  0.314586  {0,1,0}     22    0
102   225    89    90  0.526818  {0,1,0}     26    1
13    314   146   147  0.366011  {0,2,0}     25    0
39    328    53    55  0.943440  {1,0,0}     28    1
51    400   233   234  0.521911  {1,0,0}     25    0
18    411    89    97  0.117113  {0,1,0}     27    1
8     426    10    11  0.791544  {0,3,0}     32    1
66    436   186   198  0.109200  {0,1,0}     24    0
107   448    41    51  0.188672  {0,3,0}     32    1
48    472    17    19  0.595572  {0,3,0}     30    1
126   480   148   149  0.331168  {1,0,0}     20    1
14    482     8    33  0.375532  {0,1,0}     35    1
125   483   216   217  0.839078  {0,1,0}     28    0
86    484   239   244  0.683197  {1,1,0}     22    0
83    513   247   249  0.249098  {1,0,0}     39    0
30    546    95    96  0.849199  {0,3,0}     29    0
31    554   166   167  0.297574  {0,1,1}     36    1
98    555     7     8  0.674349  {0,1,0}     36    1
21    573   141   150  0.648404  {0,3,0}     32    1
115   574   171   172  0.708493  {1,1,0}     23    1
16    575    51    52  0.255092  {0,1,1}     40    1
119   610   139   140  0.786357  {0,3,0}     24    0
54    638   162   163  0.686127  {1,0,0}     29    1
108   646    38    40  0.243194  {0,2,0}     27    1
93    647   219   220  0.002174  {0,2,0}     25    1
79    650   234   239  0.436062  {1,1,0}     35    1
41    693   204   205  0.378584  {0,2,0}     38    1
56    707   104   114  0.147232  {1,0,0}     37    1
124   714   117   118  0.271815  {0,3,0}     37    1
63    726    47    48  0.244049  {1,1,0}     36    1
10    726   218   250  0.235667  {0,2,0}     25    0
23    726   162   163  0.992663  {1,0,0}     32    1
80    727   128   129  0.492276  {0,2,0}     24    1
65    745    50    51  0.841947  {0,2,0}     39    1
58    748   223   224  0.262915  {1,0,0}     23    1
12    752   166   167  0.427959  {1,1,0}     22    1
17    757    19    25  0.519823  {0,1,0}     31    0
99    759    23   171  0.736821  {1,0,0}     26    1
25    759   118   119  0.571768  {0,2,0}     21    1
78    772   158   159  0.422173  {0,1,0}     22    1
22    775   216   217  0.172979  {0,1,0}     35    0
113   777   235   236  0.255129  {1,1,0}     40    1
87    777    66    67  0.133215  {0,2,0}     20    0
20    785    27    28  0.361839  {0,0,1}     30    0
81    796   205   207  0.217496  {0,0,1}     38    1
118   796     5    26  0.559138  {0,1,0}     40    1
60    814   237   238  0.980364  {1,0,0}     30    1
91    818    50    51  0.190399  {1,1,0}     35    1
35    841   143   145  0.952884  {0,2,0}     29    0
2     844   233   235  0.394333  {0,1,0}     34    0
97    845   140   142  0.863567  {0,0,1}     38    1
61    859    95    96  0.750600  {0,0,1}     23    1
73    862    31    38  0.031385  {1,0,0}     39    1
85    870   147   148  0.748194  {0,1,0}     37    0
43    873    95    96  0.498027  {1,1,0}     24    1
117   876   133   135  0.759276  {0,2,0}     31    1
75    881    39    52  0.932196  {0,3,0}     31    1
53    884   153   154  0.970842  {0,3,0}     31    1
19    893   126   150  0.995248  {1,0,0}     33    1
40    898   170   174  0.704207  {1,1,0}     39    0
57    904   126   127  0.651757  {1,0,0}     20    1
7     909    42    43  0.398832  {0,1,0}     37    0
36    919   242   243  0.799208  {1,1,0}     28    1
5     919   107   108  0.451711  {0,3,0}     34    1
29    921    18    20  0.229205  {1,3,0}     23    1
52    925   128   129  0.022591  {0,1,0}     38    0
92    966   174   182  0.093469  {0,1,0}     39    1
121   971   119   120  0.274480  {0,1,0}     31    1
114   975   117   119  0.839893  {1,1,0}     26    1
90    985   123   124  0.992896  {0,2,0}     34    0
109   987   190   192  0.136206  {0,1,0}     33    0
82    996   201   203  0.874836  {0,2,0}     35    1
77    997   239   240  0.896361  {0,2,0}     40    1
37   1004    57    61  0.935957  {1,0,0}     37    1
47   1005   179   184  0.660316  {0,3,0}     38    0
72   1014    40    41  0.880162  {0,3,0}     33    1
32   1029   212   213  0.082780  {0,1,0}     25    1
11   1038    27    30  0.888729  {0,1,0}     31    0
101  1044   113   114  0.828222  {0,2,0}     28    0
64   1045    50    51  0.779452  {1,0,0}     25    1
59   1064   151   153  0.990809  {0,2,0}     33    1
127  1078   208   209  0.877974  {0,0,1}     39    1
62   1078   105   107  0.883358  {0,0,1}     31    1
94   1080   124   125  0.850514  {1,1,0}     37    1
