map EGL-G2-E
fac 5 10 {0,84,240,65,226}
hosp 3 {0,39,181}
n_ALS 9 1 {3:0,3:84,2:240,1:65}
n_BLS 19 1 {3:0,3:84,5:240,2:65,6:226}
n_CLS 8 0 {2:0,2:84,2:240,1:65,1:226}
      c_m  head  tail      c_af      c_d  c_tau  c_h
48     12   195   248  0.686404  {1,0,0}     22    1
104    54   203   204  0.373623  {0,0,1}     24    1
106    75     5    23  0.716696  {1,0,0}     22    1
107    94   174   183  0.195316  {0,1,0}     20    1
115    96   194   242  0.324585  {0,0,1}     23    0
118   130    83    84  0.843756  {0,1,0}     32    1
111   133   167   168  0.982994  {0,0,1}     31    1
50    155    89    97  0.562589  {0,3,0}     27    0
65    202    46    47  0.941503  {1,1,0}     25    1
113   254    99   131  0.308925  {0,1,0}     23    1
58    266   233   234  0.921352  {0,1,0}     21    1
36    290   197   200  0.509919  {0,1,0}     27    1
127   305     1    12  0.743845  {1,1,0}     32    1
56    310    54    55  0.944096  {1,1,0}     28    1
22    319    18    19  0.574385  {0,1,0}     32    0
110   335    13    14  0.734187  {0,1,0}     37    1
49    345   112   113  0.366469  {0,3,0}     28    1
32    362   196   198  0.188208  {0,2,0}     22    0
80    383    26    28  0.712872  {0,2,0}     28    1
5     384   202   203  0.565169  {0,3,0}     37    0
9     433    47    48  0.494271  {0,2,0}     33    0
16    441    58    59  0.438822  {1,0,0}     29    1
71    454    32    34  0.069926  {1,1,0}     35    1
116   464   208   210  0.828661  {0,2,0}     36    0
101   506     6     7  0.524482  {0,2,0}     29    0
17    524   152   155  0.018889  {0,0,1}     25    0
27    525    30    33  0.285734  {1,1,0}     24    1
4     526   122   124  0.606020  {0,0,1}     29    1
73    527   174   189  0.695782  {0,2,0}     39    0
37    534    65    66  0.857479  {0,1,0}     25    1
63    535    99   131  0.751807  {0,0,1}     20    1
51    549   222   223  0.796682  {0,2,0}     23    0
19    550    34    41  0.408928  {0,2,0}     31    1
44    553   125   152  0.668755  {0,1,1}     39    0
95    564    84    86  0.755173  {1,0,0}     28    1
94    565   217   218  0.211382  {0,1,0}     30    1
64    572   234   239  0.080241  {1,0,0}     26    1
82    574   106   108  0.086684  {0,1,0}     38    0
74    578    61    62  0.228773  {0,2,0}     29    1
43    595    27    30  0.001273  {0,1,0}     28    0
53    626   239   243  0.680658  {0,0,1}     28    0
0     630   244   253  0.757065  {1,1,0}     29    1
102   631   163   167  0.213831  {1,0,0}     36    1
72    643   171   172  0.336738  {1,0,0}     26    1
91    645   117   119  0.807800  {0,2,0}     22    0
46    652   249   252  0.077420  {1,0,0}     26    1
76    655   125   126  0.152340  {1,0,0}     25    1
62    657   245   246  0.985279  {0,1,1}     20    1
87    663   184   188  0.530149  {1,1,0}     23    1
24    667   220   221  0.368530  {0,2,0}     33    0
86    667    23   150  0.961929  {0,2,0}     34    0
112   686   236   237  0.550109  {0,2,0}     36    1
78    709    95    96  0.420284  {0,3,0}     22    0
92    712   166   178  0.857174  {0,1,0}     23    0
13    727    71    72  0.934672  {1,1,0}     32    1
31    734   234   235  0.430323  {0,0,1}     37    1
124   744    23   237  0.467765  {0,1,0}     25    1
40    766   174   189  0.538758  {0,1,0}     36    1
11    777    80    81  0.753110  {0,1,0}     26    1
79    779    14    15  0.571756  {0,2,0}     31    0
41    795    32    33  0.272776  {1,1,0}     25    1
123   799     5     6  0.276053  {0,2,0}     35    0
99    811    36    38  0.935931  {1,1,0}     31    1
119   820   228   230  0.146662  {1,0,0}     21    1
84    820   246   247  0.651541  {0,2,0}     29    0
85    822   129   130  0.126417  {1,0,0}     26    1
97    825   243   245  0.385290  {1,0,0}     30    1
28    834    61    65  0.369542  {1,1,0}     25    1
7     836   112   113  0.064196  {1,1,0}     34    1
34    843   202   203  0.098611  {0,1,0}     35    1
126   853   112   113  0.661471  {1,2,0}     28    1
42    853    93    94  0.518514  {0,2,0}     20    1
38    856    82    85  0.856342  {0,2,0}     38    0
120   861   109   110  0.434509  {0,1,0}     29    1
23    863   245   246  0.050941  {0,1,0}     32    1
30    865   185   186  0.101154  {0,1,0}     40    1
66    873     9    34  0.762681  {1,1,0}     23    1
3     886     8    33  0.859044  {1,0,0}     29    1
81    892   225   228  0.722114  {0,0,1}     25    1
1     907    48    57  0.766427  {0,1,0}     20    1
14    915    16    18  0.443702  {0,0,1}     29    1
45    923    61    62  0.017440  {0,1,0}     25    1
121   924   206   207  0.678892  {0,3,0}     20    0
114   929   236   238  0.815205  {1,1,0}     28    1
75    942    12    13  0.146018  {0,2,0}     35    1
122   944   133   135  0.078869  {0,1,0}     22    0
26    961   202   203  0.542618  {0,3,0}     40    1
39    968    36    37  0.476720  {0,2,0}     40    0
105   977   204   206  0.143524  {1,1,0}     33    1
100   984    15    17  0.993223  {0,2,0}     35    0
33    989   126   150  0.862421  {0,1,1}     26    0
96    991     8    33  0.359155  {0,2,0}     24    0
20    998    48    49  0.056332  {1,0,0}     21    1
117  1006   253   254  0.314440  {0,1,0}     23    0
8    1018   233   254  0.082349  {1,0,0}     35    1
29   1020    43    45  0.121987  {1,0,0}     37    1
12   1033   193   246  0.774807  {1,1,0}     40    1
52   1036   175   176  0.533218  {0,1,0}     36    1
61   1037   136   146  0.865786  {0,2,0}     38    1
125  1049    42    43  0.834047  {0,2,0}     27    1
93   1065    23   150  0.788692  {1,1,0}     23    1
89   1085   150   151  0.809505  {1,0,0}     39    1
6    1087    51    52  0.980723  {0,0,1}     32    1
70   1096   116   123  0.080871  {0,2,0}     25    0
69   1101    63    64  0.340658  {1,0,0}     22    1
90   1113    18    19  0.695809  {0,1,0}     26    0
59   1113    24    25  0.293783  {0,2,0}     24    1
60   1138   159   160  0.646931  {0,2,0}     23    0
57   1139   228   230  0.966805  {0,1,0}     32    0
77   1140   235   236  0.727595  {1,0,0}     32    1
15   1155   177   181  0.789405  {0,1,0}     35    1
47   1178   136   137  0.025057  {1,0,0}     28    1
83   1187    46    47  0.198656  {0,3,0}     36    1
2    1191   128   129  0.516280  {0,1,0}     34    1
68   1191   248   249  0.411051  {0,2,0}     33    0
98   1204   156   162  0.486329  {0,1,0}     24    1
10   1221    19    20  0.413971  {0,1,0}     36    1
109  1223    42    43  0.358249  {1,0,0}     28    1
25   1229   117   121  0.240710  {0,1,0}     39    1
67   1242   147   148  0.502995  {1,0,0}     23    1
54   1243   125   152  0.786279  {0,1,0}     39    0
18   1247   190   191  0.917291  {0,2,0}     38    0
108  1256   126   150  0.418772  {0,2,0}     31    0
35   1277    12    13  0.489020  {0,3,0}     37    1
88   1296     0     1  0.458297  {0,2,0}     34    0
21   1318   233   234  0.954014  {0,2,0}     34    1
55   1328   106   108  0.505425  {0,1,0}     31    1
103  1379    11    42  0.274214  {0,2,0}     23    1
