map EGL-G1-A
fac 5 10 {0,244,21,69,72}
hosp 3 {0,5,114}
n_ALS 9 1 {2:244,4:21,1:69,2:72}
n_BLS 25 1 {1:0,8:244,5:21,7:69,4:72}
n_CLS 9 0 {5:0,1:21,1:69,2:72}
      c_m  head  tail      c_af      c_d  c_tau  c_h
23     16   199   201  0.851267  {0,1,0}     39    1
93     23     1    12  0.528225  {0,2,0}     35    1
97     87    90    95  0.019874  {1,1,0}     36    1
75    115    98   131  0.167493  {0,0,1}     26    1
56    145   115   116  0.601840  {0,0,1}     38    0
82    166    90    95  0.755173  {0,2,0}     33    1
50    181    77    78  0.918414  {0,1,0}     28    0
76    266    20    21  0.625729  {1,1,0}     29    1
29    294    81    82  0.243072  {0,1,0}     37    1
62    348   176   180  0.461332  {1,1,0}     25    1
26    378   244   248  0.719987  {0,2,0}     34    1
32    379    49    50  0.772280  {0,1,1}     22    1
106   381    19    20  0.603566  {0,1,1}     36    1
53    403   154   155  0.487601  {0,3,0}     24    1
119   430   213   214  0.837905  {0,3,0}     28    0
108   439    61    62  0.294011  {1,0,0}     20    1
104   440    11    42  0.532868  {0,2,0}     32    0
41    451   244   249  0.812479  {1,0,0}     32    1
114   472    39    72  0.140321  {1,0,0}     28    1
27    482    68    69  0.001682  {0,2,0}     27    1
1     488   112   113  0.069041  {0,2,0}     37    1
11    498     2     3  0.440537  {0,1,0}     35    0
96    503   103   113  0.201021  {1,0,0}     28    1
45    522    91    92  0.786420  {0,1,0}     32    1
103   537    31    32  0.163745  {0,1,0}     30    1
87    539    14    15  0.110894  {1,0,0}     39    1
49    549   223   224  0.875207  {0,1,0}     32    0
100   552    90    91  0.513817  {0,1,1}     20    0
111   558   190   191  0.423771  {0,1,0}     36    1
0     565   149   150  0.905292  {0,3,0}     24    1
18    580   193   194  0.271030  {0,2,0}     24    0
79    583   177   184  0.206915  {0,2,0}     36    1
20    599    23   170  0.141365  {1,1,0}     24    1
59    604    32    33  0.213663  {1,0,0}     34    1
9     620    55    56  0.899506  {1,0,0}     26    1
78    621    86    87  0.977614  {1,0,0}     40    1
84    623   191   194  0.882374  {1,0,0}     27    1
113   626   169   173  0.054216  {0,1,0}     21    1
102   630    30    33  0.358920  {0,1,0}     33    1
122   638   151   152  0.820632  {0,1,0}     40    1
19    639    17    19  0.371565  {1,1,0}     24    1
48    645    39    72  0.633098  {0,2,0}     39    0
80    647   108   109  0.109718  {1,1,0}     26    1
25    657   177   178  0.284989  {0,2,0}     32    1
115   677   112   114  0.600384  {0,1,1}     40    1
107   684   170   171  0.911909  {1,0,0}     27    1
51    687    60    67  0.903858  {0,1,0}     33    0
85    693   116   120  0.193392  {1,0,0}     40    1
21    699    10    41  0.078509  {0,2,0}     31    1
64    707   125   149  0.022962  {0,1,0}     24    0
60    711   131   132  0.958622  {0,2,0}     37    0
52    716   129   130  0.443058  {1,0,0}     39    0
33    719   165   177  0.863078  {0,1,0}     36    1
92    725   186   187  0.711843  {1,0,0}     34    1
58    726    95    97  0.387285  {0,1,0}     32    1
35    734   135   136  0.378974  {0,2,0}     29    1
90    746   116   118  0.857048  {0,1,0}     34    1
70    757    79    80  0.379056  {0,2,0}     36    1
61    759   215   216  0.607191  {0,2,0}     22    0
125   762   160   164  0.365028  {0,3,0}     35    0
69    771    92    93  0.696892  {0,2,0}     38    1
16    772     3    15  0.162197  {1,3,0}     36    1
110   807    22    24  0.677704  {0,1,0}     28    1
24    817    66    67  0.355416  {0,1,0}     32    1
4     835   134   146  0.739387  {0,2,0}     38    1
7     846   155   156  0.767946  {0,3,0}     22    0
127   848    73    74  0.936952  {0,1,0}     23    1
17    857   184   185  0.442150  {1,1,0}     32    1
99    868    24    26  0.396254  {0,1,0}     34    0
46    868   105   107  0.160335  {0,3,0}     36    0
8     878   229   230  0.812993  {0,2,0}     21    0
13    909   115   116  0.818585  {0,1,0}     24    1
31    925   222   225  0.205333  {0,3,0}     40    1
101   928   116   117  0.763773  {0,1,1}     23    1
42    931   158   160  0.161783  {0,2,0}     22    1
91    937   162   167  0.896507  {0,2,0}     34    0
57    946   186   187  0.569170  {0,2,0}     38    0
98    948    54    58  0.512941  {0,1,0}     32    0
6     950   142   143  0.669081  {0,3,0}     21    1
74    956   237   240  0.827872  {0,1,0}     23    1
68    960   150   151  0.770790  {0,3,0}     23    0
66    976   193   194  0.806742  {0,1,0}     21    1
10   1011   211   213  0.081617  {0,2,0}     25    1
44   1015   213   216  0.921763  {1,1,0}     31    1
36   1019    91    92  0.998775  {1,1,0}     20    1
