map EGL-G1-E
fac 5 10 {0,95,116,193,114}
hosp 3 {0,126,186}
n_ALS 6 1 {1:0,2:95,1:193,2:114}
n_BLS 17 1 {3:0,4:95,5:116,4:193,1:114}
n_CLS 5 0 {1:0,2:193,2:114}
      c_m  head  tail      c_af      c_d  c_tau  c_h
109    35   156   160  0.465137  {0,2,0}     32    1
34     42    66    68  0.552935  {0,2,0}     30    0
32    136   130   131  0.147174  {1,1,0}     35    1
75    198    96    97  0.947944  {0,2,0}     38    1
100   201   206   207  0.893683  {1,0,0}     32    1
123   219   115   116  0.206051  {0,1,0}     28    0
6     274   124   149  0.618606  {0,1,1}     23    0
7     366   243   244  0.027133  {0,1,0}     34    1
0     375   156   160  0.292298  {1,1,0}     34    1
54    377     5    26  0.214032  {1,0,0}     31    1
53    393   169   173  0.305158  {0,0,1}     32    1
77    397    65    66  0.618510  {1,3,0}     23    1
42    402   155   161  0.139030  {0,1,0}     30    1
88    413   118   119  0.759960  {0,3,0}     24    1
56    432    96    97  0.635343  {0,3,0}     34    0
1     433   213   216  0.873175  {0,1,0}     39    1
66    434   204   209  0.252890  {1,0,0}     32    1
80    437   132   133  0.750208  {0,3,0}     26    0
125   454   174   176  0.289190  {0,2,0}     29    1
58    495   119   161  0.721916  {0,1,1}     37    0
62    501   202   203  0.411459  {0,2,0}     25    1
96    503   185   192  0.366881  {0,3,0}     23    1
52    546    67    68  0.748442  {1,1,0}     26    1
11    559   160   164  0.010605  {1,1,0}     31    1
121   576   102   110  0.946343  {0,3,0}     26    1
98    611   225   248  0.738456  {1,1,0}     31    1
112   617   211   212  0.668413  {0,1,0}     25    0
36    629    12    16  0.428559  {0,2,0}     22    0
87    635   108   109  0.437072  {0,0,1}     20    1
44    636   163   168  0.464664  {0,0,1}     38    1
99    637   132   133  0.624100  {0,2,0}     32    0
12    645    13    14  0.507315  {0,1,0}     24    0
127   657   146   147  0.457499  {0,1,1}     32    1
64    669   156   162  0.758193  {0,0,1}     40    0
5     676   123   124  0.332981  {0,1,1}     33    1
17    694   245   246  0.133982  {0,1,0}     35    0
83    697    26    28  0.853814  {1,0,0}     37    1
102   698    36    39  0.809966  {0,1,0}     40    0
14    699   106   108  0.845675  {0,2,0}     23    0
116   702   146   147  0.103270  {1,1,0}     37    1
111   703   238   240  0.659766  {0,2,0}     34    1
55    703    54    55  0.446739  {0,3,0}     29    1
67    715   229   230  0.842274  {1,0,0}     23    1
107   724    38    40  0.303506  {0,2,0}     26    1
37    735   117   118  0.450229  {0,1,0}     35    1
74    742    77    78  0.579649  {0,3,0}     22    1
117   743   135   145  0.349065  {1,0,0}     21    1
94    750   118   119  0.208359  {0,2,0}     39    1
122   761    39    40  0.798633  {0,3,0}     36    1
19    762    47    64  0.280255  {1,1,0}     37    1
33    767   108   109  0.630278  {1,0,0}     33    1
114   768   202   204  0.513672  {1,0,0}     21    1
28    769   140   149  0.254514  {0,1,0}     34    0
35    778    88    96  0.853722  {0,3,0}     28    0
97    779   127   138  0.627921  {0,3,0}     24    0
104   783   219   221  0.854004  {0,1,0}     27    0
84    783   240   241  0.979548  {1,2,0}     21    1
90    783   106   108  0.988855  {1,1,0}     29    1
30    783   114   115  0.209922  {0,3,0}     40    0
86    791    48    57  0.252937  {1,1,0}     32    0
108   791   140   149  0.848711  {1,3,0}     32    1
3     803    30    33  0.798536  {0,2,0}     38    0
26    805    98    99  0.871109  {0,3,0}     29    0
103   810   120   154  0.337909  {0,2,0}     21    1
93    816   116   118  0.783042  {0,2,0}     30    1
22    817    23   229  0.321692  {1,0,0}     22    1
8     818   160   163  0.141761  {0,2,0}     34    0
46    821     8     9  0.963749  {0,1,0}     37    1
82    825     5     6  0.175683  {1,1,0}     25    1
65    829     3     4  0.891377  {0,2,0}     21    0
110   829    53    54  0.662913  {0,2,0}     34    1
113   831   115   122  0.212121  {0,1,0}     24    1
72    845   153   156  0.931527  {0,3,0}     25    0
21    854    81    82  0.355758  {0,3,0}     26    0
57    860    35    36  0.505771  {0,3,0}     33    1
120   871    51    52  0.620159  {1,1,0}     38    1
70    875   232   234  0.431310  {0,1,1}     40    1
118   876    77    78  0.399921  {0,2,0}     20    0
51    907   160   164  0.361461  {0,1,0}     36    0
43    927   228   229  0.143826  {0,2,0}     32    1
69    955    62    63  0.183822  {0,2,0}     26    0
105   957   100   111  0.062803  {0,2,0}     22    1
60    960     3    23  0.169698  {0,3,0}     22    1
85    970   244   248  0.711604  {1,1,0}     21    1
25    974    42    43  0.225429  {0,1,0}     35    1
9     975   117   118  0.336696  {0,3,0}     35    0
29    993   232   233  0.784495  {0,3,0}     21    1
10    997   222   223  0.345653  {1,1,0}     26    1
40   1001   234   235  0.686215  {1,0,0}     20    1
63   1003   125   126  0.553807  {1,0,0}     35    1
31   1005    49    56  0.416689  {1,1,0}     28    1
106  1015   122   123  0.584558  {0,1,0}     36    1
101  1016   125   149  0.755043  {1,1,0}     34    1
16   1039    24    26  0.823156  {1,1,0}     23    1
115  1049    60    67  0.573509  {0,3,0}     36    1
61   1050    36    39  0.269288  {0,2,0}     23    1
