map EGL-G1-C
fac 5 10 {0,192,120,232,39}
hosp 3 {0,22,58}
n_ALS 6 1 {1:0,3:120,1:232,1:39}
n_BLS 15 1 {1:0,2:192,4:120,4:232,4:39}
n_CLS 9 0 {2:0,3:192,2:120,1:232,1:39}
      c_m  head  tail      c_af      c_d  c_tau  c_h
63     24    54    55  0.264151  {1,0,0}     29    1
36     53   163   168  0.573942  {0,1,1}     22    1
114    56   108   109  0.433709  {0,1,0}     23    0
79     73   204   209  0.163255  {0,1,0}     24    1
56    108    88    96  0.184737  {0,0,1}     25    0
72    117    38    40  0.005953  {0,1,0}     20    0
50    133    12    13  0.581561  {1,1,0}     24    1
20    308   137   138  0.477262  {0,3,0}     38    0
57    317    48    49  0.460945  {1,0,0}     29    1
49    321   231   236  0.099237  {0,0,1}     26    0
127   371    67    68  0.032116  {0,2,0}     39    1
74    389    34    41  0.900345  {0,3,0}     35    0
44    398     5    26  0.491725  {0,1,0}     29    0
116   401    68    69  0.594598  {1,0,0}     24    1
117   421    39    40  0.140493  {0,3,0}     26    0
107   427    96    97  0.888467  {1,1,0}     39    1
43    440    40    41  0.130014  {0,0,1}     39    1
61    441    65    91  0.987348  {0,1,0}     24    0
103   452   225   248  0.695998  {1,0,0}     27    1
24    452   211   212  0.177883  {0,1,0}     28    0
18    458    75    77  0.357753  {0,2,0}     21    0
112   466   207   209  0.581015  {0,1,1}     28    0
34    481    83    84  0.604543  {0,1,0}     40    1
73    487   244   245  0.861287  {0,2,0}     29    1
104   517    96   114  0.451865  {0,1,0}     24    1
82    539   160   164  0.459756  {0,3,0}     30    1
30    548     6    27  0.423759  {0,1,1}     20    0
91    573   106   107  0.158141  {1,0,0}     27    1
118   608   167   175  0.424657  {0,3,0}     35    0
67    611   129   136  0.893647  {0,1,0}     37    1
108   614   186   187  0.579580  {1,2,0}     37    1
109   618   198   200  0.722026  {1,3,0}     34    1
62    622    75    76  0.675660  {0,2,0}     22    1
11    626    23    86  0.933553  {0,3,0}     38    0
38    632    43    45  0.421195  {0,2,0}     28    1
0     638    65    92  0.698665  {0,1,0}     38    1
4     660   162   167  0.730871  {0,2,0}     26    1
89    683    43    46  0.224298  {1,2,0}     35    1
54    687   125   149  0.017654  {1,1,0}     27    0
1     689   198   199  0.176387  {0,0,1}     29    0
106   692     0     1  0.116719  {0,2,0}     20    0
28    698     8     9  0.172417  {0,1,1}     20    1
46    709   204   205  0.055408  {0,3,0}     28    1
75    712   112   113  0.264870  {1,2,0}     26    1
66    729    45    46  0.351810  {0,1,0}     30    1
100   743    98   130  0.193130  {0,3,0}     38    1
29    757    36    39  0.656140  {0,2,0}     35    1
13    758   129   130  0.269064  {0,3,0}     20    0
60    759    92    93  0.660847  {0,1,0}     31    0
123   759   228   230  0.065215  {0,3,0}     32    1
101   760    39    52  0.064781  {0,1,1}     22    1
41    768   212   218  0.303020  {0,1,0}     28    1
19    768   120   154  0.509321  {0,3,0}     32    1
111   773     5     6  0.256017  {1,1,0}     26    1
6     773     0     1  0.822208  {0,1,0}     27    1
124   773    20    21  0.015979  {1,1,0}     40    1
122   780   116   120  0.857977  {0,0,1}     26    0
119   786   198   199  0.869657  {0,1,0}     37    0
59    797     2    14  0.380485  {1,0,0}     37    1
121   800    56    57  0.541542  {0,1,1}     38    1
42    803    47    64  0.294439  {1,2,0}     22    0
5     811   226   227  0.356050  {1,1,0}     40    1
23    813   132   134  0.626038  {0,2,0}     20    0
70    814   153   157  0.742349  {1,1,0}     39    1
22    842   178   183  0.534839  {0,1,0}     38    0
15    843   157   158  0.077532  {0,1,1}     36    0
9     852   237   238  0.194336  {0,3,0}     39    0
110   862   116   120  0.097176  {0,3,0}     39    1
27    865    38    40  0.732971  {0,0,1}     38    1
105   868   111   112  0.197714  {0,2,0}     30    0
92    868    46    47  0.365045  {1,1,0}     26    1
98    869   232   233  0.009483  {0,1,0}     23    0
86    870   112   114  0.712164  {1,1,0}     36    1
16    875   110   113  0.675323  {0,0,1}     39    1
113   881    54    58  0.298177  {1,1,0}     23    1
8     893    24    26  0.059810  {0,1,0}     40    0
85    896    23   229  0.199560  {0,2,0}     37    1
10    900    48    49  0.102557  {1,1,0}     25    0
47    909   150   151  0.294721  {0,1,0}     28    0
78    927   162   166  0.645582  {0,3,0}     24    0
102   953     8    33  0.780038  {0,0,1}     35    1
26    953   101   110  0.405555  {1,1,0}     30    1
17    961   196   197  0.089219  {1,0,0}     38    1
94    977    35    36  0.652878  {0,1,0}     27    0
32    981   147   148  0.525025  {0,2,0}     20    0
33    984   154   155  0.579577  {0,2,0}     32    1
37   1012    78    79  0.481664  {0,1,0}     32    1
84   1014    98   130  0.840701  {0,3,0}     28    1
97   1036    54    58  0.643332  {0,2,0}     31    1
31   1037   238   239  0.391124  {0,3,0}     40    0
68   1039    39    52  0.434508  {0,3,0}     36    1
99   1040    89    90  0.261987  {1,2,0}     31    1
7    1058   226   227  0.691765  {0,1,0}     32    1
64   1061   165   166  0.602094  {0,1,0}     35    1
45   1065   107   108  0.748128  {1,0,0}     29    1
40   1071    68    69  0.026448  {0,2,0}     21    0
48   1071   245   246  0.305742  {0,2,0}     33    0
51   1090     5     6  0.029411  {0,2,0}     40    1
96   1091   210   211  0.843249  {0,2,0}     32    0
93   1095   211   212  0.514439  {0,1,1}     38    0
12   1100    37    74  0.222968  {0,2,0}     25    0
81   1114   215   216  0.405350  {0,1,1}     28    1
120  1116    81    82  0.097862  {0,2,0}     22    1
90   1122   128   137  0.828282  {0,2,0}     24    1
35   1140    36    38  0.117715  {1,1,0}     23    1
83   1148   204   205  0.030651  {0,1,0}     40    1
25   1177     8     9  0.395461  {0,1,0}     37    1
115  1180    36    38  0.798821  {0,2,0}     32    0
69   1193   149   150  0.601549  {0,2,0}     30    1
14   1205   184   185  0.838224  {0,1,0}     30    1
21   1212    60    67  0.584524  {0,1,0}     33    1
126  1217    96   111  0.090407  {0,1,0}     27    0
87   1223   194   195  0.571871  {1,0,0}     21    1
65   1236   144   145  0.358194  {0,1,0}     20    0
76   1239     9    34  0.558670  {1,1,0}     20    1
80   1245   137   138  0.329661  {1,3,0}     31    1
53   1250   186   187  0.287972  {0,3,0}     34    1
71   1257     4     5  0.582283  {1,0,0}     25    1
88   1261   100   111  0.167732  {1,1,0}     22    1
2    1271   231   236  0.795727  {0,2,0}     36    1
95   1290   100   111  0.598256  {0,2,0}     31    0
39   1296   185   192  0.827898  {0,2,0}     25    0
77   1338   244   249  0.351423  {0,0,1}     27    0
3    1341    43    46  0.087801  {0,3,0}     27    0
125  1365    67    68  0.074621  {1,1,0}     36    1
58   1377   151   154  0.637323  {1,1,0}     35    1
52   1400    62    63  0.974059  {0,1,0}     25    1
55   1438   114   115  0.226737  {0,1,1}     24    1
