map EGL-G2-A
fac 5 10 {0,137,181,231,246}
hosp 1 {0}
n_ALS 9 1 {2:0,3:137,4:246}
n_BLS 24 1 {6:0,7:137,2:181,5:231,4:246}
n_CLS 5 0 {1:0,3:181,1:231}
      c_m  head  tail      c_af      c_d  c_tau  c_h
116    11   251   252  0.862232  {0,2,0}     35    0
83     20   192   194  0.879624  {0,3,0}     25    1
14     27     1     2  0.515187  {0,1,1}     38    0
96     28    67    69  0.059837  {0,1,0}     26    1
10     30   209   216  0.042514  {0,1,0}     38    0
11     41    30    33  0.473674  {0,0,1}     24    1
97     68   226   251  0.977790  {0,1,0}     28    0
45     91   234   239  0.259481  {0,1,0}     39    0
78    114   192   193  0.555769  {1,0,0}     33    0
91    129   168   176  0.973796  {0,3,0}     23    1
53    166    47    64  0.249949  {0,2,0}     37    1
54    174   143   144  0.718381  {0,3,0}     32    0
22    174   152   155  0.743540  {1,1,0}     26    1
71    180     1    12  0.706675  {0,3,0}     37    1
73    187    84    86  0.356861  {0,1,0}     21    1
33    192   208   210  0.528817  {1,2,0}     31    1
6     193   219   220  0.054894  {0,0,1}     21    1
104   230    27    28  0.596904  {1,0,0}     24    1
76    232    66    67  0.832496  {0,2,0}     25    0
107   246    94    95  0.904561  {0,3,0}     28    1
67    290     4    22  0.581535  {1,1,0}     25    1
92    303    84    85  0.514903  {1,1,0}     39    1
127   327   157   163  0.310319  {0,2,0}     29    0
52    333   154   157  0.448319  {1,1,0}     33    1
31    381   199   200  0.361018  {0,1,1}     38    1
112   395    23   171  0.301841  {1,1,0}     39    1
110   399   117   121  0.757801  {0,1,0}     40    0
47    445   219   220  0.388605  {0,2,0}     25    0
15    457    66    93  0.225929  {1,1,0}     38    0
80    459   127   128  0.706177  {0,2,0}     26    1
74    470    23   150  0.928058  {0,3,0}     20    1
126   478     3     4  0.790422  {0,2,0}     25    0
84    486   101   102  0.013873  {0,0,1}     35    0
65    493    50    52  0.885295  {1,1,0}     34    1
34    497   152   155  0.342215  {0,2,0}     39    1
70    513    85   101  0.525698  {0,1,0}     32    1
68    532   184   188  0.294076  {0,2,0}     24    0
89    540   122   123  0.755054  {1,0,0}     28    1
36    542   150   151  0.136179  {0,1,0}     24    1
90    565     5     6  0.092531  {0,1,1}     35    1
121   579   159   160  0.870256  {0,1,0}     25    1
17    598   151   152  0.945798  {0,2,0}     34    0
99    604   216   218  0.539829  {1,0,0}     33    1
122   610     2     3  0.550275  {1,1,0}     39    1
32    629   178   179  0.755448  {1,0,0}     33    1
113   636     8    33  0.464897  {0,2,0}     38    1
39    638   252   253  0.839332  {0,3,0}     31    1
3     638    19    20  0.147324  {0,3,0}     20    0
40    643    23   171  0.967745  {0,2,0}     39    1
108   651   108   109  0.097834  {1,1,0}     38    0
13    652   163   168  0.105819  {1,0,0}     31    1
1     653   138   139  0.365654  {0,2,0}     23    1
16    653   102   111  0.860331  {1,0,0}     35    1
106   654    31    38  0.121033  {1,1,0}     25    1
60    657   105   106  0.218402  {0,1,0}     35    1
46    661    99   131  0.923922  {0,2,0}     24    1
29    668    31    32  0.983756  {0,1,0}     38    1
120   697    61    62  0.027578  {0,1,0}     35    1
85    700   239   243  0.724382  {0,0,1}     39    1
44    707   159   160  0.436390  {1,1,0}     26    1
103   711    67    69  0.674011  {0,1,0}     31    1
94    736   192   194  0.640219  {0,3,0}     24    0
118   737    48    57  0.748695  {0,3,0}     22    1
124   747   194   242  0.191045  {1,2,0}     27    1
4     754     3    15  0.525772  {0,2,0}     32    1
64    755   242   243  0.499846  {0,1,0}     33    1
119   771   234   235  0.334930  {0,2,0}     31    0
82    792   128   139  0.396526  {1,1,0}     28    0
35    796     3    23  0.765057  {0,2,0}     40    1
62    805   143   145  0.011737  {0,2,0}     20    0
101   809    20    21  0.937700  {0,1,0}     22    0
41    822   202   209  0.260872  {0,1,0}     23    0
100   825    21    35  0.375600  {1,1,0}     23    1
98    847    89    90  0.476272  {0,3,0}     22    0
102   855    41    51  0.526278  {0,2,0}     35    0
5     858   252   253  0.579288  {0,2,0}     34    0
