map EGL-G2-A
fac 5 10 {0,157,35,251,79}
hosp 2 {0,19}
n_ALS 6 1 {3:157,1:35,2:251}
n_BLS 17 1 {7:0,1:157,1:35,3:251,5:79}
n_CLS 9 0 {2:0,1:157,3:35,2:251,1:79}
      c_m  head  tail      c_af      c_d  c_tau  c_h
81     22    22    24  0.380788  {1,1,0}     39    1
117    48   117   119  0.104974  {1,1,0}     20    1
112    68   117   121  0.848967  {0,1,0}     24    0
12     85    43    45  0.588775  {0,1,1}     35    1
2     129   124   125  0.694375  {0,3,0}     37    1
94    152    94    95  0.075512  {0,2,0}     36    1
36    152   158   159  0.171975  {0,1,0}     39    1
52    158   251   252  0.725498  {0,1,0}     24    1
71    166   120   162  0.031831  {1,2,0}     29    1
121   198    61    62  0.470750  {0,0,1}     32    1
46    202    91    96  0.121792  {0,2,0}     24    0
106   292   125   150  0.987574  {1,0,0}     26    1
14    292   133   135  0.372975  {0,1,0}     22    1
59    297   163   167  0.425369  {0,1,1}     25    0
125   314    70    71  0.226617  {0,3,0}     20    1
74    325   101   102  0.536283  {0,1,0}     32    0
34    344    82    85  0.119091  {0,1,1}     24    1
10    357     2     3  0.235082  {0,2,0}     25    1
82    365   249   252  0.688602  {1,1,0}     37    1
88    383   179   184  0.657668  {0,3,0}     22    1
47    430   155   156  0.778396  {0,1,0}     32    0
69    441   145   148  0.740827  {0,0,1}     39    1
28    466    71    73  0.811386  {1,1,0}     31    1
95    489   151   153  0.746416  {0,0,1}     32    1
7     512   145   148  0.223306  {1,1,0}     27    1
55    520    15    17  0.258552  {0,3,0}     39    0
0     540    29    31  0.138326  {0,2,0}     32    0
17    551    81    89  0.260014  {0,1,0}     32    1
49    569   174   182  0.618936  {0,1,0}     26    1
108   603   105   106  0.243939  {1,1,0}     30    1
116   606   165   166  0.176756  {1,1,0}     36    1
45    628   215   221  0.423591  {0,1,0}     24    0
114   640   104   114  0.996511  {1,0,0}     23    1
19    652     1     2  0.161197  {1,1,0}     39    1
92    652   125   152  0.325131  {1,1,0}     38    1
18    658   128   129  0.498659  {1,1,0}     36    1
85    660   174   182  0.006447  {1,1,0}     20    1
99    687   155   156  0.689893  {1,1,0}     32    1
5     690   122   123  0.821613  {0,1,0}     32    1
123   708    31    38  0.199188  {1,0,0}     30    1
77    712   147   148  0.279890  {0,2,0}     26    1
31    714   141   150  0.222920  {0,1,0}     22    1
13    728     4     5  0.073218  {0,1,0}     35    1
25    748   247   249  0.557062  {0,3,0}     32    0
11    748   154   158  0.850500  {1,1,0}     32    1
3     751     9    34  0.610870  {0,0,1}     32    0
15    754   135   147  0.616879  {0,0,1}     28    0
76    756    50    51  0.287051  {0,3,0}     40    0
24    756   157   163  0.443550  {0,1,0}     29    1
80    763   147   148  0.348468  {0,1,0}     34    0
70    768   148   149  0.353241  {0,2,0}     35    0
126   770    98   127  0.650504  {1,1,0}     22    1
50    781   147   148  0.387247  {0,1,0}     33    1
75    788   217   219  0.010373  {0,0,1}     28    0
105   790    67    68  0.250048  {1,0,0}     31    1
62    791    37    75  0.437150  {0,3,0}     37    1
39    793   176   177  0.604396  {1,1,0}     23    1
40    794   245   246  0.544461  {0,1,0}     33    1
63    801   138   139  0.243889  {0,1,1}     25    1
127   805    50    52  0.995734  {1,0,0}     38    1
78    813    84    86  0.751364  {0,0,1}     28    1
68    815    97   115  0.585041  {0,0,1}     32    1
22    817   102   103  0.793478  {0,1,0}     22    1
21    829    40    41  0.474192  {0,0,1}     24    0
122   836   215   221  0.653219  {1,0,0}     27    1
1     843    24    25  0.068258  {0,1,0}     30    0
30    851   245   246  0.169117  {0,1,0}     26    0
9     855   161   164  0.531475  {0,2,0}     34    0
26    856   135   136  0.454595  {0,2,0}     25    1
58    867   157   163  0.578464  {0,1,0}     28    1
67    867    24    26  0.787941  {0,3,0}     32    1
93    872    97    98  0.646987  {0,2,0}     31    1
83    877   158   159  0.852953  {0,2,0}     38    1
23    882   179   183  0.718942  {1,0,0}     37    1
6     888    21    35  0.882504  {0,1,0}     34    1
44    895   185   186  0.058511  {0,1,1}     21    0
60    930   226   227  0.186435  {1,1,0}     39    1
8     942    95    99  0.345739  {1,0,0}     22    1
104   943   178   185  0.872752  {0,1,1}     40    1
101   955    99   131  0.968278  {0,0,1}     30    1
120   955   170   171  0.369509  {0,3,0}     24    1
124   957   242   243  0.668785  {0,2,0}     31    1
118   971    39    40  0.014760  {1,0,0}     25    1
57    976   151   153  0.307151  {0,0,1}     22    0
119   984    92    93  0.703712  {1,0,0}     37    1
91    987   163   167  0.010277  {1,0,0}     29    1
102   990   197   199  0.376406  {0,3,0}     33    1
90   1000   131   132  0.680935  {0,1,0}     40    0
100  1001    84    85  0.587281  {0,2,0}     39    0
86   1007    61    65  0.628808  {0,1,0}     31    1
109  1016    53    55  0.055455  {0,1,1}     35    1
61   1028   143   145  0.031484  {0,3,0}     30    1
4    1031    12    13  0.456933  {1,0,0}     22    1
43   1047   201   203  0.616469  {0,1,0}     35    0
48   1052     3     4  0.408459  {0,0,1}     32    1
103  1056   151   152  0.974949  {0,2,0}     37    1
56   1065    66    93  0.995353  {0,2,0}     22    1
38   1069    90    92  0.065587  {1,0,0}     35    1
107  1076   202   209  0.534458  {0,1,0}     26    1
64   1080   228   230  0.727940  {0,2,0}     23    0
87   1082   178   185  0.074829  {1,3,0}     36    1
