map EGL-G2-E
fac 5 10 {0,194,134,179,212}
hosp 2 {0,233}
n_ALS 8 1 {1:0,2:194,1:134,3:179,1:212}
n_BLS 21 1 {3:0,8:194,1:134,5:179,4:212}
n_CLS 6 0 {4:0,1:134,1:212}
      c_m  head  tail      c_af      c_d  c_tau  c_h
77     14   204   206  0.862708  {0,2,0}     23    1
82     22   141   142  0.131695  {1,0,0}     40    1
53    100   148   149  0.318573  {1,1,0}     26    1
110   154   167   168  0.110646  {0,2,0}     40    1
70    159   151   153  0.456302  {0,2,0}     21    1
115   214   176   177  0.218445  {0,3,0}     27    1
89    220    17    19  0.602806  {0,1,0}     20    1
75    254    45    64  0.050499  {0,3,0}     35    1
100   270    71    72  0.467554  {0,2,0}     32    1
123   272    54    55  0.291086  {0,2,0}     35    0
59    302    97   112  0.318197  {0,2,0}     23    1
26    340   117   118  0.745448  {0,3,0}     30    1
33    349   145   146  0.601834  {1,1,0}     20    1
91    353   219   220  0.463600  {0,1,0}     40    1
16    375    78    82  0.079136  {0,0,1}     29    0
98    379   158   160  0.240086  {0,3,0}     21    0
31    384   103   111  0.824051  {1,1,0}     26    1
99    385    89    90  0.547563  {0,1,0}     28    1
1     387    78    82  0.740829  {0,3,0}     33    0
58    438   121   122  0.391649  {0,1,0}     39    1
113   441    61    65  0.110155  {1,1,0}     33    1
108   453   202   209  0.903381  {0,2,0}     28    1
55    454   166   178  0.830772  {0,2,0}     27    1
78    457   233   234  0.741681  {0,1,0}     27    0
22    463    14    15  0.377091  {0,2,0}     23    1
3     468    15    17  0.728996  {1,2,0}     40    1
27    487   155   156  0.940041  {1,0,0}     37    1
67    490   216   218  0.572931  {1,0,0}     36    1
14    492   231   232  0.348076  {0,1,0}     33    0
56    501   111   114  0.604866  {0,3,0}     32    0
90    505   166   167  0.529017  {0,2,0}     28    1
116   529     5     6  0.844584  {0,2,0}     39    1
63    533     7     8  0.992341  {0,3,0}     27    0
8     548   179   183  0.860420  {0,1,0}     24    1
64    549    65    66  0.083843  {0,3,0}     39    1
6     588   124   125  0.899367  {0,1,0}     36    1
81    595   163   167  0.821414  {0,2,0}     22    1
122   601    21    35  0.250002  {1,3,0}     30    1
120   619   150   151  0.804839  {1,0,0}     33    1
73    621    74    76  0.105002  {1,0,0}     23    1
13    631    15    17  0.133207  {1,1,0}     28    1
40    634   174   189  0.211371  {0,3,0}     32    0
111   649    24    25  0.628998  {0,1,0}     20    0
43    650   239   244  0.896827  {0,3,0}     30    0
97    652   117   118  0.900499  {0,1,0}     27    1
117   660    74    76  0.349861  {0,3,0}     38    1
46    666     3    15  0.238552  {1,1,0}     30    1
47    672    69    70  0.747389  {1,3,0}     31    0
71    687   197   199  0.238094  {0,1,0}     26    0
28    694   195   248  0.440184  {0,2,0}     31    0
29    696    28    29  0.879054  {0,2,0}     23    1
10    708   164   165  0.960473  {0,1,0}     23    1
2     715    71    73  0.382272  {1,0,0}     36    1
34    727    42    43  0.650964  {0,1,0}     25    1
109   727   102   103  0.400474  {0,2,0}     39    1
30    736    99   132  0.758391  {0,3,0}     32    0
121   745   166   178  0.028850  {0,2,0}     39    1
94    748   215   221  0.643666  {0,3,0}     24    0
5     752   180   181  0.660551  {0,0,1}     20    0
76    755    14    15  0.769997  {0,1,0}     22    0
125   764   101   112  0.449624  {0,2,0}     32    1
38    778   227   229  0.261623  {0,1,1}     32    0
127   791   233   234  0.991494  {1,0,0}     33    1
44    793     3     4  0.554313  {0,1,0}     30    1
15    797   159   160  0.223338  {1,1,0}     37    1
25    805   165   166  0.190405  {0,3,0}     20    0
50    815   127   128  0.193359  {0,1,0}     20    1
68    816   152   153  0.441854  {0,1,0}     35    1
105   818    23   171  0.879561  {0,2,0}     39    0
88    827     5    26  0.347645  {0,0,1}     36    1
51    829   117   119  0.744627  {1,1,0}     20    1
36    832   220   221  0.058229  {1,1,0}     23    1
60    846    67    69  0.178051  {0,1,0}     21    1
21    848   129   130  0.264994  {1,1,0}     26    0
41    853    43    45  0.888100  {1,2,0}     23    0
126   854   157   163  0.556230  {0,2,0}     24    1
93    856    69    80  0.886907  {0,1,0}     35    1
118   865   197   200  0.472189  {1,1,0}     20    1
35    867   205   208  0.335424  {0,2,0}     21    0
74    869    91    96  0.569192  {0,3,0}     39    1
45    874    78    82  0.037756  {1,0,0}     40    1
32    875   251   254  0.372933  {1,0,0}     25    1
87    876    91    96  0.936308  {0,2,0}     32    1
65    884   172   173  0.095165  {1,0,0}     25    1
107   895   116   117  0.315016  {0,1,0}     23    1
80    923    32    33  0.239474  {0,1,0}     29    1
61    932    22    24  0.193049  {0,1,0}     33    1
18    949   152   155  0.458176  {0,2,0}     20    1
48    950   166   167  0.904346  {0,1,0}     39    1
106   959   163   168  0.928169  {1,0,0}     37    1
96    962    81    89  0.839303  {0,2,0}     30    1
62    990    14    15  0.297353  {0,1,1}     26    0
17   1004     4     5  0.012370  {1,1,0}     21    1
119  1010   190   191  0.307447  {1,0,0}     40    1
84   1011   216   218  0.213124  {0,1,0}     36    1
83   1019   130   131  0.054137  {1,1,0}     26    1
85   1038     5    23  0.328574  {0,1,0}     28    1
54   1041   178   185  0.457024  {0,2,0}     23    1
114  1071   186   198  0.306242  {1,0,0}     31    1
57   1079    43    46  0.594143  {0,1,0}     38    1
69   1088   208   209  0.641254  {0,2,0}     21    1
11   1108   179   180  0.475923  {0,1,0}     21    0
102  1111   219   223  0.441150  {0,1,0}     21    1
9    1111   115   116  0.001263  {0,2,0}     27    0
95   1118    79    80  0.902170  {1,0,0}     39    1
112  1131   135   136  0.580501  {0,3,0}     34    0
20   1158    31    32  0.949059  {1,0,0}     29    1
101  1160   128   139  0.864622  {0,2,0}     21    0
0    1165     1    12  0.865248  {0,2,0}     34    0
12   1170   145   148  0.394128  {0,3,0}     25    1
92   1172   245   247  0.052030  {0,1,0}     35    1
86   1192   136   146  0.096227  {1,1,0}     39    1
37   1194   116   123  0.887228  {0,3,0}     29    1
103  1201    31    32  0.071485  {0,1,0}     28    0
23   1234    36    38  0.344951  {1,1,0}     23    1
39   1240    61    65  0.150086  {1,1,0}     29    1
7    1265   216   218  0.898939  {0,1,0}     27    0
124  1268   213   215  0.122096  {0,2,0}     20    0
104  1270   122   124  0.946099  {1,1,0}     21    1
42   1292   212   213  0.368435  {1,1,0}     28    1
19   1293    43    44  0.530597  {0,3,0}     26    1
72   1299   143   144  0.744887  {0,1,0}     30    0
24   1310   103   111  0.630213  {0,0,1}     40    1
66   1312     1    12  0.396410  {0,2,0}     21    0
52   1314   225   226  0.565860  {0,3,0}     30    1
49   1327    36    37  0.824707  {0,1,0}     32    0
79   1335    84    85  0.876269  {1,0,0}     29    1
4    1396    72    73  0.881431  {1,0,0}     40    1
