map EGL-G1-C
fac 5 10 {0,12,167,18,141}
hosp 2 {0,116}
n_ALS 10 1 {2:0,4:167,2:18,2:141}
n_BLS 15 1 {2:0,2:12,1:167,4:18,6:141}
n_CLS 5 0 {2:0,2:18,1:141}
      c_m  head  tail      c_af      c_d  c_tau  c_h
117    24   222   225  0.013973  {1,0,0}     31    1
85     33   196   203  0.951788  {0,3,0}     32    0
14     35    94    98  0.473076  {0,2,0}     22    1
78     53   123   124  0.973002  {1,0,0}     31    1
87     58    59    71  0.370906  {0,3,0}     23    1
93     62    23   229  0.660358  {0,1,1}     25    1
120    81   129   130  0.844925  {0,0,1}     32    1
39    119   231   236  0.089503  {1,0,0}     38    1
59    132    23   170  0.132662  {0,1,0}     32    1
7     166   115   116  0.819104  {0,3,0}     39    1
52    191   134   146  0.128754  {0,0,1}     22    1
69    222   165   177  0.911740  {0,2,0}     29    1
102   276    70    72  0.859233  {0,3,0}     27    1
51    358   124   151  0.470310  {0,2,0}     24    0
36    361   222   223  0.194685  {0,1,0}     22    1
82    391   132   133  0.425573  {0,2,0}     28    1
125   412   154   155  0.470958  {0,1,0}     33    0
58    424    69    70  0.632167  {1,1,0}     39    1
62    438     6    27  0.742612  {1,0,0}     34    1
4     463   203   210  0.778122  {0,1,0}     36    1
1     463   140   149  0.589588  {0,2,0}     32    1
76    472    92    93  0.625224  {1,0,0}     25    1
67    479   101   110  0.927492  {0,2,0}     30    1
110   480   189   241  0.316555  {0,0,1}     25    1
34    484   115   116  0.786526  {1,0,0}     29    1
75    495   142   143  0.957079  {0,2,0}     27    1
103   496    55    56  0.921037  {0,1,1}     29    0
80    522    96    97  0.190993  {0,1,0}     20    1
114   524    34    41  0.103200  {0,2,0}     27    0
122   532   185   186  0.444600  {0,0,1}     34    0
43    542    68    69  0.693440  {0,2,0}     32    1
53    560   104   106  0.437968  {0,2,0}     22    1
55    568   141   142  0.736511  {1,2,0}     35    1
79    571   244   249  0.993498  {0,2,0}     22    0
56    572    88    96  0.595520  {0,2,0}     28    1
5     583   140   141  0.550441  {0,3,0}     32    1
91    585    84   100  0.828695  {1,0,0}     36    1
57    592   174   176  0.115874  {1,1,0}     38    1
28    595    45    46  0.350991  {0,1,0}     39    1
90    602     8     9  0.658952  {0,2,0}     40    0
25    603    80    88  0.137928  {0,3,0}     30    0
86    605   138   139  0.263364  {0,2,0}     26    1
32    611   174   175  0.872251  {0,0,1}     30    1
63    632   244   245  0.344609  {0,1,0}     23    1
88    655    28    29  0.755918  {0,1,1}     33    0
111   662     7     8  0.825536  {0,2,0}     34    0
113   672   140   141  0.364940  {0,1,0}     28    1
94    673     5     6  0.984992  {0,3,0}     33    0
2     691   196   197  0.709268  {0,3,0}     36    1
116   691   121   123  0.460744  {0,1,1}     37    1
123   694   202   203  0.347632  {0,1,0}     32    1
